,제목,가사,장르
710,사나이 가는 길 (폼생폼사),"나 폼에 살고 죽고
폼 때문에 살고
폼 때문에 죽고 나
폼 하나에 죽고 살고
사나이가 가는 오 그 길에 길에
눈물 따윈 없어 못써 폼생폼사야
사나이 가는 길에 기죽진 마라
없어도 자존심만 지키면
눈물 따윈 내게 없을거야
가슴을 활짝 펴라
잘난 그녀 나를 떠난단 말에
하늘이 무너질 것 같아도
남자답게 그녈 보내줬지
기가 막혀 홧김에
군대 갈까 했지만
머리깎기 싫어서
다시 생각 고쳤지
날 떠나든 말든 뭘 해도
상관은 없지만
머리 빡빡 깎는건
난 견딜 수 없어
그저 안녕이라 말하고
쓰린 눈물을 삼키며 예
그녈두고 돌아섰던
마지막 뒷모습
내가 봐도 멋있었어
폼에 살고 폼에 죽는 나인데
이제와 구차하게
붙잡을 순 없잖아
맨몸으로 부딪쳤던
내 삶에
그까짓 이별쯤은 괜찮아
이대로 무너지면 절대로 안돼
뜨거운 가슴으로 다시 시작해
나 가는 길을 누구도 막을 순 없어
많은 날이 가고 우연히 다시
그녀를 만나면 예
변해버린 나를 보며
지나간 후회로 땅을 치게 만들거야
기가 막힌 로맨스도 슬픔도
사나이 큰 가슴에
묻어두고 살거야
그까짓것 이별땜에 지켜온
스타일 구길수는 없잖아
사랑했던 너이긴 하지만
나 째째하게 울진 않을게
두 눈 불끈 힘주고 나 끝까지
참아내고 있어 흑
두고 봐 나를 두고 봐
내가 얼마나 잘 살지 두고봐줘
또 돌아 내게 내게 오지 말고
깨끗이 내모습을 잊어줘
그저 안녕이라 말하고
쓰린 눈물을 삼키며 예
그녈 두고 돌아섰던
마지막 뒷모습
내가 봐도 멋있었어
폼에 살고 폼에 죽는 나인데
이제와 구차하게
붙잡을 순 없잖아
맨몸으로 부딪쳤던 내 삶에
그까짓 이별쯤은 괜찮아
쓸데없는 미련 따윈 버리고
사나이 큰 가슴을
활짝 펴고 살거야
폼 하나로 버텨왔던 나인데
그까짓 이별쯤은 괜찮아
나 폼에 살고 죽고
폼 때문에 살고
폼 때문에 죽고 나
폼 하나에 죽고 살고
사나이가 가는 오 그 길에 길에
눈물 따윈 없어 못써 폼생폼사야",트로트
711,멍에,"사랑의 기로에 서서
슬픔을 갖지 말아요
어차피 헤어져야 할거면
미련을 두지 말아요
이별의 기로에 서서
미움을 갖지 말아요
뒤돌아 아쉬움을 남기면
마음만 괴로우니까
아무리 아름답던 추억도
괴로운 이야기로
사랑의 상처를 남기네
이제는 헤어졌는데
그래도 내게는 소중했던
그날들이
한동안 떠나지 않으리
마음이 괴로울 때면
아무리 아름답던 추억도
괴로운 이야기로
사랑의 상처를 남기네
이제는 헤어졌는데
그래도 내게는 소중했던
그 날들이
한동안 떠나지 않으리
마음이 괴로울 때면
한동안 떠나지 않으리
마음이 괴로울 때면",트로트
712,당신을 사랑합니다,"정만 주고 떠난 당신
사랑합니다 그립습니다
보고픔에 견딜 수 없어
이 가슴은 찢어집니다
기다림에 지친 가슴
강물 되어 흘러만 가네
님이시여 님이시여
나를 나를 잊으셨나요
아직도 사랑합니다
아직도 사랑합니다
당신을 기다립니다
정만 주고 떠난 당신
사랑합니다 그립습니다
보고픔에 견딜 수 없어
이 가슴은 찢어집니다
기다림에 지친 가슴
강물 되어 흘러만 가네
님이시여 님이시여
나를 나를 잊으셨나요
아직도 사랑합니다
아직도 사랑합니다
당신을 기다립니다
아직도 사랑합니다
아직도 사랑합니다
당신을 기다립니다",트로트
713,여자야,"여자야 여자야
너는 아직 모르지
울고 있구나 여자야
약해지면 안 돼

한동안 못 본다고 잊혀지겠니
하룻밤의 정도 아닌데

간다는 말도 없이
온다는 기약 없이
그렇게 떠나갔지만

돌아올 거야 여자야
약해지면 안 돼

(여자야 여자야)
(너는 아직 모르지)


한동안 못 본다고 어디 가겠니
하룻밤의 정도 아닌데

간다는 말도 없이
온다는 기약 없이
그렇게 떠나가지만

기다려야지 여자야
흔들리면 안 돼

여자야 여자야
너는 아직 모르지
여자야 여자야
약해지면 안 돼

흔들리면 안 돼",트로트
714,오늘도 난 (Cover Ver.),"나도 알지 못한 날 굳이 알려고 들지마
보여줄 수 없는 내 마음만 안타까울 뿐
이런 내 습관에 젖은 여자들은 많았지만
차츰 내 주위를 보며 후회를 시작했어
하루 종일 찾아 헤매도
판에 박혀 있는 모습뿐
그런 내 모습에 축축히 젖어드는 기억이
오늘도 난 혼자라는 사실을
잊은채로 잠들겠지만
오늘도 난 기억속에 네게
의미 없는 후횔하며 지내겠지
늘 혼자인 척 하지는 않겠다고 말하지마
너 떠난 후 빈 곳은 항상 남겨두고 있어
난 너와 마주칠 기회 언제나 준비해주지
네 품에 다시 안기길 기대하고 있어
하루 종일 찾아 헤매도
판에 박혀 있는 모습뿐
그런 내 모습에 축축히 젖어드는 기억이
오늘도 난 혼자라는 사실을
잊은채로 잠들겠지만
오늘도 난 기억속에 네게
의미 없는 후횔하며 지내겠지
오늘도 난 혼자라는 사실을
잊은채로 잠들겠지만
오늘도 난 기억속에 네게
의미 없는 후횔하며 지내겠지",트로트
715,건배,"사는게 힘들고 괴로워질때
달빛 아래 홀로남아
술잔을 기울이며
너도 한잔 나도 한잔 마시다보니
어느새 흘러간 세월
마시고 마시고 마시는게 인생이고
취하고 취하고 취하는게 인생이지
고달픈 인생길
친구가 되어주는 술잔을 높이 들어라
사는게 힘들고 괴로워질때
달빛 아래 홀로남아 술잔을 기울이며
너도 한잔 나도 한잔 마시다보니
어느새 흘러간 청춘
마시고 마시고 마시는게 인생이고
취하고 취하고 취하는게 인생이지
고달픈 인생길
친구가 되어주는 술잔을 높이 들어라
고달픈 인생길
친구가 되어주는 술잔을 높이 들어라",트로트
716,고목나무,"저 산마루 깊은 밤 산새들도 잠들고
우뚝 선 고목이 달빛 아래 외롭네
옛사랑 간 곳 없다 올리도 없지마는
만날 날 기다리며 오늘이 또 간다
가고 또 가면 기다린 그 날이
오늘 일것 같구나
저 산마루 깊은 밤 산새들도 잠들고
우뚝 선 고목이 달빛 아래 외롭네

옛사랑 간 곳 없다 올리도 없지마는
만날 날 기다리며 오늘이 또 간다
가고 또 가면 기다린 그 날이
오늘 일것 같구나
저 산마루 깊은 밤 산새들도 잠들고
우뚝 선 고목이 달빛 아래 외롭네",트로트
717,별은 내 가슴에,"힘겨운 시간이 지나고
흔적없는 가슴속에
그안에 숨겨진 보석은
감춰진 나의 눈물

사랑은사랑은너
빛나는별들처럼
지워야한다고지워지는
그런게아니야

사랑사랑은너
흐르는 강물처럼
멈춰야한다고멈춰지는
그런게 아니야

아무런 후회없는사랑
그대 별은 내 가슴에

세월에 얼굴은 주름져
걸음이 힘겨워도
추억에 별을건너라면
감춰진 나의 눈물

사랑은사랑은 너
빛나는별들처럼
지워야한다고지워지는
그런게 아니야

사랑은사랑은너
흐르는강물처럼
멈춰야한다고멈춰지는
그런게 아니야

아무런후회없는사랑
그대 별은 내가슴에

미워도미워해도
저별은 내가슴에

그리워그리워서
만날수없는날 가까움에
목메어울지라도

사랑은사랑은너
빛나는별들처럼
지원한다고지워지는
그런게아니야

사랑은사랑은너
흐르는강물처럼
멈춰야한다고멈춰지는
그런게 아니야

아무런후회없는사랑
그대 별은 내가슴에

워오 ~ 내 가슴에",트로트
718,남원의 애수,"한양천리 떠나간들 너를 어이 잊을소냐
성황당 고개마루 나귀마저 울고넘네
춘향아 울지마라 달래였건만
대장부 가슴속을 울리는 님이야
어느때 어느날짜 함께 즐겨 웃어보나

님께향한 일편단심 채직아？O 굽일소냐
옥중에 열여춘향 이도령이 돌아왔네
춘향아 울지마라 얼싸안고서
그리는 천사만사 즐기는님이여
흘르간 꿈이련가 청실홍실 춤을 추네",트로트
719,안개낀 고속도로,"하염 없이 ~
하염 없아~
내리는 밤비는~
지나간 사랑 가슴에 안을 슬픔에 눈물이던가
너무나 사랑 한 당신이길래
그리움을 못참아 끝없이
달려보는 안개낀 고속 도로",트로트
720,천년을 빌려 준다면,"당신을 사랑하고 정말 정말사랑하고
그래도 모자라면 당신을 위해
무엇이든 다해주고싶어
만약에 하늘이 하늘이내게
천년을 빌려준다면
그천년을 당신을위해 사랑을위해
아낌없이 모두쓰겠소
당신을 사랑하고너무 너무 사랑하고
그래도 모자라면 당신을 위해
원하는것 다해주고싶어
어느날 하늘이 하늘이 네게
천년을 빌려준다면 그천년을
당신을위해 사랑을위해
아낌없이 모두 쓰겠소",트로트
721,인생수첩,"가도 가도 아득한
인생길 눈보라 길에
정들면 타향도 좋더라
친구도 사귈 탓이라
구비 구비 고생 구비
서로 돕고 의지해
부귀영화 바랄 것이냐
인정으로 살아가잔다
가도 가도 막막한
인생길 눈보라 길에
뜻 맞아 나가면 좋더라
행복이 따로 없더라
구비 구비 온갖 설움
서로 돕고 의지해
이게 정말 인정이더라
이게 정말 사랑이더라",트로트
722,동백 아가씨,"헤일 수 없이 수많은 밤을
내 가슴 도려내는 아픔에 겨워
얼마나 울었던가
동백 아가씨
그리움에 지쳐서 울다 지쳐서
꽃잎은 빨갛게
멍이 들었소
동백꽃잎에 새겨진 사연
말 못할 그 사연을 가슴에 안고
오늘도 기다리네
동백 아가씨
가신 님은 그언제 그 어느날에
외로운 동백꽃 찾아오려나",트로트
723,과거를 묻지마세요,"장벽은 무너지고 강물은 풀려
어둡고 괴로웠던 세월은 흘러
끝없는 대지위에 꽃이 피었네
아 꿈에도 잊지 못할
그립던 내 사랑아
한많고 설움많은
과거를 묻지마세요
구름은 흘러가도 설움은 풀려
애달픈 가슴마다 햇빛이 솟아
고요한 저 성당에 종이 울린다
아 흘러간 추억마다
그립던 내 사랑아
얄궂은 운명이여
과거를 묻지마세요",트로트
724,사랑 사랑 사랑,"누구나 한번쯤은
사랑에 울고
누구나 한번쯤은
사랑에 웃고
그것이 바로
사랑 사랑 사랑이야
철부지 어렸을땐
사랑을 몰라
세월이 흘러가면
사랑을 알지
그것이 바로
사랑 사랑 사랑이야
그 흔한 사랑 한번
못해본 사람
그 흔한 사랑
너무 많이 한 사람
그것이 바로
사랑 사랑 사랑이야
누구나 한번쯤은
사랑에 울고
누구나 한번쯤은
사랑에 웃고
그것이 바로
사랑 사랑 사랑이야
철부지 어렸을땐
사랑을 몰라
세월이 흘러가면
사랑을 알지
그것이 바로
사랑 사랑 사랑이야
그 흔한 사랑 한번
못해본 사람
그 흔한 사랑
너무 많이 한 사람
그것이 바로
사랑 사랑 사랑이야
사랑에 마음아파
사랑에 울고
사랑에 기분 좋아
사랑에 웃고
누구나 한번쯤은
사랑에 울고
누구나 한번쯤은
사랑에 웃고
그것이 바로
사랑 사랑 사랑이야
철부지 어렸을땐
사랑을 몰라
세월이 흘러가면
사랑을 알지
그것이 바로
사랑 사랑 사랑이야
그 흔한 사랑 한번
못해본 사람
그 흔한 사랑
너무 많이 한 사람
그것이 바로
사랑 사랑 사랑이야
사랑에 마음 아파
사랑에 울고
사랑에 기분 좋아
사랑에 웃고",트로트
725,내 인생에 박수,"내 인생에 박수
내 인생에 박수
내 인생에 박수를 보낸다
인생구단 세상살이 뭔 미련 있겠나
굽이굽이 내 인생에 박수를 보낸다
저 달이 노숙했던 지나온 세월
눈물 없이 말할 수 있나
인생 고개 시리도록 눈물이 핑 돌고
내 청춘은 꽃 피었다 지는 줄 몰랐다
달빛처럼 별빛처럼
잠시 머물다 가는 게 인생이더라
내 인생에 박수 내 인생에 박수
내 인생에 박수를 보낸다
내 인생에 박수
내 인생에 박수
내 인생에 박수를 보낸다
인생구단 세상살이 뭔 미련 있겠나
굽이굽이 내 인생에 박수를 보낸다
저 달이 노숙했던 지나온 세월
눈물 없이 말할 수 있나
인생 고개 시리도록 눈물이 핑 돌고
내 청춘은 꽃 피었다 지는 줄 몰랐다
달빛처럼 별빛처럼
잠시 머물다 가는 게 인생이더라
내 인생에 박수
내 인생에 박수
내 인생에 박수를 보낸다
달빛처럼 별빛처럼
잠시 머물다 가는 게 인생이더라
내 인생에 박수 내 인생에 박수
내 인생에 박수를 보낸다
내 인생에 박수 내 인생에 박수
내 인생에 박수를 보낸다",트로트
726,그날,"언덕위에 손잡고
거닐던 길목도 아스라히
멀어져간 소중했던
옛 생각을 돌이켜 그려보네
나래치는 가슴이
서러워 아파와 한숨지며
그려보는 그 사람을 기억하나요
지금 잠시라도
달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우 우 우 우 우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다

달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우 우 우 우 우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다",트로트
727,새벽비,"새벽비가 주룩주룩
철 길을 적시네
새벽비가 주룩주룩
지붕을 적시네
삑삑삑삑 기적이 울리면
이제 정말 나는 갑니다
새벽비가 주룩주룩
창문을 적시네
새벽비가 주룩주룩
얼굴을 적시네
삑삑삑삑 여음을 남기고
새벽차는 떠나갑니다
아 사랑하고 있는데
아 내 마음 어디로 가나
비를 뚫고 칙칙칙칙
기차는 달려가네
정을 두고 칙칙칙칙
한 없이 달려가네
삑삑삑삑 메아리를 남기고
이제 정말 나는 갑니다
아 사랑하고 있는데
아 내 마음 어디로 가나
비를 뚫고 칙칙칙칙
기차는 달려가네
정을 두고 칙칙칙칙
한 없이 달려가네
삑삑삑삑 메아리를 남기고
이제 정말 나는 갑니다
이제 정말 나는 갑니다
이제 정말 나는 갑니다
이제 정말 나는 갑니다",트로트
728,감수광,"바람부는 제주에는
돌도 많지만
인정많고 마음씨 고운
아가씨도 많지요
감수광 감수광
난 어떡허렌
감수광 설른사람
보냄시매 가거들랑
혼저옵서예
겨울 오는 한라산에
눈이 덮여도
당신 하고 나 사이에는
봄이 한창이라오
감수광 감수광
난 어떡허랜
감수광 설른사람
보낸시매 가거들랑
혼저옵서예
어쩌다가 나를
두고 떠난다해도
못 잊어 그리우면
혼저 돌아옵서예
감수광 감수광
난 어떡허랜
감수광 설른사람
보낸시매 가거들랑
혼저옵서예",트로트
729,연인들의 이야기,"무작정 당신이 좋아요
이대로 옆에 있어주세요
하고픈 이야기는 너무 많은데
흐르는 시간이 아쉬워
멀리서 기적이 우네요
누군가 떠나가고 있어요
영원히 내 곁에 있어 주세요
이별은 이별은 싫어요

무작정 당신이 좋아요
이대로 옆에 있어주세요
이렇게 앉아서 말은 안해도
가슴을 적시는 두 사랑
창 밖엔 바람이 부네요
누군가 사랑하고 있어요
우리도 그런사랑 주고 받아요
이별은 이별은 싫어요
이별은 이별은 싫어요",트로트
730,이젠 말할 수 있네,"이젠 말할 수 있네 당신 있으면
나는 말할 수 있네
이젠 떠날 수 없네 당신을 두고
나는 갈 수가 없네
사랑한다는 말 왜 말을 못해
그대 나를 보며 말해보아요
그대 이젠 다시 울지 말아요
당신 곁엔 내가 함께 있는데
떠난다는 말 하지 말아요

이젠 말할 수 있네 사랑한다는 그말 할수가있네
이젠 보낼 수 없네 당신을 멀리 떠나 보낼순없네
사랑한다는 말 왜 말을 못해
그대 나를 보며 말해보아요
그대 이젠 다시 울지 말아요
당신 곁엔 내가 함께 있는데
떠난다는 말 하지 말아요",트로트
731,난 아니야,"여름 한낮에 꼬마 아가씨
꽃 그늘에 숨어서 울고 있을때
노란 나비 하나가 맴돌아 날며
댕기 끝에 자꾸만 앉으려하네

난 아니야 꽃이 아니야
난 아니야 꽃이 아니야
난 아니야 꽃이 아니야
난 아니야 꽃이 아니야

해 저물면 찬 바람에 시들어 내리는
그런 꽃은 싫어 난 아니야
울지 않을래 울지 않을래
나비처럼 날아가려네

하얀 손마다 꽃물 들어서
눈물 자욱 아직도 지우지 못해
고개 숙여 자꾸만 얼굴 감추고
작은 어깨 흔들며 울고 있더니

난 아니야 꽃이 아니야
난 아니야 꽃이 아니야
난 아니야 꽃이 아니야
난 아니야 꽃이 아니야

해 저물면 찬 바람에 시들어 내리는
그런 꽃은 싫어 난 아니야
울지 않을래 울지 않을래
나비처럼 날아가려네

랄라라라 랄라라라라
랄라라라 랄라라라라 -",트로트
732,사월이 가면,"눈을 감으면
보이는 얼굴
잠이 들면은
꿈속의 사랑
사월이 가면
떠나갈 사람
오월이 오면
울어야 할 사람
사랑이라면
너무 무정해
사랑한다면
가지를 마라
날이 갈수록
깊이 정들고
헤어보면은
애절도 해라

사랑이라면
너무 무정해
사랑한다면
가지를 마라
사월이 가면
떠나야 할 그 사람
오월이 오면
울어야 할 사람",트로트
733,바람에 흔들리고 비에 젖어도,"지난날은 모두가 꿈이었던가
사랑은 허물어져지고
조용히 돌아온 이자리엔 나 혼자 뿐인데
눈감으면 지금도 옆에 있는 너
그손을 잡을 수 없어
눈물을 흘리며 떠나리라 잊어야 하리라

오늘도 바람에 흔들리는 내마음
찬비가 내리면 젖으려고 하는데
바람아 바람아 불어오지 말아라
찬비야 찬비야 내리지를 말아라

아~ 이제는 사라져간 사람을
아~ 이제는 멀어져간 추억을
왜 못잊나 바람에 흔들리고 비에 젖어도
내 너를 잊으리라 잊으리라
오늘도 바람에 흔들리는 내마음
찬비가 내리면 젖으려고 하는데
바람아 바람아 불어오지 말아라
찬비야 찬비야 내리지를 말아라

아~ 이제는 사라져간 사람을
아~ 이제는 멀어져간 추억을
왜 못잊나 바람에 흔들리고 비에 젖어도
내 너를 잊으리라 잊으리라",트로트
734,천상재회,"그대는 오늘밤도 내게 올순 없겠지
목메어 애타게 불러도 대답없는 그대여
못다한 이야기는 눈물이 되겠지요
나만을 사랑했다는 말 바람결에 남았어요

끊을수 없는 그대와 나의 인연은
운명이라 생각했죠
가슴에 묻은 추억의 작은 조각들 되돌아 회상하면서
천상에서 다시 만나면
그대를 다시 만나면
세상에서 못다했던 그사랑을 영원히 함께할래요




끊을수 없는 그대와 나의 인연은
운명이라 생각했죠

가슴에 묻은 추억의 작은 조각들
되돌아 회상하면서

천상에서 다시 만나면
그대를 다시 만나면
세상에서 못다했던 그사랑을
영원히 함께할래요
세상에서 못다했던
그사랑을 영원히 함께할래요",트로트
735,내 마음 갈 곳을 잃어,"가을엔 가을엔
떠나지 말아요

낙엽지면 서러움이 더해요

차라리 하얀 겨울에 떠나요
눈길을 걸으며
눈길을 걸으며
옛 일을 잊으리라
거리엔 어둠이 내리고
안개속에 가로등 하나
비라도 우울히 내려 버리면
내마음 갈곳을 잃어
가을엔 가을엔 떠나지 말아요

차라리 하얀 겨울에 떠나요

거리엔 어둠이 내리고
안개속에 가로등 하나
비라도 우울히 내려 버리면
내마음은 갈곳을 잃어
가을엔 가을엔 떠나지 말아요
차라리 하얀 겨울에 떠나요
하얀 겨울에 떠나요",트로트
736,문밖에 있는 그대,"그대 사랑했던 건
오래 전의 얘기지
노을처럼 피어나
가슴 태우던 사랑
그대 떠나가던 밤
모두 잊으라시며
마지막 눈길마저
외면하던 사람이
초라한 모습으로 다시 돌아와
오늘은 거기서 울지만
그렇게 버려 둔 내 마음 속에
어떻게 사랑이 남아요
한 번 떠난 사랑은
내 마음에 없어요
추억도 내겐 없어요
문 밖에 있는 그대
눈물을 거두어요
가슴 아픈 사랑을
이제는 잊어요

초라한 모습으로 다시 돌아와
오늘은 거기서 울지만
그렇게 버려 둔 내 마음 속에
어떻게 사랑이 남아요
한 번 떠난 사랑은
내 마음에 없어요
추억도 내겐 없어요
문 밖에 있는 그대
눈물을 거두어요
가슴 아픈 사랑을
이제는 잊어요",트로트
737,어디쯤 가고있을까,"꽃잎은 바람결에 떨어져
강물을 따라 흘러 가는데
떠나간 그사람은 지금은
어디쯤 가고 있을까
그렇게 쉽사리 떠 날줄은
떠날줄 몰랐는데
한마디 말없이 말도 없이
보내긴 싫었는데
그 사람은 그 사람은
어디쯤 가고 있을까

그렇게 쉽사리 떠 날줄은
떠날줄 몰랐는데
한마디 말없이 말도 없이
보내긴 싫었는데
그 사람은 그 사람은
어디쯤 가고 있을까
어디쯤 가고 있을까",트로트
738,불티,"1. 나의 뜨거운 마음을 불같은 나의 마음을 다시 태울 수 없을까` 헤어지(긴)기는 정말 싫어 이제라도 살며시~~하아~하아~하 나를 두고 간다면 내 마음 너무나 아쉬워~허~어어 날마다 만나서 하는 말 모두다 그렇고 그런 얘기 하루 또 하루 지나면~허어언 마음이 너무 답답해 돌아서 말없이 갈때면 마음이 너무 아쉬워 ,,,,,,,,,,,,,,2. 나의~~~~~워.",트로트
739,나쁜남자,"Yeah, we present to you
A whole new style

Knock em out the box
yeah let’s bounce
Pump it up let’s blaze it up
Round one, round two
Just kick back ready for the show
Let’s take em down

어떻게 너 나를 피해가니
그런 나쁜남자 되지마
울고 웃던 우리의 사랑이
정말 이것밖에 안되니

그 사람의 배려 속에서
넌 뭐든 가질 수 있다는 걸 알아
그게 너를 위해 너 행복하면
이젠 깨끗이 사라져 줄께

여기까지 왔잖아 많이 힘들었잖아
밤새도록 술에 취해 울고 또 울어 버렸어
여기가 끝이라도 다신 볼수없어도
서로 사랑했던 추억만은 간직해 줄래

우리기억해 기억해
사랑했었던걸 모두 기억해
힘든이별도 아픔도 울며
모두다 감춰주는 사랑
다신오지마 울지마
우리사랑은 멈춰버렸어
보고 싶어지면 그 사람을 안아줘

One two, let’s begin
With a whole new style
We gonna take the win
Three four, knock down the floor
Now bump the brakes
Move it out fo sho
Five six, back in the mix
Just tear the roof off
you just can’t fix
Seven eight, now back together now
Ready for the beat to drop
let’s take em down

가지마 내 곁을 떠나지마
그런 나쁜남자 되지마
아껴주던 우리의 사랑이
고작 이것밖에 안되니
그 사람의 체온 속에서
넌 평생 웃으며 산다는 걸 알아
그게 너를 위해 너
행복하면 멀리 영원히 사라져 줄께

여기까지 왔잖아 많이 힘들었잖아
밤새도록 술에 취해 울고 또 울어 버렸어
여기가 끝이라도 다신 볼수없어도
서로 사랑했던 추억만은 간직해 줄래

우리기억해 기억해
사랑했었던걸 모두 기억해
힘든이별도 아픔도 울며
모두다 감춰주는 사랑
다신오지마 울지마
우리사랑은 멈춰버렸어
보고 싶어지면 그 사람을 안아줘",트로트
740,당신은 누구세요,"눈물 많은 여자예요

정도 많은~ 여~자예요

당신의 바람속에

비구름 되어가는

연약한 여자입니다

여자 마~음을

어떡하라고

내 맘을 울리시나요

나의 가슴에

등불을

밝~혀준

당신은 누구세요



거~울 같은 여자예요

꿈도 많은~ 여~자예요

당신의 향기속에

꽃나비가 될 수 있는

연약한 여자입니다

여자 마음을

어떡하라고

내 맘을 울리시나요

나의 가슴에

정을~ 피~워 준

당신은

누구세요",트로트
741,나는 홀로 있어도,"하얀 불빛 아래에
침묵만이 흐르고
낯설은 네 눈길에
눈물만이 흐르네
멀어져 간 발길이
다시 올 것만 같애
기다리는 마음은
슬픔으로 변했네
나는 홀로 있어도
나는 네가 없어도
마지막 네 손길은
변치않는 영원이라고
나는 생각 하면서
간직하리 너의 모습을
하얀 불빛 아래에
침묵만이 흐르고
낯설은 네 눈길에
눈물만이 흐르네
멀어져 간 발길이
다시 올 것만 같애
기다리는 마음은
슬픔으로 변했네
나는 홀로 있어도
나는 네가 없어도
마지막 네 손길은
변치않는 영원이라고
나는 생각 하면서
간직하리 너의 모습을
나는 홀로 있어도
나는 네가 없어도
마지막 네 손길은",트로트
742,당돌한 여자,"일부러 안웃는거 맞죠
나에게만 차가운거 맞죠
알아요 그대 마음을
내게 빠질까봐 두려운거죠
그대는 그게 매력이예요
관심없는듯한 말투 눈빛
하지만 그대 시선을 나는
안보고도 느낄수 있죠
집으로 들어가는길인가요
그대의 어깨가 무거워보여
이런 나 당돌한가요
술 한잔 사주실래요
야이야이야이야이 날봐요
우리마음 속이지는 말아요
날 기다렸다고 먼저 얘기하면 손해라도 보나요
야이야이야이야이 말해요
그대 여자 되달라고 말해요
난 이미 오래전 그대 여자이고 싶었어요

애인이 없다는거 맞죠
혹시 숨겨둔건 아니겠죠
믿어요 그대의 말을
행여 있다해도 양보는 싫어
그대는 그게 맘에 들어
여자 많을 듯한 겉모습에
사실은 아무에게나
마음 주지않는 그런 남자죠
집으로 들어가는길인가요
그대의 어깨가 무거워보여
이런 나 당돌한가요
술한잔 사주실래요
야이야이야이야이 날봐요
우리마음 속이지는 말아요
날 기다렸다고 먼저 얘기하면 손해라도 보나요
야이야이야이야이 말해요
그대 여자 되달라고 말해요
난 이미 오래전
그대 여자이고 싶었어요",트로트
743,사랑은 어디에,"아무도 모르게 살아온 지난날 후회도 미련도 없네
지나온 지난날들 뒤돌아 보니 머나먼 고향같구나
덧없는 인생길에 때로는 방황도 했지만
아~~외로움이 스치면 한 잔 술에 씻어 버렸네
아~사랑이 그리워지네 노래를 불러 보리라
이젠 미움도 그리움도 모두다 흘러갔네
사랑을 찾아서 노래를 찾아서 바람처럼 구름처럼 살아가리라

하늘이여 하늘이여 당신이 주신 사랑은 어디에 사랑은 어디에~

덧없는 인생길에 때로는 방황도 했지만
아~~외로움이 스치면 한 잔 술에 씻어 버렸네
아~사랑이 그리워지네 노래를 불러 보리라
이젠 미움도 그리움도 모두다 흘러갔네
사랑을 찾아서 노래를 찾아서
바람처럼 구름처럼 살아가리라
하늘이여 하늘이여 당신이 주신 사랑은 어디에 사랑은 어디에~",트로트
744,미안해요,"미안해요
몰랐어요 당신이 힘들다는걸
나의 욕심과 나의 자만에
당신이 떠나갔네요
사랑한다고 좋아한다고
내곁에 있을때는 몰랐던 사랑
이제야 알겠어요
나를나를 얼마나 사랑했는지
그땐 내가 왜 몰랐을까
미안해요 정말
저의 없는 나를 용서해주세요

내가 아닌 다른사람
만나서 행복하세요
당신 사랑이 당신 마음이
이제는 떠나가네요
눈물이 나요 마음 아파요
이대로 헤어져야 하는건가요
당신을 사랑해요
나를나를 얼마나 사랑했는지
그땐 내가 왜 몰랐을까
미안해요 정말
저의 없는 나를 용서해주세요
용서해주세요",트로트
745,애증의 강,"어제는 바람 찬 강변을 나 홀로 걸었소
길 잃은 사슴처럼 저 강만 바라 보았소
강 건너 저 끝에 있는
수 많은 조약돌처럼
당신과 나 사이엔 사연도 참 많았소
사랑했던 날들 보다
미워했던 날이 더 많아
우리가 다시 저 강을
건널 수만 있다면
후회없이 후회없이 사랑할텐데
하지만 당신과 나는
만날 수가 없기에
당신이 그리워지면
저 강이 야속하다오

사랑했던 날들 보다
미워했던 날이 더 많아
우리가 다시 저 강을
건널 수만 있다면
후회없이 후회없이 사랑할텐데
하지만 당신과 나는
만날 수가 없기에
당신이 그리워지면
저 강이 야속하다오
당신이 그리워지면
저 강이 야속하다오",트로트
746,TV를 보면서,"TV를 보면서 눈물이 흐르네
사람들은 어디에 기대어 살까
아마도 당신을 알 것만 같았어
사랑은 또 다시 나의 편인걸

혼자뿐인 식사는
이미 식어버렸네
텅 빈 아파트 불빛
외로운 나의 마음
기대어 울 사람 여기
있었으면 좋겠네
입가에 번진 눈물
호올로 울수 밖에

혼자뿐인 식사는
이미 식어버렸네
텅 빈 아파트 불빛
외로운 나의 마음
기대어 울 사람 여기
있었으면 좋겠네
입가에 번진 눈물
호올로 울수 밖에
TV를 보면서 눈물이 흐르네
사람들은 어디에 기대어 살까
사람들은 어디에 기대어 살까",트로트
747,무명초,"남몰래 지는 꽃이 너무도 서러워
떨어지는 잎 새마다 깊은 사연 서리네

따스한 어느 봄날 곱게도 태어나서
애꿎은 비바람에 소리 없이 지는구나

아~지는 꽃도 한 떨기 꽃이기에
웃으며 너는 가느냐

~간 주 중~
그 누가 그 이름을 무명초라 했나요
떨어지는 잎 새마다 깊은 사연 서리네

밤새워 피어나서 그 밤에 몰래지는
너무나 애처로워 많은 가슴 적시네

아~지는 꽃도 한 떨기 꽃이기에
웃으며 너는 가느냐",트로트
