,제목,가사,장르
341,햇님 (1973년작),"하얀 물결 우에
빨갛게 비추는
햇님의 나라로
우리 가고 있네
둥굴게 솟는해
웃으며 솟는해
높은 산 위에서
나를 손짓하네
따뜻한 햇님 곁에서
우리는 살고 있구나
고요한 이곳에
날으는 새들이
나를 위하여
노래 불러주네
얼마나 좋은 곳이나
태양빛 찬란 하구나
얼굴을 들어요
하늘을 보아요
무지게 타고
햇님을 만나러
나와 함께 맞으러 가자
영원한 이곳에
그대와 손잡고
햇님을 보면서
다정이 살리라
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
얼굴을 들어요
하늘을 보아요
무지게 타고
햇님을 만나러
나와 함께 맞으러 가자
영원한 이곳에
그대와 손잡고
햇님을 보면서
다정이 살리라
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나",록메탈
342,하늘과 바다 (Feat. 엄인호),"파란 하늘 그 속에 서 있었던 바다
바다 한 가운데 서 있었던 하늘
끝도 없는 짙푸른 날개짓 놀이위로
쉼없이 번지는 축제의 꿈들
나 아닌 모든 나에게 들려 줄 노래소리
나를 잊은 모든 나에게 전해 줄 웃음소리
꿈을 꾸었고 다시 꿈을 꾸게 하고
한 가운데 서있는 하늘과 바다

흔적도 없이 버려진 조각난 기억들 속에
놓칠 수 없었던 그 한가지 새로움은 시작되고
나 아닌 모든 나에게 들려 줄 노래소리
나를 잊은 모든 나에게 전해 줄 웃음소리
꿈을 꾸었고 다시 꿈을 꾸게 하고
한 가운데 서있는 하늘과 바다
꿈을 꾸었고 다시 꿈을 꾸게 하고
한 가운데 서있는 하늘과 바다",록메탈
343,The Devil,"악마의 얼굴을 한 그가
한가로이 미소지으면
아가씨들 정신을 잃고 달려드네
그의 눈짓 단 한번으로
부인들은 녹아버리지
그에게는 활활 불타는 매력이 가득
지옥에서 도망쳐나온 그에겐
악마적인 매력이 가득해
섹시한 스텝 촉촉한 붉은 입술
지옥처럼 불타는 눈동자
여자들은 모든 걸 바쳐
그의 사랑을 얻으려 하지
그의 냉담한 매력을 소유 하려 하지
오늘 밤은 그에게 선택되기를
여자들은 저마다 꿈꾸네
섹시한 댄스 끈끈한 유혹의 말
지옥처럼 불타는 눈동자
아무 것도 필요 없어요
당신만 내 것이 된다면
비밀스런 고백 치명적인 거짓
여자들은 만신창이가 되고
지옥에나 떨어져버리라
여자들은 울며 저주하지
돌아서서 그저 미소를 지을 뿐
그의 유희는 끝을 모른다
지옥에서 도망쳐 나온 그에겐
얼어붙은 심장이 남았네
섹시한 수트 칠흑 같은 머릿결
후회를 모르는 차가운 심장
오늘 밤은 그에게 선택되기를
여자들은 저마다 꿈꾸네
섹시한 댄스 끈끈한 유혹의 말
지옥처럼 불타는 눈동자
악마의 얼굴을 한 그가
한가로이 미소 지으면
악마의 얼굴을 한 그가
악마의 얼굴을 한 그가",록메탈
344,슬픈 조우,"어딘가 있겠죠 기억을 버려도
변하지 않는 거죠 사랑한 우리는
사랑했던 날들이 시간 속에 묻혀서
그리워지는 날엔 눈물이 되죠
보이지 않아도 느낄 수 있어요
아직 끝내지 못한 내 사랑 이기에
더는 볼 수 없지만 더는 갈 수 없지만
그댄 내 가슴 속에 사나 봐요
사랑했는데 사랑하는데
오래 사랑할텐데
매일 날 꿈꾸죠 그대 돌아오는 날
기다릴게요 기다릴게요
그댈 원망하고 소리쳐 봐도
늘 제자리네요
나의 가슴은 늘 그대네요

바람은 흘러도 다시 날 스치죠
지나버린 계절도 다시 난 만나죠
언젠가는 그대도 다시 내게 오겠죠
모든 것은 제자릴 찾는 거죠
사랑했는데 사랑하는데
오래 사랑할텐데
매일 날 꿈꾸죠 그대 돌아오는 날
기다릴께요 기다릴께요
그댈 원망하고 소리쳐 봐도
늘 제자리네요
나의 가슴은 늘 그대네요
어디있나요 어디있나요
찾을 수가 없네요
어디에 혼자서 울고 있진 않나요
잊지말아요 기억해줘요
어디선가 멀리 마주친다면
흘러간 시간에
많이 변해도 난 괜찮아요
내가 그대를 찾을게요",록메탈
345,미안해요,"모자를 쓰고 나오길 참 잘했던 건가봐
흔들리는 눈빛 모두 가릴수있게
해질 무렵 만나길 참 잘했던 건가봐
눈물 흘려도 넌 모르게
멋지게 보내주려고 준비했던 인사말
왜 난 늘 이 모양인지
또 바보같이 난 입술도 못땟어
잘한거야 떠나길 잘했어
이렇게도 못난 날 믿고
너 어떻게 살겠니
잘된거야 차라리 잘됐어
가슴은 패이고 아파도
널 위해서 보낼게 안녕

잘해준 것 없는게 더 다행인지 몰라
애써 잊어야 할 추억도 없을 테니
사랑한다 못한게 더 다행인지 몰라
마음 가볍게 떠날 테니
매일 밤 술에 기대어 울다지쳐 잠들어
이별도 하나 못 이겨
뒷걸음치는 난 비겁한 남자야
잘한거야 떠나길 잘했어
이렇게도 약한 날 믿고
너 어떻게 살겠니
잘된거야 차라리 잘됐어
가슴은 패이고 아파도
널 위해서 잊을게
바닥 밑 까지 찾아봐도 난 줄게 없어
내 실망만 줄 내 불행만 줄 나야
고마웠어 내 곁에 와줘서
태어나 두 번째 잘한 일
널 사랑했던 일
후회 없어 헤어진대도
사랑한것보다 잘한 일 널 보내준 일
부탁이야 제발 행복해져야 해
영원히 잘했다 믿으며
살아가도록 제발",록메탈
346,그대 떠난 이밤에,"바람 부네

아픈 내 맘에

아름다운 추억

못잊어 부네

그대 떠난

이 밤

그대 떠난 이 밤이

깊어 갈수록

사랑의 노래

울려 퍼지네

우리

사랑에

오 해가 저문 이 밤에

다시 불러보네

아름다운 추억의

사랑의 노래

이제 하염없이 흐르는

눈물자욱 위에 떠가네

그대 떠난 이 밤에

다시 불러보네

외로워진 마음의

사랑의 노래

나는 그대의 사랑 노래

고이 간직하며 살리라

비가 오면

아름다워라

사랑의 추억

아름다워라

그대 떠난

이 밤에

그대 떠난 이 밤이

깊어 갈수록

사랑의 노래

울려 퍼지네

우리 사랑에

울려 퍼지네

오 해가 저문 이 밤에

다시 불러보네

아름다운 추억의

사랑의 노래

이제 하염없이 흐르는

눈물자욱 위에 떠가네

그대 떠난 이 밤에

다시 불러보네

외로워진 마음의

사랑의 노래

나는 그대의 사랑 노래

고이 간직하며 살리라

눈 내리는

창가에 앉아

포근한 추억

어루만지네

그대 떠난

이 밤

그대 떠난 이 밤이

깊어 갈수록

사랑 노래

울려 퍼지네

우리

사랑에

해가 저문 이 밤에

다시 불러보네

아름다운 추억의

사랑의 노래

이제 하염없이 흐르는

눈물자욱 위에 떠가네

그대 떠난 이 밤에

다시 불러보네

외로워진 마음의

사랑의 노래

나는 그대의 사랑 노래

고이 간직하며 살리라

나는 그대의 사랑 노래

고이 간직하며 살리라",록메탈
347,말하러 가는 길,"한참만에 현관을 나설 때
나의 손은 약간 떨렸다
조금씩 붉어지는
하늘을 바라보며
겨우 한걸음을 떼었다
성큼성큼 걸어갈 때에
나의 심장은 약간 뛰었다
이제는 다 져버린 해를 뒤로 한 채로
훌쩍 버스에 오른다
이 길 따라 달려가면
열 정거장만 가면
그 사람이 기다리고 있는
그 찻집에 들어가면
그와 마주앉으면
오랫동안 준비했던
그 얘기를 건네야 한다

여덟 번째 정거장을 지날 때
나의 입술은 약간 말랐다
문득 떠오르는 그 날을 생각하며
꿀꺽 마른침을 삼킨다
이 길 따라 달려가면
열 정거장만 가면
그 사람이 기다리고 있는
그 찻집에 들어가면
그와 마주앉으면
오랫동안 준비했던
그 얘기를 건네야겠지마는",록메탈
348,그대,"그대 알게 된 것도 벌써 1년
사랑에 빠진 것도 1년
처음 본 순간처럼 지금도 사랑해

사랑 가장 순수한 건 그게 사랑
같이 있으면 그걸로 행복해
하지만 그걸론 조금 모자라

그대 그런 말은 하지 말아요
그대 날 아프게 하지 않아도
잘 알고 있어요 당신의 마음을
잘 알고 있어요 당신의 사랑을

그대 우린 서로 너무 달라요
그대 우린 너무 고집장이죠
그대 하지만 그래도 헤어질 순 없어

그대 참 말주변이 없어요
그대 참 요령도 없어요
그대 하지만 그래서
상처가 되네요
오 그대 그런 말은 하지 말아요
그대 날 아프게 하지 않아도
잘 알고 있어요 당신의 마음을
잘 알고 있어요 당신의 사랑을
잘 알고 있어요 당신의 마음을
잘 알고 있어요 당신의 사랑을",록메탈
349,Road,"눈물을 꾹 참고
주먹을 꼭 쥔채 가야만해
어딘가 들려온
비웃음과 한숨들을 뒤로한 채
모든게 서툴고
조금씩 삐뚤고 마음아파
한없이 무너져 버려진 채
입을 다문 인형처럼
잊혀져가 난 여기 있는데
끝없는 이 길을 쓰러질듯 달려도
어딘가 소리 질러 봐도
닿을 수 없어 지금의 난
그때로 돌아가기엔 늦었나

지금도 생각해
서툴은 글씨의 그 아이는
가끔 넘어져도 일어서서
무릎을 털어냈었지
누군가 날 내 손을 잡아줘
끝없는 이 길을 쓰러질듯 달려도
어딘가 소리 질러 봐도
닿을 수 없어 지금의 난
그때로 돌아가기엔 늦었나
그 꿈만 같던 길

낮선 곳을 헤메이던 내게
누군가 물었지 어디쯤 서있냐고
한참을 대답 할 수 없었어
내가 밟고 있는 이 길이
어딘지 모른다 해도 가야만 해

낮선 곳에 넌

날 위해 눈물 흘리며
그리움을 잔뜩 어깨에 지고서
또 하룰 보내겠지",록메탈
350,천사와 나무꾼,"천사를 닮아서 눈이 부신 건가봐
구름을 거닐듯 사뿐거려
잠시 벌을 받았던 하늘에서 내려와
내눈에 띄었나봐
심장이 멈춘듯한 이기분
영원히 붙잡고 싶어
몰래몰래 그대 뒤를
숨어 훔쳐 보고있는
나는 나무꾼이죠
그대는 나만의천사
하늘이 준 내 선물
평생 우리둘이서 행복하기를
그대는 나만의 사랑
항상 웃게 해줄거야
하늘나라는 잊길 바래요

슬퍼하지 말아요
그대가 떠날까봐 마음이 불안해요
내사랑이 부족한가봐요
그대가 원하는거면
뭐든지 해줄수 있죠
그댄 나를 보고사는
나는 나무꾼이죠
그대는 나만의 천사
하늘이 준 내 선물
평생 우리둘이서 행복 하기를
그대는 나만의 사랑
항상 웃게해줄거야
하늘나라는 잊길 바래요
세월이 흘러간다해도
내 사랑은 변함없죠
눈을 감는 그 순간까지
그대만 바라볼게요
그대는 나만의 천사
하나뿐인 내 사랑
오손도손 둘이서
행복하길 바래
그대는 나만의 사랑
슬픈일은 없을테니
이곳에서 함께 살아줘요
사랑해요
그대 날개옷 영원히 숨길래요",록메탈
351,다시 비가 내리네,"아마도 오래전부터
혼자였던 것 같은 내 기억

누구도 내게는 한번도
웃어준 적 없어 그래 그렇게
하지만 내 오랜 기다림
이젠 날 떠난 저 별들
하지만 내 오랜 기다림
이젠 날 떠난 저 별들
지금도 난 항상 예전을
그리워 하지만
내겐 그때란 없는 걸
하지만 내 오랜 기다림
이젠 날 떠난 저 별들
하지만 내 오랜 기다림
이젠 날 떠난 저 별들
사실 난 그때란 없는 걸 알아
사실 난 그때란 없는 걸 알아

다시 비가 내리네",록메탈
352,나를 삼키며,"때론 내 속에서 걸어 나온
낯선 내 모습
한참 서성이다 돌아서곤 해
때론 현실이란
근사한 거짓 일 뿐야
어째서 그렇게 다 잃어버린 건가
지난 것들이
날 끌어안고 있는 이 시간
기가 막히게 환한 그 미소
다시 나는 가슴 벅차올라
날 기다릴 거야
늘 어딘가에서
다가올 내일을 위하여
얼굴을 감출 뿐
아 기다릴 거야
늘 어딘가에서
그 아름다운 기억들
그 언제까지나

엇갈린 길에서
멀어지는 어떤 뒷모습
바라보는 순간
깨닫게 되네
애써 지우려던
그리운 나의 사랑은
어떻게 해봐도
다 지울 순 없네
지난 것들이
날 끌어안고 있는 이 시간
기가 막히게 환한 그 미소
다시 나는 가슴 벅차올라
날 기다릴 거야
늘 어딘가에서
다가올 내일을 위하여
얼굴을 감출 뿐
아 기다릴 거야
늘 어딘가에서
그 아름다운 기억들
그 언제까지나

날 기다릴 거야
나만의 이야기
지금은 숨어있는 것뿐
아 다시 일어나
그 언제까지나
다가올 내일을 위하여
난 다시 일어나
날 기다릴 거야
늘 어딘가에서
다가올 내일을 위하여
얼굴을 감출 뿐
아 기다릴 거야
늘 어딘가에서
그 아름다운 기억들
그 언제까지나",록메탈
353,Nameless Death (2009 Digital Album Ver.),"I'm falling into the endless
chaos of dawn to die forever
What cearted the chaos
and what is so disturbing me
Just wanted to see beyond the sun
never to be there is the real
See the death of these souls and
wait for real to savor the real
Do not wait for the gate to lead you
to the out of this fear
Just he's waiting for you
to make you see this nothing to feel
Do not be thrilled
and take what you feel like you did
to set you free
See the death that you chased
for real to leave here forever

We have the life and death
you never to take
Say the real or nothing to believe
Say these lies we deny
and we see the days we believed
The life you're
Nothing for real

We have the life and death
I never to take
See the light and take me to the way
Say what you have denied
and I betray my destiny
The life you were
Nameless death

Nameless death",록메탈
354,산 할아버지,"산 할아버지 구름모자 썼네
나비같이 훨훨 날아서
살금살금 다가가서
구름모자 벗겨 오지

이놈하고 물벼락 내리시네
천둥처럼 고함을 치시네
너무 놀라 뒤로 자빠졌네
하하하하 웃으시네

웃음소리에 고개 들어보니
구름모자 어디로 갔나요
바람결에 날려 갔나요
뒷춤에 감추셨나요

산 할아버지 구름모자 썼네
나비같이 훨훨 날아서
살금살금 다가가서
공연히 혼줄만 났네",록메탈
355,기분 좋은 오늘 난,"기분좋은 오늘 난
생각이 좀 나는 날
무작정 거리를 나와서
항상 탔던 버스에
지나치는 그 풍경
콧노래를 흥얼거리며
정신없이 지난 하루하루와
스쳐 지나갔던 사람들 속에
이제는 잊혀진 기억속 어딘가에
너의 모습들을 하나둘
맞추며 떠오르네
기분좋은 오늘 난
생각이 좀 나는 날
희미했던 기억들이
달콤하게 떠올라
좋은 오늘 난
생각이 좀 나는 날
이제는 희미해져버린
너와 함께 했던 기억들이

기분 좋은 오늘 난
함께 했던 지난날
너와 함께 걷던 그 거리
항상 탔던 버스에
이젠 나 홀로 앉아
너와 듣던 그 노래를 불러
정신없이 지난 하루하루와
스쳐 지나갔던 사람들 속에
이제는 잊혀진 기억속 어딘가에
너의 모습들을 하나둘
맞추며 떠오르네
기분 좋은 오늘 난
생각이 좀 나는 날
희미했던 기억들이
달콤하게 떠올라
좋은 오늘 난
생각이 좀 나는 날
이제는 희미해져 버린
너와 함께 했던 기억들이

기분 좋은 오늘 난
생각이 좀 나는 날
희미했던 기억들이
달콤하게 떠올라
좋은 오늘 난
생각이 좀 나는 날
이제는 희미해져버린
너와 함께 했던 기억들이
기분 좋은 오늘 난
생각이 좀 나는 날
희미했던 기억들이
달콤하게 떠올라
좋은 오늘 난
생각이 좀 나는 날
이제는 희미해져버린
너와 함께 했던 기억들이",록메탈
356,빗속의 여인 (1964년작),"잊지 못할 빗속의 여인
지금은 어데 있나?

노오란 레인코트에
검은 눈동자, 잊지 못하네

다정하게 미소지며
검은 우산을 받쳐주네~
나리는 빗방울 바라보며
말없이 말없이 걸었네

잊지 못할 빗속의 여인
그 여인을 잊지 못하네

다정하게 미소지며
검은 우산을 받쳐주네
나리는 빗방울 바라보며
말없이 말없이 걸었네

잊지 못할 빗 속의 여인
그 여인을 잊지 못하네

오~ 잊지 못할 빗 속의 여인
그 여인을 잊지 못하네
잊지 못하네 잊지 못하네 오~ 잊지 못해",록메탈
357,말해주세요,"함께 있어도 별들처럼
아득한 그대
스쳐가는 짧은 말에도
난 숨을 죽이네
왜 그리 굳은 표정을 짓나요
혹시 우리 지난 날이 조금
후회로운가요
손을 잡아도 추억처럼
아련한 그대
이미 지난 작은 일에도 난 맘을
졸이네 왜 그리 깊은
한숨을 쉬나요
혹시 우리 보낼 날이
조금 걱정스럽나요
말해주세요 그대도
저를 좋아하신다고
거짓말이래도 그게 중요한가요
속삭여주세요
햇살을 전하는 참새들과
같이 평온한
내 아침을 열어주세요
왜 그리 깊은 한숨을 쉬나요
혹시 우리 보낼 날이
조금 걱정스럽나요
말해주세요 언제나 제 편이
되어주시겠다고
거짓말이래도 무슨
상관이에요 속삭여주세요
정적을 깨는 풀벌레와 같이
기나긴 내 밤들을 밝혀주세요
약속해주세요 오래도록 저를
지켜주시겠다고 거짓말이래도
뭐가 달라지나요 기억해주세요
그대로 향한 내 모든 진심을
절대 잊지 않겠다고 말해주세요",록메탈
358,Stay,"Song was made by Y & SAVINA





a) just stayed enough to pick up the day has gone

but you hang enough today in a hollowed

just stay you are looking through your eyes

hang enough today though

How pick up the day has gone

the day of yours is to hell and you gone

the day ....



#) departed from your strain you, hold you spelean

departed from your strain you hang

i'm yours, gonna stay

are you stay in a stay

(deeper on a stereo to stay)

all day

departed from your strain . you'll be heard to hold

departed from your strain you're hide

just i'm gonna say

i'm yours

b) just call me have you heard to make enough

stay you wanna make

you tell me how you hard

you tell me how you hard today

just i'll be you hold to back

if you heard away

you stay away

breaking heart

there's nothing anymore",록메탈
359,집시여인,"그댄 외롭고 쓸쓸한 여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
먼길을 떠나가네
때론 고독에 묻혀있다네
하염없는 눈물 흘리네
밤에는 별보며 낮에는 꽃보며
사랑을 생각하네
내 마음에도 사랑은 있어
난 밤마다 꿈을 꾸네
오늘 밤에도 초원에 누워
별을 보며 생각하네
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인
때론 고독에 묻혀있다네
하염없는 눈물 흘리네
밤에는 별보며 낮에는 꽃보며
사랑을 생각하네
내 마음에도 사랑은 있어
난 밤마다 꿈을 꾸네
오늘 밤에도 초원에 누워
별을 보며 생각하네
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인
외로운 집시여인
외로운 집시여인
외로운 집시여인",록메탈
360,황조가 (黃鳥歌),"아 덧없다
사랑은 한없이 달콤 쌉싸름하더구나
무엇이 내 마음 달래리

남자 뭘해도 폼에 살고 지고
남자 바람따라 구름따라 가긴
개뿔 사실은 여린 가슴 순정파라오
낭자 그대는 나를 어찌보오
낭자 남자 어디를 먼저 보시오
나 좀 훑어바주오
이 풍진 세상 홀로 난 어이할꼬
짚신도 다 짝 있다잖소
오 잠깐 잠깐만 냉수 한잔 어떠하오
아차라 읏차 읏차 으라차차앗
그댈 정녕 보낼 수 없소
가시려면 연락처는 남기 시길 바람
아차라 읏차 읏차 으라차차앗
이 내 마음 살펴 주시오
그댄 내 맘 속에 부는
바람 바람 바람 아 차구나

Yo DJ 훨훨 나는 저 꾀꼬리
암수서로 정답구나
세트로 잡아다가 양념치킨
가시리 가시리잇고
나를 버리고 가시리잇고
십리도 다 못가서 발병난다오
낭자 그래도 이만한 남자면
낭자 괜찮지 아니하오 볼수록
은근 매력이 있소
이 풍진 세상 홀로 난 어이할꼬
짚신도 다 짝 있다잖소
오 잠깐 잠깐만 냉수 한잔 어떠하오
아차라 읏차 읏차 으라차차앗
그댈 정녕 보낼 수 없소
가시려면 연락처는 남기 시길 바람
아차라 읏차 읏차 으라차차앗
이 내 마음 살펴 주시오
그댄 내 맘 속에 부는 바람 바람 바람
아차라 읏차 읏차 으라차차앗
그댈 정녕 보낼 수 없소
가시려면 연락처는 남기 시길 바람
아차라 읏차 읏차 으라차차앗
이 내 마음 살펴 주시오
그댄 내 맘 속에 부는
바람 바람 바람 아 차구나",록메탈
361,밤에 피는 장미 ('85 제6회 강변가요제 금상),"외로운 밤엔 나홀로 걸어 내가슴 속에 피는
한잎 떨어진 상처만이 남아있는
한떨기 장미처럼 슬픈 내영혼
그러나 또 낮이 되면서도
잊혀진 지난날 그리워~~~
가슴에 뜨거운 마음도 나의슬픈 장미
아~~~밤에피는 장미 나의사랑 장미같은 사랑
돌아오지 못할시절
<한떨기 사랑 장미같은 사랑>
아~~~밤에피는장미 나의사랑 장미같은사랑
돌아오지 못할시절
<한떨기 사랑 장미같은 사랑>
아~~~ 밤에피는 장미 나의사랑 장미같은 사랑
돌아오지 못할시절
<한떨기 사랑 장미같은 사랑>장~~~미",록메탈
362,Wonderful Day (Feat. 박신혜),"성가시고 지겨울 땐 tv볼륨을 꺼
왠지 모를 평화로움 세상은 차분해져
뚜뚜루뚜뚜
난 전보다 덜 심각한걸
나지막한 바람소리 사뿐 내 발소리
밀려드는 게으름
이불속으로 쏙
뚜뚜루뚜뚜
난 전보다 덜 고단한걸
It's a wonderful day
오늘 하루 난 실컷 먹고 잘 거야
It's a wonderful day
열심히 살은
갸륵한 내게 주는 선물야
넌 나가줄래

해야 할 일 밀린 생각
헛된 바람도 꺼
이만하면 괜찮아
뭔가 찜찜해도
뚜뚜루뚜뚜
난 전보다 덜 엉망인걸
It's a wonderful day
오늘 하루 난 실컷 먹고 잘 거야
It's a wonderful day
열심히 살은
갸륵한 내게 주는 선물이야
oh 굶주린 눈빛 늘어진 몸짓
내 태초의 모습
oh 소소한 행복 누리는 오늘
천국의 하루 우 우 wonderful day
It's a wonderful day
인간애벌레 꼼지락거림의 발견
It's a wonderful day
또아릴 튼 채
죽은 시늉을 하고 있네
It's a wonderful day
It's a wonderful day
오늘 하루 난 실컷 먹고 잘 거야
It's a wonderful day
열심히 살은
갸륵한 내게 주는 선물
It's a wonderful day
오늘 하루 난 실컷 먹고 잘 거야
It's a wonderful day
열심히 살은
갸륵한 내게 주고픈 주고픈
거룩하게 거룩하게 고상하게 고상하게
happy day
It's a wonderful day",록메탈
363,시대유감,"왜 기다려 왔잖아
모든 삶을 포기하는 소리를
이 세상이 모두 미쳐버릴
일이 벌어질 것 같네

짜식들 되게 시끄럽게구네
그렇게 거만하기만 한 주제에
거짓된 너의 가식 때문에
너의 얼굴 가죽은 꿈틀거리고
나이든 유식한 어른들은
예쁜 인형을 들고거릴 헤매 다니네
모두가 은근히 바라고 있는
그런 날이 바로 오늘 올 것만 같아
검게 물든 입술
정직한 사람들의 시대는 갔어
숱한 가식 속에
오늘은 아우성을 들을 수 있어
왜 기다려 왔잖아
모든 삶을 포기하는 소리를
이 세상이 모두 미쳐버릴
일이 벌어질 것 같네

부러져버린 너의 그런 날개로
너는 얼마나 날아갈 수 있다 생각하나
모두 뒤집어
새로운 세상이 오길 바라냐

너의 심장은 태워버리고
너의 그 날카로운 발톱들은 감추고
돌이킬 수 없는 과거와
모두가 잘못되어 가고 있는데
검게 물든 입술
정직한 사람들의 시대는 갔어
숱한 가식 속에
오늘은 아우성을 들을 수 있어
왜 기다려 왔잖아
모든 삶을 포기하는 소리를
이 세상이 모두 미쳐버릴
일이 벌어질 것 같네
바로 오늘이 두 개의 달이
떠오르는 밤이야
네 가슴에 맺힌 한을 풀 수 있기를

오늘이야",록메탈
364,축제,"사막의 길 잃은 폭풍눈물 쏟아진다
허무함이 가슴을 공격할 때 정신 없이
날 채워주는 축제가 시작됐어
모래바람이 데려간 니가 그리워져
Come on missing you
날 밀치고 또 날뛰던 사랑스러운
Coming on missing you
지독하게 황홀했어
아파도 마음에 들어
뼛속까지 다 너의 흔적
잘 안돼 떠나려 해도
내 영혼이 다 묶여있어서

검은 태양 눈 안에 빨려 들어
순간 속에
심각함이 머리를 관통할 때
상처 줄 때
날 치료해주는 축제가 시작됐어
모래바람에 날아간 네가 보고 싶어
Come on missing you
날 밀치고 또 날뛰던 사랑스러운
Coming on missing you
지독하게 황홀했어
아파도 마음에 들어
뼛속까지 다 너의 흔적
잘 안돼 떠나려 해도
내 영혼이 다 묶여있어서

넌 너무 진해 물에 좀 섞어봐
조금은 번지는 게 나는 더 좋아
넌 너무 쿨 해 불에 좀 태워봐
뜨거운 심장으로 pump pump pump pump
Come on missing you
날 밀치고 또 날뛰던 사랑스러운
Coming on missing you
지독하게 황홀했어
아파도 마음에 들어
뼛속까지 다 너의 흔적
잘 안돼 떠나려 해도
내 영혼이 다 묶여있어서
Come on missing you
나를 깨우는 너의 속삭임 환청이 들려
Come on missing you
사막에 누워 아름다웠던 허무한 축제
The dance of death",록메탈
365,술 한잔해,"지금날 유혹하는 거라면
과감하게 더 섹시하게
지금 널 유혹하는 내맘을
모르는척 하는건지 모르는지
오 베이비 선수면 선수답게
쿨 하지만 깔끔하게
오 베이비 오늘이 가기전에
I wanna make it specieal night
와라와라와라와라
춤엔춤을
우리둘이둘이둘은 우물쭈물
어색 어색 어색 어색한 기분에
까맣케맣케맣케맣케타는 내몸
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해
생각이 많아 말이 많아졌어
말이 많아져 생각이 없어보여
너도나도 원하는건 하난데
맨정신에 차마 말못해 답답해
오 베이비 사실난 선수도 아냐
어설프게 나쁜남자 흉내냈어
오 베이비 뜻깊은 사랑을 원해
난 따뜻한 로맨틱 가이
와라와라와라와라
춤엔춤을
우리둘이둘이둘은 우물쭈물
어색 어색 어색 어색한 기분에
까맣케맣케맣케맣케타는 내몸
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해
한잔이 두잔되고
두잔이 세잔이 술 술 넘어가니
술술 드러나는 내맘
빈 병엔 꽃이피고 빈잔엔 사랑채워
부어라 마셔라 애기야 별따러 가자
아 안 예쁘면 집에 가고
돈 없으면 집에 가고
안 예쁘고 돈 많으면
돈만 내고 집에 가
첫 끝발이 술끝발
꼬이는 내 말빨
아 예쁘고 돈 많으면
집에 갈때 같이가

Woo love you forever

와라와라와라와라
춤엔춤을
우리둘이둘이둘은 우물쭈물
어색 어색 어색 어색한 기분에
까맣케맣케맣케맣케타는 내몸
와라와라와라와라
춤엔춤을
우리둘이둘이둘은 우물쭈물
어색 어색 어색 어색한 기분에
까맣케맣케맣케맣케타는 내몸
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해
술 술 하하 술한잔해",록메탈
366,잠들지 않는 꿈,"가만히 눈을 감고 들어봐
잠들지 않는 꿈들은
모두 같은 길을 걷고있는걸
숨이 막힐것같아
하늘위로 눈부신 태양이 비출때
자유롭게
너의 손을 잡고 날아오를래
어둠속에 반짝이는 저 별들도
언젠가는
우리의 가슴 가득 비춰줄꺼야

두근거리는 심장소리도
눈뜨려하는 꿈들도
볼 수 없는 길에 겁내고 있다면
함께 달려가줄게
하늘위로 눈부신 태양이 비출 때
자유롭게
너의 손을 잡고 날아오를래
어둠속에 반짝이는 저별들도
언젠가는
우릴 위해 비춰줄꺼야

숨이차게 달려봐도
외롭다고 느껴질때
크게 한번 울어버리면 돼
하늘위로 눈부신 태양이 비출 때
자유롭게
너의 손을 잡고 날아오를래
어둠속에 반짝이는 저 별들도
언젠가는
우릴 위해 비춰줄꺼야",록메탈
