,제목,가사,장르
1969,겨울바다 (Instrumental),"우리가 함께 했던 시간들
돌고 돌아 반복되는 계절도
난 아직 적응이 잘 안돼
혹시 너는 어때
요즘 유난히도 많이 지쳤어 내가
가끔 너를 잊을 정도로 말이야
세상을 포기하고 싶었어
아무도 모르게
혹시 네가 알면 걱정 한번 해줄까
그땐 과연 나를 찾아와줄까
고민하며 가다 멈춰버린
함께 왔던 바닷가
오늘은 왜 춥게 느껴지는지
그땐 날씨라도 좋았었는지
높은 파도를 보니
가슴이 찡하게 아려오네요
그대가 좋아했던 겨울바다
그 계절이 다시 돌아오고 있죠
찬 바람 불면 날 감 쌓았던
그대의 작은 손이 생각나죠
올겨울에 나는 어떡하죠
생각하기 싫어도 자꾸 생각나 또
유난히 춥던 날 우리 같이 갔던 겨울바다
눈이 부셔 바라보지 못했던 하늘이
언제 그랬냐는 듯 무심하게
찬바람이 내 얼굴에 불어와
그래 맞아 그땐 그랬었지
바다 넘어 저 끝에
우리 함께 그렸던
사랑이 담긴 낙서는
다 지워져 버렸잖아
파도에게 빌어 혹시라도 너에게
내 마음을 담아 전해줄 수 있다면
늦어도 괜찮으니까
소중하게 그곳에 가져다 주렴
다시 또 찾아오겠지
아마 네가 날 떠나가기 전에
그날의 내 한 쪽 손을
꼭 따듯하길 잘 부탁해
그대가 좋아했던 겨울바다
그 계절이 다시 돌아오고 있죠
찬 바람 불면 날 감 쌓았던
그대의 작은 손이 생각나죠
올겨울에 나는 어떡하죠
생각하기 싫어도 자꾸 생각나 또
유난히 춥던 날 우리 같이 갔던 겨울바다
다시 오겠지
웃을 수 있겠지
겨울이 지나면
봄이 오듯이
정말 같이 웃게 될까 너와 나
수평선처럼 닿을 수가 있을까
파도 소리가 내 맘을 흔들어놔
그대가 좋아했던 겨울바다
그 계절이 다시 돌아오고 있죠
찬 바람 불면 날 감 쌓았던
그대의 작은 손이 생각나죠
올겨울에 나는 어떡하죠
생각하기 싫어도 자꾸 생각나 또
유난히 춥던 날 우리 같이 갔던 겨울바다",록메탈
1970,구애가,"누구인지보다 만나는 게 중요해지네
알고는 있지만 워낙 바보 같아서 말야
눈에 어느새 들어온 모습이
한없이 커져만 가네
눈을 감아도 맴돌아
내가 사랑할 나를 사랑할
그댈 위해 이 노래 불러요
이렇게 맘 졸이며
기다리는 나를 봐줘요
내가 내가 여기 있어요
너의 얼굴이 봄꽃으로 피어
그 속에 내 마음도 피었어
고운 계절이 지나 모두
시들어버리기 전에 부디
이 내 마음을 따가 주
내가 사랑할 나를 사랑할
그댈 위해 이 노래 불러요
이렇게 맘 졸이며 기다리는
나를 봐줘요
오 날 오 나를
그렇게 망설이다 날 놓치지 말고
내게 와줘요
내가 여기 있어요",록메탈
1971,Draw,"사실 난 넘어지는 일들 뿐이야
이젠 아픈지도 모르겠지만
그저 오늘 내게 일어난 일 뿐이야
가끔 날 울릴 수는 있겠지만
Yes you’re right
영원할 것 같은 것도
깊은 곳에서 나오던 물음도 다
끝이 날 거란 걸
더이상 기다리지 않아도 된다고
뭘 더 준비하지 않아도 되니까
지금부터 시작 할 수 있잖아
지금껏 그려 왔던 너만의 인생을
너무 지루하게만 생각하지마
지금은 이해 못할 수 있지만
이건 그가 네게만 준 선물이야
어차피 모두 두고 가겠지만
Yes you’re right
끝없을 것 같은 것도
여기서 가지고 있었던 것 모두다
끝이 날 거란 걸
더이상 기다리지 않아도 된다고
뭘 더 준비하지 않아도 되니까
지금부터 시작 할수 있잖아
지금껏 그려왔던 너만의 인생을
익숙 했었던 곁에 있었던 것
모두 다 함께 할 거라 생각했었지만
이젠 시간이 갈 수록
처음으로 만 돌아가져
He says realize
and you'll coming with me
기다리지 않아도 된다고
뭘 더 준비하지 않아도 되니까
지금부터 시작할 수 있잖아
지금껏 그려왔던 너만의 인생을
이제부터 함께 할 수 있잖아
지금껏 그려왔던 우리의 인생을",록메탈
1972,주말,"한가한 주말 오후에
아무것도 안 하고
널 가만히 쳐다보고는
우리 오늘은 뭐 할까
내가 물어보면은 넌
아무 말 없이 웃기만 해
그냥 이렇게 누워서
천장을 바라보고
얘기만 해도 좋은데
그래도 너와 있을 땐
가벼운 산책이라도
하고 싶은 내 맘이야
지금처럼만
평소처럼 넌
나의 옆에 있어줘
그렇게 바라봐 줘
어지러운 맘
불안한 내게
괜찮다고 말해줘
아무 일 없던 것처럼
따뜻한 네 손과
편안한 네 눈빛
나의 맘은 잔잔해지고
차분한 목소리
좋은 사람인 너는
나도 모르는 나를 위로해
그래서 너와 있을 땐
참 행복하다가도
가끔 불안이 날 엄습해
아마도 그건 나의 모든
감정이 너의 손에
달렸기 때문 아닐까
지금처럼만
평소처럼 넌
나의 옆에 있어줘
그렇게 바라봐 줘
어지러운 맘
불안한 내게
괜찮다고 말해줘
아무 일 없던 것처럼",록메탈
1973,버찌,"너는 어설픈 우리 처음을 기억해
너는 뜨거웠던 겨울을 추억해
너는 말라가던 내 맘을 위로해
너는 헤아릴 수 없는 나를 밀어내
우리 둘만 아는 반짝거리는 추억을
모두 고스란히 주워 담아 입맞추자
I can’t give it you all
and you give me all
I can’t give it you all
Just because i love you
I can’t give it you all
and you give me all
I can’t give it you all
Just because i love you
너는 투박한 버찌들을 기억해
너는 하염없이 터뜨리며 문지르네
너는 물든 손을 보며 실없이 웃었고
그렇게 서로의 몸에 그림을 그리네
우리 둘만 아는 반짝거리는 추억을
모두 고스란히 주워 담아 입맞추자
I can’t give it you all
and you give me all
I can’t give it you all
Just because i love you
I can’t give it you all
and you give me all
I can’t give it you all
Just because i love you",록메탈
1974,Outlander,"I'm from the other side
Don't forget to find me
Have you ever seen
this haughty boy before
I forget the way back home
Doesn't matter anymore
You think I'm same dreamer
you've seen before
Outlander
Outlander
Outlander
Outlander
Burning like my cigarettes
Only ashes will remain
Runaway from heavy
psychosis again
I forget the way back home
Doesn't matter anymore
You think I'm same dreamer
you've seen before
Outlander
Outlander
Outlander
Outlander
Outlander
Outlander
Outlander
Outlander
Outlander
Outlander",록메탈
1975,정전,"이뤄진 밤
언제 피었나
작은방 안에서
소개받지 못했던 참이야
죽은 듯 지내서 미안
갈 곳이 있다면 좋겠어
도로 위 빛들처럼
생각만 한다면 달라지는 게
없단 건 알고 있지만
무언가를 쫓던 고개를 들어
한참을 봤을까
반쯤 멈춰 둘러보니
주위엔 나 혼자 만이
이뤄진 밤 이제 피었나
저물지 않았으면
죽은 듯 지내던 참이야
작은방 안에서",록메탈
1976,나만 아는 노래,"나만 아는 노래가 있네
하루 종일 흥얼거렸네
쏟아지고 난 그 다음날 빗물처럼
사라졌네
모든 게 멈출 듯이 한적한 이곳
너를 처음 들었던 못
다시금 빠졌네
씻지 못한 은색 반지
네가 있단 걸 아는데
들여다볼 수 있는 틈조차 없네
비극적이지만
바다의 별을 믿던 너에게
모래성을 그려주었네
사실대로 본 적은 없지만
늘 아름다웠네
나만 아는 노래가 있네
다행히 멀리 가진 못했네
잔잔함을 줬던 그 강물도
동요하고 있네",록메탈
1977,그댄 나를 아름다운 장미로 보이게 해 (Remastered),"난 이해 못 해요
그대는 누구신가요
가시덤불 속에도
꽃이 피나요
난 인정 못해요
그대는 누구시길래
가시 박힌 내 맘을
사랑하나요
난 이해 못 해요
그대는 누구시길래
이 척박한 가시덤불 속에
꽃을 피워내나요
나의 안엔 지독한 가시로 가득한데
그댄 나를 아름다운 장미로 보이게 해
그댄 나를 아름다운 장미로 보이게 해",록메탈
1978,면목중학교 (Remastered),"이미 흘러가 버린 시간에 손짓하며
다시 돌아오라고 말을 하진 못했지만
이미 흘러가 버린 그때
부는 바람의 산들바람을
다시 한번 느끼고 싶네
흐려져 버린 그때 풍경에
너도 어딘간 있겠지
잊혀버린 나에게
또다시 할 말이 있었는데
흐려져 가버려 버린
흘러 가버려 버린
흘러가 버린 그때
할 말이 있었는데
이미 흘러가 버린 시간에 손짓하며
다시 돌아오라고 말을 하진 못했지만
이미 흘러가 버린 그때
부는 바람의 산들바람을
다시 한번 느끼고 싶네
흐려져 버린 그때 풍경에
너도 어딘간 있겠지
잊혀버린 나에게
또다시 할 말이 있었는데
흐려져 가버려 버린
흘러져 가버려 버린
흘러가 버린 그때
할 말이 있었는데
하지 못한 이야기를
마음속 깊숙이 숨겨두고 온 체
내게 말을 걸지도 못 한 체로
지나가 버렸네
흐려져 가버려 버린
흘러 가버려 버린
흘러가 버린 그때
할 말이 있었는데",록메탈
1979,Yellow Poney,"겠지
너와 난 처음부터 그런 거겠지
영원할 시간 속
미처 녹기도 전에
꼭 잡은 두 손이 빛나고
눈꺼풀이 감기네
이윽고 모두가 떠나고
조명조차 없는 좁디 좁은 곳
샛노란 한 마디
그대의 노랑말이 좋아
나와 함께
같은 한 날 한 시에 죽어줘서
그리고 모자란 나를 영원토록 사랑해 줘서
겠지
이딴 거로 우는 내가 싫겠지
어쨌든 사랑해
우린 죽는 순간 함께 한 거야
나와 함께
같은 한 날 한 시에 죽어줘서
그리고 모자란 나를 영원토록 사랑해 줘서
너의 노랑말을 사랑해서
너의 노랫말을 사랑해서
너의 노랑말을 사랑해서",록메탈
1980,아무도 모르는 춤을 춘다,"아무도 모르는 춤을 춘다
저기로 건너가는 다리위에서
긴 밤이 될거야
불빛은 하나도 없고
머릿속은 하얗다
가던 길로 가야지
고개를 들고서 달을 본다
수없이 쓰여진 사람들의 말
빛나지도 않는 말들
불빛은 하나도 없고
머릿속은 하얗다
가던 길로 가야지
아무도 없는 다리위에서
달빛아래 춤을 춘다
한발씩
쉬기도 하고
시간은 흐를까 젖을까
너는 거기 있을까
가던길로 가야지",록메탈
1981,Flower girl,"Walk away from here
and don’t look back
Seasons change
and skies will soon be blue
Show a little skin
under the sun
Don’t be shy and
be the one you are inside
Cus you are a flower girl
who fell asleep for winter time
But you are a flower girl
so open up it’s time to bloom
Flower girl flower girl
Flower girl flower girl
Flower girl flower girl
Flower girl flower girl
April showers make you feel alright
Open up the windows let it shine
Throw your flower
petals on the floor
Don’t be shy cus love is
in the air tonight
Cus you are a flower girl
who fell asleep for winter time
But you are a flower girl
so open up it’s time to bloom
Flower girl flower girl
Flower girl flower girl
Flower girl flower girl
Flower girl flower girl
Flower girl flower girl",록메탈
1982,스무살,"학교 앞에서 내리던
마을버스가 생각나니
늦었다면서 뛰어가던
스무 살의 그날들이
가끔 생각나 사실 자주 나
너와 나라서 행복한 날들
문득 생각나 나와 같을까
그리워지고 보고파
사람 가득 지하철을 타고
보고픈 이를 만나러 떠나볼까
설렘 가득 꽃노래 부르며 또 찾아온
Yeah I am living in my spring
가끔 신기해 문득 신기해
우리가 만난 건 기적의 확률
정말 소중해 진짜 소중해
인연이란 건
I love you Yeah
사람 가득 지하철을 타고
보고픈 이를 만나러 떠나볼까
가을바람 기타소리 싣고 또 찾아온
Yeah I am living in my youth
달라진 건 많아도
되돌릴 순 없어도
너와 함께라면 언제나
젊음과 있을 테니
나 나나 나나난나
나 나나 나나난나
나나 나나나나
나 나나 나나나나
나 나나 나나나나
나 나나 나나나나
나 나나 나나나나
나 나나 나나나나
너와 내가 아무 걱정 없이
밤새워 놀던 그때로 떠나볼까
살랑 살랑 꽃노래 부르며 또 찾아온
yeah I am living in my spring
Yeah I am Living in my youth",록메탈
1983,자각몽,"현실이 아닌 것 같은 이 공간 속에서
누군갈 부르네
모든 걸 원하는 대로 느낄 수 있지만
어딘가 모르게 내 맘은 답답해
숨이 탁 멎을듯한 고통 속으로
나를 데리고 가
어둡고 깊은 터널로
이제 다 끝일 거란 절망감에
빠져들고 있을 때쯤
그 공간이 눈앞에 펼쳐져
어디선가 본듯한 익숙한 듯
익숙하지 않은 느낌이
내 주위에서 맴돌고 있어
현실이 아닌 것 같은 이 공간 속에서
누군갈 부르네
모든 걸 원하는 대로 느낄 수 있지만
어딘가 모르게 내 맘은 답답해
Please Don’t go away i’m alone
원하면 널 볼 수도 있지만
껍데기뿐인 거 같아서
하고 싶은 데로 난 살고 있지만
보이는 게 다 가 아니야
결국에 꿈은 깨고 말 거야
어디선가 본듯한 익숙한 듯
익숙하지 않은 느낌이
내 주위에서 맴돌고 있어
현실이 아닌 것 같은 이 공간 속에서
누군갈 부르네
모든 걸 원하는 대로 느낄 수 있지만
어딘가 모르게 내 맘은 답답해
Oh Oh You don't know how I feel
Oh Oh You Don’t Know
Oh Oh You don't know how I feel
Oh Oh You Don’t Know
Oh Oh You don't know how I feel
Oh Oh You Don’t Know
Oh Oh You don't know how I feel
Oh Oh I Don’t Know
현실이 아닌 것 같은 이 공간 속에서
누군갈 부르네
모든 걸 원하는 대로 느낄 수 있지만
어딘가 모르게 내 맘은 답답해
v",록메탈
1984,달바람,"저 스러져가는 나무는
어떤 의미를 담고있나요
그저 불어오는 달바람처럼
내 곁을 머무나요
현실앞에서 멀어지는
내 모습이 초라해졌고
난 또 사랑을하고
그리움을 알고
그대를 그리는 나는
또 난 외로움을 알고
현실에 무뎌져버려
아직까지 그댈 잊지 못해
늘 내 곁을 머물던 바람도
이젠 느껴지지가 않네요
항상 저 달 빛은 나를 감싸는데
당신은 없네요
현실앞에서 멀어지는
내 모습이 사라져가고
난 또 사랑을 묻고
그리움을 앓고
그대를 그리는 나는
또 난 외로움에 지쳐
한없이 잊어보지만
아직까지 나 는
또 사랑을 하고
그리움을 알고
그대를 그리는 나는
또 난 외로움을 알고
현실에 무뎌져 버려
아직까지 그댈잊지 못해",록메탈
1985,지나가 (Feat. 정연우),"한 걸음씩 멀어지는 너
붙잡지는 않아
너도 알았잖아
우리는 천천히 무뎌질걸
내 꿈만 같았던
어린 날 너와나의 인연
아름다웠던 순간 빼고
모두 저 바람에 날려줘
거짓말 같았던 여름밤 너와나의 기억
아른거렸던 아쉬움 빼곡 모든 걸
담아서 남겨줘
지나간 추억에 너를 가둬 두지마
다 지나왔잖아
지친 현실에도 주저마
태양은 뜰거니까
한 걸음씩 멀어지는 너
붙잡지는 않아
너도 알았잖아
우리는 천천히 무뎌질걸
지나간 추억에 너를 가둬 두지마
다 지나 왔잖아
지친 현실에도 주저마
태양은 뜰거니까
나 나나 나 나나 나나 나 나나
나 나나 우우우우 나나나 나나나 나
나 나나 나 나나 나나 나 나나
나 나나 우우우우 나나나 나나나 나
나 나나 나 나나 나나 나 나나
나 나나 우우우우 나나나 나나나 나",록메탈
1986,먼 훗날,"그래 난 아직도 많이 어려서
힘들면 안 되는 거래
근데 난 이미 다 지쳐버려서
다 놔버리고 싶었어
내가 사는 세상은 다 그대로인데
나 혼자만 힘든 것 같아
나도 나를 모르겠어서
그게 너무 어려운데
난 계속 살아가야 해
먼 훗날 시간이 지나가면
나 그땐 웃을 수 있을까
모든 게 지나고 난 후에는
다 알 수 있을까
그래 그땐 내가 너무 많이 어려서
힘들면 안 됐던 거래
근데 난 지금도 지쳐버려서
다 놔버리고만 싶네
내가 사는 세상은 다 그대로인데
나 혼자만 힘든 것 같아
나도 나를 모르겠어서
그게 너무 어려워서
이미 충분히 괴로워
먼 훗날 시간이 지나가면
나 그땐 웃을 수 있을까
모든 게 지나고 난 후에는
다 알 수 있을까
먼 훗날 시간이 지나가면
나 그땐 행복해졌을 거야
모든 게 지나고 난 후에는
더 행복해졌을 거야
더 행복해졌을 거야",록메탈
1987,Don't go,"저 어두운 파도 속에 누군가
지쳐간 기억들을 부르네
그 어딘가 진실은
빛을 잃은 해가 되어 버렸나
Some people want to live
But turn their back on me
나 아닌 나로 살았던 시간
Some people say to me
Don’t go
She said don’t go
Say don't go tonight
흩어진 그림을 맞춰 보지만
거짓말이 삼킨 몇 개의 퍼즐
조각나 사라져 알 수 없는 사실은
바람에 끊어진 연이 되었나
Some people want to live
But turn their back on me
나 아닌 나로 살았던 시간
Some people say to me
Don’t go
She said don’t go
Say don't go tonight
지친 어깨에 닿았던 온기
그 모든 희망들
겨우내 버틴 작은 풀잎이
꺾이지 않길 난 기도해
Some people want to live
But turn their back on me
나 아닌 나로 살았던 시간
Some people say to me
Don’t go
She said don’t go
Say don't go tonight
Some people say to me
Don’t go
She said don’t go
Say don't go tonight",록메탈
1988,파도춤,"아주 긴 시간 속을
떠돌던 내 발자국들은
모래 위에 그리움을 만들어 놓고
흘러가겠죠
잔잔한 바다는
나의 귓가에 노래를 불러줘요
나는 그 안에 파도가 되어 춤 출래요
언젠가 세상을 전부 덮을
해일이 와도
두려움은 만질 수 없는 기억으로
남게 되겠죠
잔잔한 바다는
나의 귓가에 노래를 불러줘요
나는 그 안에 파도가 되어 춤 출래요
발아래 떠다니는 별은
나를 비추는 조명이 되고
어둠 속 남아있는 달은
마지막 관객이 되겠죠",록메탈
1989,Yellow card,"I got three tattoos on my arms
늘어가는 나의 반항
늘어가는 나의 나이만큼이나
나를 표현하는 거 같아
나를 가만히 냅두지않아
I got two loud girls on my house
들려오는 나의 마음
두드리는 나에 대한 소음들은
내게 경고하는 거 같아
나를 가만히 냅두지 않아
Do not sketch on your body
Do not shouting at night
Do not whatever U want
다 나를 위한 거라면서
Oh 왜 내가 가만히 있어야 해
Oh 왜 내가 다 들어줘야 해
우릴 가로막는 규칙들
Hey stop 선을 넘지 마
우연을 싫어하는 관중들
Hey stop 선을 넘지 마
뛰어넘어 저 너머로 두려워하지마
뛰어넘어 저 너머로 두려워하지마
I got too many
problems on my mind
답답함은 내 원동력이 돼
이 끝이 없는 race
계속 던져 됐지 왜
방에 틀어박혀 매일
나를 꺼내줘요 baby
새로움이 필요해
I got too many
enemies on the ground
Imma feel like a Cobain
근데 나는 나인데
계속 질문했지 매일
해답을 알려줘요
May day 이건 긴급상황인데
Do not sketch on your body
Do not shouting at night
Do not whatever U want
다 나를 위한 거라면서
Oh 왜 내가 가만히 있어야 해
Oh 왜 내가 다 들어줘야 해
우릴 가로막는 규칙들
Hey stop 선을 넘지 마
우연을 싫어하는 관중들
Hey stop 선을 넘지 마
뛰어넘어 저 너머로 두려워하지마
뛰어넘어 저 너머로 두려워하지마
Do not whatever U want
Do not whatever U think
Do not whatever U want
Do not whatever U think
Oh 왜 내가 가만히 있어야 해
Oh 왜 내가 다 들어줘야 해
우릴 가로막는 규칙들
Hey stop 선을 넘지 마
우연을 싫어하는 관중들
Hey stop 선을 넘지 마
뛰어넘어 저 너머로 두려워하지마
뛰어넘어 저 너머로 두려워하지마
뛰어넘어 저 너머로 두려워하지마
뛰어넘어 저 너머로 두려워하지마",록메탈
1990,21st Century Blues,"아침에 일어나서 창밖을 보니
밝은 하늘 해가 나를 반겨주네
즐겁게 기타 치고 노래하면서
나의 지겨운 하루를 시작하죠
사람들 시끌벅적 버스 안에서
나 홀로 뒷좌석에 쪼그려 앉아
아무렇지 않게 휴대폰을 보는
21st Century Blues
어제와 같은 오늘을 보낼 때면
텔레비전에 웬 바보가 말을 하네
당연하듯 또 하나의 별이 지고
이름 모를 수수께끼가 생기죠
시냇물 졸졸 흐르는 계곡 가면
아이들 둘러앉아 돌을 던지고
도대체 뭐가 그리 즐거운 건지
21st Century Blues
Oh
Oh
Oh
21st Century Blues
아침에 일어나서 창밖을 보니
맑은 하늘 해가 나를 반겨주네
즐겁게 기타 치고 노래하면서
나의 지겨운 하루를 시작하죠
어제와 같은 오늘을 보낼 때면
텔레비전에 웬 바보가 말을 하네
당연하듯 또 하나의 별이 지고
이름 모를 수수께끼가 생기죠
21st Century Blues
21st Century Blues
21st Century Blues",록메탈
1991,후회,"길을 걸어가다보면
데자뷰가 느껴지고
하늘 위를 쳐다보면
오늘은 흐린 것 같아
시간 때우러 술 한잔하러
걸어가는 길
아마 오늘도 그 이전에도
없었던 내일
내게 미안하다고 말해
술에 빠진 미랜 없기에
나의 꿈은 사라졌는데
눈이 감겨
난 바보같은 사람이야
난 이름없는 철부지야
작은 연기처럼 사라질테니까 oh
잊기 전에 그만할래
술에 취해 버렸지만
밤하늘에게 인사해
갑자기 생각났지만
걔한테는 연락안해
한여름밤의 별빛 사이로
너를 봤다가
별의 이름을 물어보면서
곡을 쓰겠지
사랑을 잊어버렸나봐
세상을 잘 몰랐었나봐
안다는 것은 무엇인가
알게 뭐야
난 바보같은 사람이야
난 이름없는 철부지야
작은 연기처럼 사라질테니까 oh
잊기 전에 그만할래
난 이제 담담해져
시간이 멀리 날아가도
모든게 깜깜해져
세상이 여길 등을 져도
난 바보같은 사람이야
난 이름없는 철부지야
작은 연기처럼 사라질테니까 oh
잊기 전에 그만할래",록메탈
1992,Ode to Delilah (feat. 알레프(ALEPH)),"oh delilah
my lover my luna
don't you hesitate
along the falling sunshine
you rise like selene of night
she is fickle but twinkles
she makes all the fairies bow down
along the falling sunshine
you rise like selene of night
every night
i swim in her arms
wishing to mingle
to show i’m in love
if she looks for a single
delilah my luna
i'll show my love
i can be a singer for you babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh valhalla undress her
i am a praiser
i will be on my knees
along the falling tides
you rise like selene of night
she is fickle but twinkles
she makes all the fairies bow down
along the falling tides
you rise like selene of night
every night
i swim in her arms
wishing to mingle
to show i’m in love
if she looks for a single
delilah my luna
i'll show my love
i can be a singer for you babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
every night
i swim in her arms
wishing to mingle
to show i’m in love
if she looks for a single
delilah my love
i'll show my love to you
i can be a singer for you babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe
oh delilah shine like moonlight
oh delilah slides so smooth babe",록메탈
1993,어항,"이곳은 어딘가
숨만 쉴 수 있고
아무것도 없네
아무것도 없네
고양이의 시선
갈 곳 잃은 눈동자
숨만 쉬려 해도
상처만 생기고
어항 속이 전부라도
보일 건 보이죠
불쌍하다 생각 마요
이것저것 넣어주면 안된다구요
뭔지도 모르고 삼켜요
어항 속이 전부라도
보일 건 보이죠
불쌍하다 생각 마요
이것저것 넣어주면 안된다구요
뭔지도 모르고 삼켜요
이곳이 어딘지
궁금하지 않다면
내가 지워져 버릴까
조금 무섭긴 해
어항 속이 전부라도
보일 건 보이죠
불쌍하다 생각 마요
이것저것 넣어주면 안된다구요
뭔지도 모르고 삼켜요
어항 속이 전부라도
보일 건 보이죠
불쌍하다 생각 마요
이것저것 넣어주면 안된다구요
뭔지도 모르고 삼켜요",록메탈
1994,QUASAR (히로인SIDE),"빛처럼 눈부신 스테이지
좀 더 앞으로 나아가
시간을 넘어 우리 약속할게
기적의 노랫소리
비처럼 투명한 서로의 마음이 이어져
기억해줘 이 순간
영원한 추억 속 한 조각을
스쳐 지나 간 날들
매일밤 꿈을 꾸고 있었어
보석보다 찬란한
낯설지만은 않던 별들의 선율
기대와 공존했던 불안함은 이제 없어
모두가 함께 할 거야 지금 눈을 떠
빛처럼 눈부신 스테이지
좀 더 앞으로 나아가
시간을 넘어 우리 약속할게
기적의 노랫소리
비처럼 투명한 서로의 마음이 이어져
기억해줘 이 순간
영원한 추억 속 한 조각을
운명같은 너와 나
엇갈린 길을 뛰어넘어 마주해
가까워지는 온기 떨리는 고동조차도
하나의 꿈을 향해 있는 힘껏 날아
별들이 교차하는 찰나
희망의 선을 따라가
소원을 담아 우리 언제라도
만나러 가고싶어
아픔도 눈물도 반드시 지워 줄 테니까
맞이해줘 이 순간
선명한 미소를 볼 수 있게
고개를 들어 결코 잊을 수 없는 풍경이
눈앞에 펼쳐져있어 우릴 비춰줘
빛처럼 눈부신 스테이지
좀 더 앞으로 나아가
시간을 넘어 우리 약속할게
기적의 노랫소리
비처럼 투명한 서로의 마음이 이어져
기억해줘 이 순간
영원한 추억 속 한 조각을
빛처럼 눈부신 스테이지
좀 더 앞으로 나아가
시간을 넘어 우리 약속할게
기적의 노랫소리
비처럼 투명한 서로의 마음이 이어져
기억해줘 이 순간
영원한 추억 속 한 조각을
별들이 교차하는 찰나
희망의 선을 따라가
소원을 담아 우리 언제라도
만나러 가고싶어
아픔도 눈물도 반드시 지워 줄 테니까
맞이해줘 이 순간
선명한 미소를 볼 수 있도록
언제나",록메탈
1995,"Supernova (톱스타, 그 자체 OST)","시작은 달콤하게
끝은 더 뜨겁게
지친 가로등 불 아래
돌아오는 발걸음이
텅 빈 두 손에 비해
너무도 무겁기만 해
희미하게 빛나는
언덕 너머의 세상에
나의 삶이 언젠간 닿을 수 있다면
시작은 달콤하게 끝은 더 뜨겁게
걸어갈 모든 길이 기억되길
키 작은 꿈의 성장통은 소나기처럼
시원스래 지나칠 수 있기를
한 걸음 두 걸음이 거름되어
온 세상이 날 볼 수 있는 그때
가볍게 인사를 건네줘
내가 별보다 더 빛날 때
어디선가 날아든
작은 불씨 하나로
죽은 새벽을 다시 깨워
숨 쉴 수 있다면
시작은 달콤하게 끝은 더 뜨겁게
걸어갈 모든 길에 빛이 날 수 있게
키 작은 꿈의 성장통은 소나기처럼
시원스래 지나칠 수 있기를
한 걸음 두 걸음이 거름되어
온 세상이 날 볼 수 있는 그때
가볍게 인사를 건네줘
내가 별보다 더 빛날 때
시작은 달콤하게 끝은 더 뜨겁게
걸어갈 모든 길에 빛이 날 수 있게
키 작은 꿈의 성장통은 소나기처럼
시원스래 지나칠 수 있기를
한 걸음 두 걸음이 거름되어
온 세상이 날 볼 수 있는 그때
가볍게 인사를 건네줘
내가 별보다 더 빛날 때",록메탈
1996,In The Light(Prod.이룬),"I just wanna break the wall today
At late tonight
wake me up and take the wheel
step toward a beam of light
I wanna be a star in sky
To be a work that in your eyes
I want to be a memory
that fills my heart
Something like that on my heart
Leave it as it's already gone
I never gonna change it
with my heart
So I can never let this go
Running higher
Shinning brighter
Just wanna be you make me alive
Shout it loud
Take it tight
I am gonna be your savior tonight
Look into your eyes
and listen to you all the day
Passed up all and did your best
until the day you die
Don't have to be a star in sky
already shine enough
Beautiful than anything else in my eyes
Rising and falling every day
Starlight will be always by your side
We never gonna leave you alone
Be the one whoever you want
Running higher
Shinning brighter
Just wanna be you make me alive
Shout it loud
Take it tight
I am gonna be your savior tonight
Can you believe your self
Can you believe your story
Nothing will make you stop
Can you believe your self
Can you believe your story
Nothing will make you stop
Can you believe your self
Can you believe your story
Nothing will make you stop
Can you believe your self
Running higher
Shinning brighter
Just wanna be you make me alive
Shout it loud
Take it tight
I am gonna be your savior tonight
Just wanna be you make me alive
I am gonna be your savior tonight",록메탈
1997,329,"오늘 있었던 일들을
하나둘 나열해보다
괜히 모난 생각들로 날 채우던 때
이젠 괜찮을 거야
여기서 함께 자자
잠시 지친 나를
이 새벽 안에서 재워줘
그저 따스한 햇볕도
기분 좋게 쬐기 어려워 난
더위 먹은 몸을 일으켜
거친 숨을 몰아쉴 때
이젠 쉬어도 괜찮아
여기서 함께 놀자
겨우 버틴 오늘
이 그늘 아래서 달래줘
안아줘
혼자인 내가 너무 낯설어서
너 없이 날 마주할 수 없어
혼자인 내가 너무 낯설어서
너 없이 날 마주할 수 없어
혼자인 내가 너무 낯설어서
너 없이 날 마주할 수 없어
혼자인 내가 너무 낯설어서
너 없이 날 마주할 수 없어",록메탈
