,제목,가사,장르
345,아직까지,"아직까지 너의 생각에
잠 못 드는 거 아니?
그날 이후로 나 잠이 들 때까지
이런저런 생각에 잠길 때까지
오늘도 어김없이 잠 못 이뤄
벌써 시간이 이렇게
아직까지 너그럽게
기다리고 있어 널
(질리지가 않아 어떻게 된 게 넌)
어떻게 된 게 나는
그날 우리가 나눈
그 밤 잊지 못해 찌질하게
미련하게 왜 이러니 정말
나 왜 이러니 정말
한 번도 이런 적 없어 서
네가 멀리 갈까 내게 떠날까 겁나
나 또 또 그래. Day by day
매번 더 더 그래 Every day
아직까지 너의 생각에
잠 못 드는 거 아니?
그날 이후로 나 잠이 들 때까지
이런저런 생각에 잠길 때까지
오늘도 어김없이 잠 못 이뤄
Why. Why why why why wait for you?
you you you you you wait for me?
Why. Why why why why wait for you?
you you you you you wait for me?
죽었다 깨어나도 모를 거야. 넌
비참해 이러는 지금 내 모습이
이 순간이 내겐 지옥이야 baby
아니 비유하자면 말야 매일이
왜 이리. 힘이 드냐 자꾸만
바보같이 나는 매일이
올 수 있잖아 그치?
빨리 오길 바래 어서. 내일이
아직까지 너의 생각에
잠 못 드는 거 아니?
그날 이후로 나 잠이 들 때까지
이런저런 생각에 잠길 때까지
오늘도 어김없이 잠 못 이뤄.
Why. Why why why why wait for you?
you you you you you wait for me?
Why. Why why why why wait for you?
you you you you you wait for me?
why. Why. Why why why wait for you?
다시돌아올거란 믿음에
you you you you you wait for me?
다시 올거란 나의 믿음에
Why. Why why why why wait for you?",RNB
346,Reset,"짙은 해가 지는 그곳에
한자리를 주고
아무 말 말고
거친 파도 밀려오는 곳
영원히 여기
멈추어주길
점점 더 어두워지는
그대 하늘은
짙어져 가고
우리 다시 만날 땐
덧없는 삶을
사랑해 주길
이제 가진 것들을
모두 여기에 남겨두고
우릴 기억하는
시간이 없는 곳으로
미련 없이 떠나가보자
다음 생에 우리 다시
모든 걸 안아주자
무엇보다 내 마음을
완벽히 안아주자",RNB
347,WHAT,"You got me fucked up
-넌 날 엿먹였어
You change my universe into a blackhole
-내 우주를 블랙홀로 만들어 놓고
But why you take it all from me
-왜 내게서 모든 걸 뺏어간거야
Girl, will you let me know
-이제는 좀 알려줄래
What was that before
-우리가 나눈건 대체 뭔데
Explain and let me know
-납득할 수 있게 설명해줘
All the price is paid for what
-무엇을 위해 내가 이 대가를 치러야 하는지


Baby where should I go now
-어디로 가야할지
Baby what should I do now
-뭘 해야할지도 모르겠어
Single penny is all I got
-빈털터리일 뿐이야

(차라리 말을 해, It seems like you gon make it easy)
- 차리리 말을 해, 이것마저 네겐 아무렇지 않은 거겠지만

이 비참함은 뭘로도 못 막아
말했잖아 우리 벽은 높아서
우린 계속해서 싸우잖아

But all I want is to wake up next to you
-그치만 아직 너와 함께하고 싶은 걸


You always
-넌 항상
Kissed me when the rain is falling
-비가 쏟아질 때 내게 사랑을 줬고
That’s on me
-여기 그대로 남아있어
When it came around yeah
-네가 생각날 때면

Empty street WHEREABOUT
-텅빈거리의 공허함이 느껴지고
Bad things start to rewind
-나쁜 생각들이 되감기돼
Forget with gloomy wine
- 이 기분을 잊으려 와인을 마셔
That makes me through the night
-그것만이 이 밤을 지샐 수 있게 해주거든

I gotta do it more
-난 계속 발버둥쳐야 했어
Cause you wanted me to change
-왜냐하면 넌 내가 변하길 원했으니까
It's where we're falling
-그게 우릴 이렇게 만든거야

Somebody who you love
-네가 사랑한 누군가는
wasn't me
-내가 아니었어
You thought you fooled me, I don't mind
-넌 날 속였다고 생각하겠지만, 난 신경도 안써
Got your Fake mistakes
-네 가짜 실수들을 눈치챘거든




You got me fucked up
-넌 날 엿먹였어
You change my universe into a blackhole
-내 우주를 블랙홀로 만들어 놓고
But why you take it all from me
-왜 내게서 모든 걸 뺏어간거야
Girl, will you let me know
-이제는 좀 알려줄래
What was that before
-우리가 나눈건 대체 뭔데
Explain and let me know
-납득할 수 있게 설명해줘
All the price is paid for what
-무엇을 위해 내가 이 대가를 치러야 하는지




So baby I can’t let you go
-널 이대로 보낼 수 없을 것 같아
I need you tonight and more
-오늘밤 아니 더 네가 필요해
I think that I’m alone
-혼자가 된 것 같아
Probably I’ll be different tho
-난 진짜 달라질 수 있어

All my pain is yours
-내 모든 아픔은 너의 것이야
Two pills xanny can’t save me so
-두개의 알약도 날 구원할 수 없어
All my scar is on my own
-그치만 모든 상처는 나 혼자 감당해야겠지

I wanna go to back
-다시 돌아가고싶어
I don’t wanna lose you again
-두번 다시 널 잃고 싶지 않아
I really trying to sayless
-침묵을 지키려 노력하고 있어
You think I never understand
-넌 내가 절대 이해 못할 거라고 생각하겠지만
I know we all feel the same
-너도 나와 같다는 건 알아

So let me know
-그러니 알려줘
I'mma probably go
-널 찾아가버릴지도 몰라
If you tell me I’m ready to go
-너가 그렇게만 해준다면




You got me fucked up
-넌 날 엿먹였어
You change my universe into a blackhole
-내 우주를 블랙홀로 만들어 놓고
But why you take it all from me
-왜 내게서 모든 걸 뺏어간거야
Girl, will you let me know
-이제는 좀 알려줄래
What was that before
-우리가 나눈건 대체 뭔데
Explain and let me know
-납득할 수 있게 설명해줘
All the price is paid for what
-무엇을 위해 내가 이 대가를 치러야 하는지",RNB
348,그 곳을 사랑해,"멋진 네가 있어 그 곳엔
우리 둘 밖에 없을 것 같아
몽환적이야 덕분에
프라이빗해 넌 그렇게 해
이 느낌 오직 네가
너 말곤 아무도 못 하지
너라는 몸부림에
옴짝달싹 못 하지
아무 것도
어쩜 꿈속까지 찾아와
우리만의 공간을 만들어
그 곳을 사랑해
I love everywhere
드러누워 내음을 맡어
그 곳을 사랑해
I love everywhere
너 있는 그 곳을
사랑해
온종일 우리가 머물
공간을 꾸미고 있어
네 무한한 사랑에
보답해 주고 싶은 내 맘
언제 올지 모르니까
기다려 볼게 네가
언제 올지 모르니까
다 준비해 놓을게
오래 걸릴까
우리가 하나 될지
오래 걸릴까
우리가 사랑 할지
몰랐을 때 조차 사랑했어
온 종일 기다렸어
사랑했어
온 종일 사랑했어
그 곳을 사랑해
그 곳을 사랑해
그 곳을 사랑해
I love everywhere
너 있는 그 곳을 사랑해
그 곳을
곳을
그 곳을 사랑해
사랑해
곳을
그 곳을
너 있는 그 곳을
사랑해",RNB
349,돌아서면 너의 뒷모습이 보일까 (Feat. 라 블랑캣 (La Blancat)),"흔한 안녕이란 말
괜찮을 줄 알았어
널 볼 수 없단 사실에
마음이 무너져내려
나의 모든 것들을
항상 사랑해 줬던
그런 네가 없는 거야
무거운 공기에
숨을 쉴 수가 없어
무서워 너 없는 밤은
끝이 나기는 할까
한참 동안 생각했어
함께 일수 없는 매일 하루가
멈춰있을 거야
지나가버린
우리 모습을 돌릴 수 있을까
오늘 혼자 남은
방안에 네가 가득해서
또 눈을 감아봐도
더 생각이 나고
밤을 새워도
선명해져가
너와의 기억이
돌아서버린
너의 마음을 잡을 수 있을까
아직 혼자 남은 방안에
네가 가득해서
버틸 수 있을까
네가 없는 하루에
눈을 감고 있어도
잠이 오지를 않아
매 순간 널 위해 최선을 다했어
너의 웃는 얼굴 보면서
또 날 지웠어
내가 존재하긴 했니
우리 함께한 하루에
널 안아주기 힘들 거 같아
지나가버린
우리 모습을 돌릴 수 없잖아
오늘 혼자 남은 방안에
네가 가득해도
눈을 잠시 감아보면
네가 보이지 않고
잠에 들 거야
네가 없어도
너무 아프지 않게
돌아서버린
너의 마음을 잡을 수 있을까
아직 혼자 남은 방안에
네가 가득해서
버틸 수 있을까
네가 없는 하루에
눈을 감고 있어도
잠이 오지를 않아
돌아서버린 너의 마음을
잡을 수 있을까 (붙잡지 말아 줘)
아직 혼자 남은 방안에
네가 가득해서 (미련만 남아서)
버틸 수 있을까
네가 없는 하루에
눈을 감고 있어도 (눈 감고 있다 보면)
잠이 오지를 않아 (잠에 들게 될 거야)",RNB
350,Blue Eden,"환상 속에 살고 싶었어
아름다운 에덴에
늘 함께하며 미소 짓는
모든 게 다 이루어질
푸른 빛 환상 속에
Ah- 행복하겠지
반짝반짝 빛나겠지
하늘보다 머나먼
푸른 빛 환상 속은
But I chose a red pill
아삭 베어 문 핏빛
동그란 열맬 내게서
부디 거둬가 줘요
꿀꺽 삼켜버린
감당 못 할 현실
붉은 꿈일 뿐이라고
부디 말해줄래요
Ah- 행복하겠지
반짝반짝 빛나겠지
바다보다 머나먼
푸른 빛 환상 속은
But I chose a red pill
아삭 베어 문 핏빛
동그란 열맬 내게서
부디 거둬가 줘요
꿀꺽 삼켜버린
감당 못 할 현실
붉은 꿈일 뿐이라고
부디 말해줄래요
그저 꿈일 뿐이라고
Please give me one more chance
But I chose the red pill
아삭 베어 문 핏빛
동그란 열맬 내게서
부디 거둬가 줘요
꿀꺽 삼켜버린
난 감당 못 할 현실
새빨간 거짓말이라
제발 말해줄래요
파란색을 내게 주겠니
아름다운 에덴을
늘 함께하며 미소 짓는
모든 게 다 이루어질
푸른 빛",RNB
351,쉬어,"There is lot of bad days in nowadays
And But we just have to live
another day
And another day and
Just live another day
고민이 너무 많아?
머릿속을 비워
내기가 힘들어?
음
한순간을 살아
가다가 보면 난
어디쯤에 일까
너무 많은 생각에
잠 못 이룰때에
너의 목소리에 집중해
모든걸 잊고 난 잠들래
그저 너의 곁에 기대 있을게
Lot of things in my day
너무 힘들다면
내게 기대 쉬어도 돼 그냥 그렇게
너의 맘을 다스릴게
내 곁에 누워 누워 안겨 쉬어도 돼
네 맘에 내가 있을게
그래 안겨 안겨 쉬어
다시 니가 살아 갈 수 있게
Live another day
Live another day
Let's live another day
Give me a chance
Live another day
Live another day
Give me a chance to me
이미 멀리 걸어온 걸
너무 바쁜 하루 였어
굳이 말이 필요 없지
네게 들려주고 파서
반짝이지 않아 도시의 삶이
타오르다 식는 불꽃만 같지
크게 들이쉬다 내쉬는 숨이
꺼트릴것 같아도 불을 피우지
Now You know what i mean
숨을 돌리자고 힘이 들땐
오늘 내일 사흘 네가 없인
아무 의미 없는 하루가 될테니
놓아 버리긴 너무나 힘들지
내가 너의 손 놓지 않을 테니
억지로 잡고 있다면 보내줘
너를 힘들게 하는 것이라면
내 곁에 누워 누워 안겨 쉬어도 돼
네 맘에 내가 있을게
그래 안겨 안겨 쉬어
다시 니가 살아 갈 수 있게
Live another day
Live another day
Let's live another day
Give me a chance
Live another day
Live another day
Give me a chance to me
There is lot of bad days in nowadays
And But we just have to live
another day
And another day and
Just live another day",RNB
352,너 없는 나,"흔한 이별 노래 가사
성의 없다 생각했어
어떻게 그리 쉽게 끝나냐고
아마도 사랑이 아니었을 거라고
영원한 건 없다고 다 알면서도
바보같이 우린 영원할 거라 믿었었고
끝을 인정하기 싫어
많이 울던 나였지만
그래도 나
어쨌든 잘 견뎌 볼게
너 없는 채로 친해져볼게
널 잃은 나와
너도 곧 흔한 가사들처럼
흥얼거리는 추억이 될 거야
너도 나와 같은 마음일까
지금 함께였다면 어땠을까
이제 와서 무슨 소용이겠어
그렇다면 이별은 없었겠지
돌아갈 수 없대도 난 후회는 없어
진심으로 네 모든 것들을 사랑했어
바꿀 수 없는 이유
그게 우릴 아프게 했으니
너와 나는 인연이 아니었나 봐
어쨌든, 잘 견뎌볼게
너 없는 채로 친해져볼게
널 잃은 나와
너도 곧 흔한 가사들처럼
흥얼거리는 추억이 될 거야
Me Without You
Me Without You
Me Without You
참 행복했지 우리
정말 좋았었지 우리
가끔 울기도 했었지
조금 더 많이 웃게 해줄걸
참 행복했지 우리
정말 좋았었지 우리
가끔 울기도 했었지
조금 더 많이 웃게 해줄걸
Me Without You
Me Without You
조금 더 많이 웃게 해줄걸",RNB
353,"그때,그날","우리 같이 걸었던 이길
그대 없이 홀로 걷네요
익숙하게 잡았던 손은
이젠 우연히 스칠 수 없네요
그대 정말 몰랐었나요
나를 보며 느낀 감정들이
사랑이 아니었다고 해도
이미 내게 남아 지울 수 없네요
아무 말도 하지 못하고
그대 걸어가는 뒷모습만
그 자리에 멈춰 서서
떠나가는 그댈 보네
그때 그날 우린
정말 사랑했을까
그때 그날 그댄
내 맘 몰랐었을까요
그때 그날 이미
모든 걸 깨달아버린
나는 남겨지네
그대 떠나간 자릴 보며
어디서부터 잘못됐건 지
작은 것부터 따져봐도
이젠 모든 게 의미가 없네요
당연하게 그댈 생각한 게
오히려 독이 된 건지
지금 와서 잡으려 해도
떠난 그대는 보이질 않네요
진심이 아닌 말들을
차갑게 나누면서
서로 그렇게 상처만
주네
그때 그날 우린
정말 사랑했을까
그때 그날 그댄
내 맘 몰랐었을까요
그때 그날 이미
모든 걸 다 알아버린
나는 남겨지네",RNB
354,silver,"Look baby
It was you 내게
들어온 새것 같은 너는
누가 뭐라 했던지
the one I’m craving
내 원하는 걸 안듯이 나타났지
Just look and tell me
보이는 나를
그럭저럭 말해 다
우린 다시
Underneath our energy
조그맣게 숨겨둬
Baby let me be your soul
Let me know let me know
지금 네게 갈 수가 있게
It’s easy if you let me know
두 번 또 세 번 더 알 수 있게
Baby let me be your soul
네 hestiated emotions
멈춰버려도 나는 멈출 수가 없는걸
You
무엇을 원하던 I won’t know
Looked in your eyes
네가 아니라면
조그맣게 숨겨둬
Baby let me be your soul
Let me know let me know
지금 네게 갈 수가 있게
It’s easy if you let me know
두 번 또 세 번 더 알 수 있게
Baby let me be your soul",RNB
355,일장춘몽(一場春夢),"사라질 것들에
미련 갖지 말자 하지만
안되는게 사람
마치 독초 처럼 화려한 꿈
다 이루어진다 했던가
잠시 한눈 판 사이
사이 사이
부질없이
사라지더라
한바탕 꿈이었나봐
흔적도 없이 가루가 돼 흩어진
일장춘몽
일장춘몽
잠시나마 따뜻했지 으으 으으음
일장춘몽 일장춘몽
모두 덧없이 다 덧없이
일장춘몽 일장춘몽
봄은 말도없이 지나가고 오 오
이 기억도 먼지따위나 되겠지
첨부터 없던 것처럼 어
희미해 지는 기억을 잡아채
그게 내 것이 맞는지도 모른채로
뒤섞여버린 창고 깨지 않는 악몽
사랑과 벗도 흐드러졌던 벚꽃
바람 한점에 쏟아지게 떨어져도
아직 봄이라 부를 수 있을까 아 아
속절없이 지난 계절
속절없이 잊힌 기억
딱 한번만 더 꿈을 꿨음 좋겠네
일장춘몽
일장춘몽
잠시나마 따뜻했지 으으으으음
일장춘몽 일장춘몽
모두 덧없이 다 덧없이
일장춘몽 일장춘몽
봄은 말도없이 지나가고 오 오
이 기억도 먼지따위나 되겠지
첨부터 없던 것처럼 어",RNB
356,Puppy,"He’s a little puppy
Just roaming down the streets
where other dogs are looking
He’s a tiny being
But you can tell
he’s ready for whatever’s coming
But the world is full of dirty people
World is full of dirty money
Can someone come help this puppy?
One day puppy will become a doggy
Whimpering will turn to barking
Love and care will help this puppy
Let him look around the city
Smell the soil around him
Show him all the good things
Cuz he is just a teeny tiny little puppy
He’s a li-i-i-i
Little puppy
Ti-i-i-i
Tiny puppy
Pu-pu-pu-pu
Puppy
He’s a li-i-i-i
Little puppy
Ti-i-i-i
Tiny puppy
Pu-pu-pu-pu
Puppy
Puppy started teething
He’s nibbling on anything
he sees before him
He’s a tiny being
But you can tell
he’s ready for whatever’s coming
Oh the world is full of dirty people
World is full of dirty money
Can someone come help this puppy?
One day puppy will become a doggy
Whimpering will turn to barking
Can someone come love this puppy?
Let him look around the city
Smell the soil around him
Show him all the good things
Cuz he is just a teeny tiny little puppy
He’s a li-i-i-i
Little puppy
Ti-i-i-i
Tiny puppy
Pu-pu-pu-pu
Puppy
He’s a li-i-i-i
Little puppy
Ti-i-i-i
Tiny puppy
Pu-pu-pu-pu
Puppy",RNB
357,이른어른,"잠에서 깨어 눈떠
덜 뜬 눈을 비벼 꿈뻑
일어나 버리면
또 하루를 끌어가야 해
피로는 디폴트
디데이는 항상 마이너스
집을 나와 버리면
또 하루를 시작해야 해
사람을 만나
내게 있는 일을 해
가끔은 그래 웃어
일상 얘기도 해
모두가 말해
나이 같지 않데
그래 나도 알아
내 머리가 무거우니까
사람들은
무얼 하고 있을까
모두 나와 같은 하루를
견디고 있을까
나를 낭독해
그래봐야 어린 나이래
그래 난 몰라
살아가는 방법을
사람을 만나
내게 있는 일을 해
가끔은 그래 웃어
일상 얘기도 해
모두가 말해
나이 같지 않데
그래 나도 알아
내 머리가 무거우니까
나도 가끔은 애같이
굴고 싶기도 해
하지만 또 그게 맞는지
머리를 기울이곤 해
나도 가끔은 애같이
울고 싶기도 해
그런 나를 보면
주저앉을 것 같기도 해
사람을 만나
내게 있는 일을 해
가끔은 그래 웃어
일상 얘기도 해
모두가 말해
나이 같지 않데
그래 나도 알아
내 머리가 무거우니까
사람을 만나
내게 있는 일을 해
가끔은 그래 웃어
일상 얘기도 해
모두가 말해
나이 같지 않데
그래 나도 알아
내 머리가 무거우니까",RNB
358,Still,"언제부턴가 계속 나는 같은 곳을 맴돌아
내가 꿈꿔왔던 것들이 계속 나를 막아
간절히 바랐던 일들도 아쉬움으로 남아
이 길은 어디로 날 데려 가려나
Still Blue
아무것도 아닌데
아무렇지 않은데
Still Blue
그냥
I’m trying to act like 음음
여전히 나는 꿈을 꾸고
끝나지 않는 밤
헤메고 있는 난
I’m trying to act like 음음
여전히 나도 웃고 싶어
미로 같은 밤
헤매고 있는 난
Ooh
I’m trying to act like",RNB
359,조용한 카페에서 만나,"조용한 카페에서 만나
만나서 아무 말도 말자
겉옷만 내려놓고 앉아
향긋한 커피 향과 놀자
조금 나른한 오후를 즐기자
오늘 하루만 머리속 내일을 지울 게
아침에 일어나 정신 차려보면
벌써 해는 보이질 않아
뭔가 열심히 한 것만 같은데
내일의 나는 또 변하질 않아
거릴 걷는 사람들
어떤 생각 속에 걷고 있을까 uhm
몰라 오늘을 그냥 즐기자
어제도 내 일만 생각했으니까
시원한 바람과 따뜻한 바람
손끝에 느껴진다면 뭘 잡을래
매일 선택을 던지는 일상을
손으로 뒤집어서 가려볼 게
하늘을 밟고 날아가 볼 게
떨어질 때쯤 눈을 감을게
답답한 도시 속
미로의 도착점 u uhm
찾아서 발자국을 남겨놓을게
조용한 카페에서 만나
만나서 아무 말도 말자
겉옷만 내려놓고 앉아
향긋한 커피 향과 놀자
조금 나른한 오후를 즐기자
오늘 하루만 머리속 내일을 지울 게
가벼운 바람 가벼운 옷
가볍게 driving 가볍게 fly
가벼운 기분 가벼운 uh uh uh uhm
가볍게 swervin’ 가볍게 high
잊어버렸었던 내 서랍 속에
Bucket list
조심스레 꺼내 볼 게
There is no limit
아껴줄래 보여줄래 세상의 view
1초 뒤에 만날 내 처음에게
지나가는 구름 위
보이잖아 한숨 이
떨어지는 시간 위
날려버려 고민 따위
오후엔 비가 내릴 거 같지는 않지만
기분은 그냥 우산을 챙기고 싶은데
오늘은 보고 싶은 거 먹고 싶은 거 다
편한 자세로 즐기고 싶어
조용한 카페에서 만나
만나서 아무 말도 말자
겉옷만 내려놓고 앉아
향긋한 커피 향과 놀자
조금 나른한 오후를 즐기자
오늘 하루만 머리속 내일을 지울 게",RNB
360,다 (Song by 별하),"누가 날 부른다면
그게 아마 너라면
고요하던 내 맘은
깊게 요동칠거야
수많은 시선들은
잠시 접어두고선
떠날까 떠나자
아무도 없는 곳으로
평생 잊지 못할 기억은
너를 만나 나눈 첫 대화들
내게 다가와주던 넌
많은 인연사이 다친 나를
다
녹여내려주며
날
깊은 심연속에서
나를 끌어 올려
닫힌 내 맘을 다 열어
한 줄기 빛을 보여
누가 날 부른다면
그게 아마 너라면
고요하던 내 맘은
깊게 요동칠거야
수많은 시선들은
잠시 접어두고선
떠날까 떠나자
아무도 없는 곳으로
다 다 다
훌훌 턿어버리고
다 다 다
갓난 아이처럼
다 다 다
훌훌 턿어버리고
다 다 다
다 다 다 다
누가 날 부른다면
그게 아마 너라면
고요하던 내 맘은
깊게 요동칠거야
수많은 시선들은
잠시 접어두고선
떠날까 떠나자
아무도 없는 곳으로",RNB
361,소홀,"아무렇지 않은 척
오늘 하루도 그렇게 보냈지
익숙한 느낌이
마음을 식게 만든 건 아닌지
너와 무의미하게 흘러가는 시간들
너 하나만으로도 벅차 보여
네가 날 생각할 시간이 있는지
의문이 생겨
기대라고 하지만
너에겐 이젠 기댈 곳이 없는데
익숙해서가 아닌 시든 너의 마음에
익숙해서라며 생각하는 내가
이젠 불쌍해 그래서 그만할래
너와의 만남을
내 옆에서 사라져
다 알아도 모른 척
애써 웃으며 그렇게 넘겼지
사라져 가는 물음표가
나를 궁금해하지 않는 널
그냥 그렇게 너에게 나는 멀어져
너 하나만으로도 벅차 보여
네가 날 생각할 시간이 있는지
의문이 생겨
기대라고 하지만
너에겐 이젠 기댈 곳이 없는데
익숙해서가 아닌 시든 너의 마음에
익숙해서라며 생각하는 내가
이젠 불쌍해 그래서 그만할래
너와의 만남을
내 옆에서 사라져",RNB
362,Much Love,"I got love,
much love to give you
I got love,
much love to feel with you
I got love,
much love to give you
I got love,
much love to feel with you
더 큰사랑 더 큰사랑
더 깊고 깊은 사랑 워어
더 큰사랑 더 큰사랑
더 넓고 넓은 사랑 워어
더 큰사랑 더 큰사랑
더 주고 싶은 사랑 워어
내 맘의 문을 활짝 열어주는
I got love,
much love to give you
I got love,
much love to feel with you
I got love,
much love to give you
I got love,
much love to feel with you
더 큰사랑 더 큰사랑
더 깊고 깊은 사랑 워어
더 큰사랑 더 큰사랑
더 넓고 넓은 사랑 워어
더 큰사랑 더 큰사랑
더 주고 싶은 사랑 워어
내 맘의 문의 열쇠 Singalong
I got love, much love to give you
I got love, much love to feel
with you
I got love, much love from you
(we got love)
I got love, much love much love
much love much love",RNB
363,In The End,"(I See, That's a true)
내 방안에 흐르는
고요한 불빛 사이로
내비추는 순간들
(I See, That's a true)
희미하게 번지는
은은한 기억 너머에
기대 보는 시간들
익숙한 글씨로
영원처럼 남겼던 Promise
소중하게 채워 넣은
함께 나눴던 우리 To do list
한 장면이 되어버린 Our days
끝내 추억으로 사라진 Our things
이내 아스라이 흐려져 버릴
Maybe, In the end
There's a time for everything
Maybe, In the end
좋은 추억들도 나쁜 기억도
안되겠지 마음대로
즐겨볼게 지금 이대로
Maybe, In the end
Maybe, In the end
반짝, 빛이 나던 찰나의 시절
네모난 사진 속에 남아
이제는 서랍 속에 담아
(I See, That's a true)
익숙해진 우연 결국 바래진 인연
우리 서로 간직하기로 해
켜켜이 채워진
아쉬움에 놓지 못한 Remains
애써 보고 넘겨 내도
그 자리에 멈춰 선 Regrets
긴 시간이 지나 버린 Our days
끝내 기억 속에 남게 될 Our page
이내 아스라이 흐려져 버릴
Maybe, In the end
There's a time for everything
Maybe, In the end
좋은 추억들도 나쁜 기억도
안되겠지 마음대로
즐겨볼게 지금 이대로
Maybe, In the end
Maybe, In the end
우후후후
후후후후
후후후후
후후후후
Maybe, In the end
There's a time for everything
Maybe, In the end
좋은 추억들도 나쁜 기억도
안되겠지 마음대로
즐겨볼게 지금 이대로
Maybe, In the end
Maybe, In the end",RNB
364,I’m in Love,"깊이 잠들어있는 새벽 도시를 보며
하늘의 별들이 너와같이 빛나지
라디오에 흘러나오는 노랠 따라부르고
이순간을 나눌때면
Na Let me love you so lovely
I'm I'm here Just like You & Me
나의 마음은 너로 가득 물들고
I'm in Love with you
(I’ll be there for you)
I'm thinking about you hum..
(always with you)
넌 언제나 내게 밝게빛나는 별빛
한참을 바라보다 세상이 멈춘 것 같아
널위해 만든 이노래 언제나 느낄수 있게
항상 내곁에 있어줘
Na let me love you so lovely
I'm I'm here Just like You & Me
나의 마음은 너로 가득 물들고
I'm in Love with you
(I’ll be there for you)
I'm thinking about you
(always with you)
(always with you)
(always with you)
(always with you)
I'm I'm here Just like You & Me
나의 마음은 너로 가득 물들고
I'm in Love with you
(I’ll be there for you)
I'm thinking about you
(always with you)
I'm I'm here Just like You & Me
나의 마음은 너에게 빠져들고
I'm in Love with you
(I’ll be there for you)
I'm thinking about you
(always with you)
(always with you)
(always with you)
(always with you)
(always with you)",RNB
365,White Sneakers (Feat. Nodsgn),"sunglass 너머로
너의 모습을 쭉 보았어
머리부터 발끝까지
놓치기엔 lovely girl
너무나 아름다워
입술은 그저 fantasy
너의 그 표정과
실루엣까지 떠올려서
나도 모르게 빠져 더
시간이 가는 줄도 모르고
paradise에 놓여진 것만 같아서
눈을 뗄 수 없게 만들어
하얀 sneakers girl oh yeah
너의 머릿결 so wavy
머리 어깨 발 무릎 발
신고 나온 신발까지도
sneakers girl
okay girl let me see your sneakers
oh 이걸 어쩜 좋아
baby i think i love you so much
솔직하게 말하면
넌 어떤 색을 신어도
쟤네들보다 잘 어울려
whatever i love you so much
i don't wanna waste
my time oh girl
전부 시간 낭비 같아 oh no
하얀색 오트리 또는
이피티 그 밖에도 많지
아무거나 신어도 돼
우린 할 일이 많지
i don't wanna waste
my time, oh girl
전부 시간 낭비 같아 oh no
i can't take my eyes off you
하얀 sneakers girl oh yeah
너의 머릿결 so wavy
머리 어깨 발 무릎 발
신고 나온 신발까지도
sneakers girl",RNB
366,Love For Free,"When I run a million miles
When I do my best to see you
Haven't seen you in a while
Our love is in a trial
When I woke you up at night
You were dreaming about something
You said it was raining
And you couldn't see anything
I don't want your love for free
Oh-
You mess me
You bring me to my feet
I don't want your love for free
Oh-
You mess me up
You bring me to my feet
I'm not asking for all that much
I don't get it enough
Don't I?
There's a road ahead of us
Taking us nowhere
When I woke you up at night
You were dreaming about something
You said it was raining
And you couldn't see anything
I don't want your love for free
Oh-
You mess me
You bring me to my feet
I don't want your love for free
Oh-
You mess me up
You bring me to my feet",RNB
367,Humming (feat. Kid Wine),"계절이 지나도 넌 아마
돌아오지 않을 것 같아
우리 약속 했는데
영원한 사랑을 네게 기대했는데
한편의 영화,
우리는 익숙함에 속아
몰랐던게 더 많을거야
미리 연습했는데
차가웠던 네 말투가 아닌
손이 자꾸 맴도는 걸
I can’t close my eyes
without you babe no oh
시간이 필요할 것 같아
널 지우긴 힘들겠지만
( 지우긴 힘들겠지만 )
I can’t take my eyes
off you my babe no oh
사랑이 필요한 것 같아
난 노래를 부르겠지 난
( 노래를 부르겠지 난 )
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
DA DA DA DA
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
DA DA DA
DA DA DA DA DA
시간이 지나도 남아
너를 잊지 못하네
나 연습했는데
사랑은 그저 스쳐 지나갈 뿐이라고
달콤한 꿈에 깨어나
현실을 마주할 때
그때 우린 좋았다고
널 사랑했다고
I can’t close my eyes
힘들겠지만
지워내기엔 시간이 필요하겠죠
그리움일까
미련이 남아서
그댈 불러보네요
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
DA DA DA DA
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
Yoo hoo hoo
You got me singing like
DA DA DA
DA DA DA DA DA",RNB
