,제목,가사,장르
202,바람에 흔들리고 비에 젖어도,"지난날은 모두가 꿈이었던가 사랑은 허물어지고

조용히 돌아온 이 자리엔 나혼자 뿐인데 눈감으면

지금도 옆애있는것 그 손을 잡을 길 없어

눈물을 흘리며 떠나리라 잊어야 하리라

오늘도 바람에 흔들리는 내마음 찬비가 내리면

젖으려고 하는데 바람아 바람아 불어오지 말아라

찬비야 찬비야 내리지를 말아라



아 이제는 사라져간 사람이 아 이제는 멀어져간 추억을

왜 못잊나 바람에 흔들리고 비에 젖어도 내 너를 잊으리라

잊으리라



오늘도 바람에 흔들리는 내마음 찬비가 내리면 젖으려고

하는데 바람아 바람아 불어오지 말아라 찬비야 찬비야

내리지를 말아라



아 이제는 사라져간 사람이 아 이제는 멀어져간 추억을

왜 못잊나 바람에 흔들리고 비에 젖어도 내 너를 잊으리라

잊으리라",트로트
203,돌이키지마,"모든 것이 지금 시작이야

한순간도 놓칠순 없어 그래
눈을 뜨면 보이는 것은

이제와서 돌이키지 말아요

지금 내가 가야하는 길이
그땐 정말 물거품이야 정말
이제와서 돌이키지 말아요

지금 나는 가야하는데
하늘에 떠도는 별들도
나를 보며 오라 하는데
어차피 그대 마음에
한동안 머물다 떠나가는데
돌이키지마 돌이키지마
모든 것이 지금 시작이야

한순간도 놓칠순 없어 그래
눈을 뜨면 보이는 것은

이제와서 돌이키지 말아요

하늘에 떠도는 별들도
나를 보며 오라 하는데
어차피 그대 마음에
한동안 머물다 떠나가는데
돌이키지마 돌이키지마
모든 것이 지금 시작이야

한순간도 놓칠순 없어 그래
눈을 뜨면 보이는 것은

이제와서 돌이키지 말아요

이제와서 돌이키지 말아요",트로트
204,그사람 이름은 잊었지만,"루루 루루 루루루
루루루 루루 루루루
지금도 마로니에는 피고 있겠지
눈물속에 봄비가 흘러 내리듯
임자 잃은 술잔에 어리는 그 얼굴
아 청춘도 사랑도 다 마셔버렸네
그 길에 마로니에 잎이 지던 날 아
루루 루루 루루루
루루루 루루 루루루
지금도 마로니에는 피고 있겠지
아 청춘도 사랑도 다 마셔 버렸네
그 길에 마로니에 잎이 지던 날 아
루루 루루 루루루
루루루 루루 루루루
지금도 마로니에는 피고 있겠지
피고 있겠지
피고 있겠지",트로트
205,사랑가,"에라 좋구나 에라 좋구나
우리 함께 춤을 춰 보자
세상 시름 다 잊고 흥에 겨워서
얼싸안고 춤을 춰보자
부어라 마시어라 한잔의 술을
그대와 둘이서 정들어 가는 밤
시간아 가지를 마라
나를 두고 가지를 마라
날이 새면 내사랑 떠나간다
에라 좋구나 정말 좋구나
우리 함께 춤을 춰 보자
슬픔일랑 저 강물에
던져버리고
얼싸안고 춤을 춰 보자
가슴에 타오르는 사랑의 불꽃
빨갛게 빨갛게 물들어 가는밤
시간아 가지를 마라
나를 두고 가지를 마라
날이 새면 내사랑 떠나간다
부어라 마시어라 한잔의 술을
그대와 둘이서 정들어 가는밤
시간아 가지를 마라
나를 두고 가지를 마라
날이 새면 내사랑 떠나간다",트로트
206,안동역에서,"바람에 날려버린 허무한 맹세였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지
오지 않는 사람아
안타까운 내 마음만 녹고 녹는다
기적 소리 끊어진 밤에
어차피 지워야 할 사랑은
꿈이었나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지 대답
없는 사람아
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서",트로트
207,아싸! 내사랑,"아리아리 아린사랑
쓰리쓰리 쓰린사랑
아싸 내 사랑 아싸
아리아리 아린사랑
쓰리쓰리 쓰린사랑
나혼자 애타는 짝사랑
아라아리 아름답게
쓰리쓰리 스다듬는
영원히 변하지 않는 내사랑
아싸 내사랑을 아싸
내 사랑을 찿았어
드디어 만났어
사랑해요 어디갔다
이제 왔나요 보고 보고
또 봐도 그리워요
생각만해도 좋은걸 으음
불꽃같은 태양도
미소짓는 달님도
당신과 나를 위해
빛나고 있어
아싸 내사랑 아싸
아리아리 아린사랑
쓰리쓰리 쓰린사랑
나혼자 애타는 짝사랑
아라아리 아름답게
쓰리쓰리 스다듬는
영원히 변하지 않는 내사랑
아싸 내사랑을 아싸
내 사랑을 찿았어
드디어 만났어
사랑해요 어디갔다
이제 왔나요 보고 보고
또 봐도 그리워요
생각만해도 좋은걸 으음
불꽃같은 태양도
미소짓는 달님도
당신과 나를 위해
빛나고 있어
아싸 내사랑 아싸",트로트
208,시계바늘,"사는게 뭐 별거 있더냐
욕 안먹고 살면 되는 거지
술한잔에 시름을 털고
너털웃음 한번
웃어보자 세상아
시계바늘처럼 돌고 돌다가
가는길을 잃은 사람아
미련 따위 없는거야
후회도 없는거야
아 아 세상살이 뭐
다 그런거지 뭐
돈이 좋아 여자가 좋아
술이 좋아 친구가 좋아
싫다하는 사람은 없어
너도 한번 해보고
나도 한번 해본다
시계바늘처럼 돌고 돌다가
가는 길을 잃은 사람아
미련 따위 없는거야
후회도 없는거야
아 아 세상살이 뭐
다 그런거지 뭐
세상살이 뭐
다 그런거지 뭐",트로트
209,그대 그리고나,"푸른 파도를 가르는
흰돛단배처럼
그대 그리고 나
낙엽 떨어진 그길을
정답게 거닐던
그대 그리고 나
흰눈내리는 겨울을
좋아했던
그대 그리고 나
때론 슬픔에 잠겨서
한없이 울었던
그대 그리고 나
텅빈 마음을 달래어
고개를 숙이던
그대 그리고 나
우린헤어져 서로가
그리운
그대 그리고 나
때론 슬픔에 잠겨서
한없이 울었던
그대 그리고 나
텅빈 마음을 달래어
고개를 숙이던
그대 그리고 나
우린헤어져 서로가
그리운
그대 그리고 나",트로트
210,하늘눈물,"하늘 눈물이 내 가슴을 적시네
그 사람 잊지 말라고
사랑이란게 이토록 가슴 아픈
사연이 될 줄 몰랐네
어쩌면 좋아요 어떡하면 되나요
내가 너무 사랑 했나봐
잊으려 애를 쓰면 더욱 생각나는 사람
가지마요 내 사랑 혼자 가진 마세요
나 그대 없인 못 살아요
어쩌면 좋아요 어떡하면 되나요
내가 너무 사랑 했나봐
잡으려 애를 쓰면 더욱 멀어져간 사람
가지마요 내사랑 혼자 가진 마세요
나 그대 없인 못 살아요
나 그대 없인 못 살아요",트로트
211,나를 꼭 안아 주세요,"나를 꼭 안아 주세요
당신이 너무 좋아요
정말 꼭 안아주세요
애타는 가슴달래 주세요
당신 가슴에 안겨 아잉몰라
토닥토닥 두드려 볼래요
꿈일까 생시일까
내 두 볼을 꼬집어 볼래요
아 꼭 안아 주세요
아 말해 주세요
당신도 나만을 사랑 사랑한다고
나를 꼭 안아 주세요
당신이 너무 좋아요
정말 꼭 안아주세요
애타는 가슴달래 주세요
당신 가슴에 안겨 아잉몰라
토닥토닥 두드려 볼래요
꿈일까 생시일까
내 두 볼을 꼬집어 볼래요
아 꼭 안아 주세요
아 말해 주세요
당신도 나만을 사랑 사랑한다고
당신 가슴에 안겨 아잉몰라
토닥토닥 두드려 볼래요
꿈일까 생시일까
내 두 볼을 꼬집어 볼래요
아 꼭 안아 주세요
아 말해 주세요
당신도 나만을 사랑 사랑한다고
당신도 나만을 사랑 사랑한다고",트로트
212,바람바람바람,"문밖엔 귀뚜라미 울고
산새들 지저귀는데
내 님은 오시지는 않고
어둠만이 짙어가네
저멀리 기타소리
귓가에 들려오는데
언제 님은 오시려나
바람만 휭하니 부네
내 님은 바람이련가
스치고 지나가는 바람
오늘도 잠 못 이루고
어둠속에 잠기네
그대 이름은 바람 바람바람
왔다가 사라지는 바람
그대 이름은 바람 바람바람
날 울려 놓고 가는 바람
창가에 우두커니 앉아
어두운 창밖 바라보면
힘없는 내 손 잡아주며
님은 곧 오실것 같아
저멀리엔 교회 종소리
귓가에 들려오는데
언제 님은 오시려나
바람만 휭하니 부네
내 님은 바람이련가
스치고 지나가는 바람
오늘도 잠 못 이루고
어둠속에 잠기네
그대 이름은 바람 바람바람
왔다가 사라지는 바람
그대 이름은 바람 바람바람
날 울려 놓고 가는 바람
날 울려 놓고 가는 바람
날 울려 놓고 가는 바람",트로트
213,자기야,"자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니
자기를 만나서 사랑을 알았고
사랑을 하면서 철이 들었죠
나만의 사랑을 나만의 행복을
말로는 설명 할 수가 없잖아요
어쩜 좋아 어쩜 좋아 자기가 좋아
멋진 그대 멋진 그대 자기가 좋아
자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니
자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니
자기를 만나서 사랑을 알았고
사랑을 하면서 철이 들었죠
나만의 사랑을 나만의 행복을
말로는 설명 할 수가 없잖아요
어쩜 좋아 어쩜 좋아 자기가 좋아
멋진 그대 멋진 그대 자기가 좋아
자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니
자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니",트로트
214,야간열차,"짠 짜자자자 짠 짠
어둠을 뚫고 야간 열차야 가자
지금껏 살아온 모든것 버리고
너에게 몸을 실었다
스쳐가는 불빛따라 지난날들이
하나둘 떠오르면
내슬픈 눈물모아 던져버린다
길게누운 철길위로
짠 짜자자자 짠 짠 어둠을 뚫고
야간 열차야 가자
내 야망을 싣고 내일을 향해
가자가자가자 야간열차야
짠 짜자자자 짠 짠 어둠을 뚫고
야간열차야 가자
지금껏 살아온 모든것 버리고
너에게 몸을 실었다
흔들리는 차창너머 지난날들이
아스라히 그려지면
또 다른 내일위해 던져버린다
길게 누운 철길위로
짠 짜자자자 짠 짠 어둠을 뚫고
야간열차야 가자
내야망을 싣고 내일을 향해
가자가자가자 야간열차야
가자가자가자 야간열차야
가자가자가자 야간열차야",트로트
215,둠바둠바,"둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그 때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑


살다 보면 힘이 들겠지 / 인생이란 다 그런 거니까
처음부터 다 가졌었다면 / 사는 의미는 없을지 몰라

젊은 날에 당신을 만나 / 목숨 바쳐 사랑을 했지
세월 가고 텅 빈 가슴엔 / 왜 외로움들이 와 있는 걸까

알아 고생했지 / 나를 만나서 너 힘겨웠지
우리 흘린 눈물 / 그 무엇보다도 소중했는데

둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그 때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑


젊은 날에 당신을 만나 / 목숨 바쳐 사랑을 했지
세월 가고 텅 빈 가슴엔 / 왜 외로움들이 와 있는 걸까

알아 고생했지 / 나를 만나서 너 힘겨웠지
우리 흘린 눈물 / 그 무엇보다도 소중했는데

둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그 때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑

그래 우리 사랑은 세월이 흘러도
변할 수 없는 거야


둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그 때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑

(둠바 둠바 둠바 외로워 마라)
(둠바 둠바 둠바 처음 그 때처럼)
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑

영원한
나의 사랑",트로트
216,왔다야 (Trot Ver.),"어머 왔다야 왔다야
하나부터 열까지 대박
누가 뭐래도 나에겐
자기가 너무나 좋아
어머 왔다야 왔다야
나는 자기 하나면 끝나
세상 그 누가 뭐래도
나에겐 정말 왔다야
어머 이런 남자가 어디서 왔을까
해맑은 미소 눈빛이 참좋아
카키색 톤에 딱 붙는 민소매 셔츠가
나의 마음을 설레게해요
말 없이 뒤에서 날 꼭 안아줄 때면
나의 가슴이 꽃잎처럼 흘러 내려요
어머 왔다야 왔다야
하나부터 열까지 대박
누가 뭐래도 나에겐
자기가 너무나 좋아
어머 왔다야 왔다야
나는 자기 하나면 끝나
세상 그 누가 뭐래도
나에겐 정말 왔다야
어머 이런 남자가
또 어디 있을까 깔끔한 매너
마음씨가 참 좋아
에매랄드빛 딱 떨어지는
멋진 타이가 나의 마음을 설레게해요
말없이 뒤에서 날 꼭 안아줄때면
나의 가슴이 꽃잎처럼 흘러내려요
어머 왔다야 왔다야
하나부터 열까지 대박
누가 뭐래도 나에겐
자기가 너무나 좋아
어머 왔다야 왔다야
나는 자기 하나면 끝나
세상 그 누가 뭐래도
나에겐 정말 왔다야
세상 그 누가 뭐래도
나에겐 정말 왔다야",트로트
217,불꽃처럼,"바람 불던 날 창밖을 보면
바람 사이로 님 오시네
잊는다면서 저 멀리로 간 님
내가 보고파 오시는가
오 진정 이별 후에야
사랑은 다시 피어나나
불러도 불러도 대답이 없던
당신의 목소리 들려오네
이제 이제 다시는 헤어지지 마
외로움도 슬픔도 이제는 안녕
거센 바람 불어도 꺼지지 않는
영원히 타오르는 불꽃 되리라
오 진정 이별 후에야
사랑은 다시 피어나나
불러도 불러도 대답이 없던
당신의 목소리 들려오네
이제 이제 다시는 헤어지지 마
외로움도 슬픔도 이제는 안녕
거센 바람 불어도 꺼지지 않는
영원히 타오르는 불꽃 되리라
이제 이제 다시는 헤어지지 마
외로움도 슬픔도 이제는 안녕
오 거센 바람 불어도 꺼지지 않는
영원히 타오르는 불꽃 되리라",트로트
218,물새 우는 강 언덕,"물새 우는
고요한 강 언덕에
그대와 둘이서
부르는 사랑 노래
물새 우는
고요한 강 언덕에
그대와 둘이서
부르는 사랑 노래
흘러가는 저 강물
가는 곳이 그 어데뇨
조각배에 사랑 싣고
행복 찾아가자요
물새 우는
고요한 강 언덕에
그대와 둘이서
부르는 사랑 노래
흘러가는 저 강물
가는 곳이 그 어데뇨
조각배에 사랑 싣고
행복 찾아가자요
물새 우는
고요한 강 언덕에
그대와 둘이서
부르는 사랑 노래
부르는 사랑 노래",트로트
219,와요 와요,"날 보러 날 보러 언제 오나요
날 보러 날 보러 언제 오나요
우리 오빠 서울 가시면
비단 구두 사 오신다는
그 약속이 어찌 좋은지
오실 날만 기다리네요
까치까치 우는 날이면
우리 오빠 내게 올세라
기다리는 마음이 커져
대문 밖을 서성이네요
날 보러 날 보러 언제 오나요
날 보러 날 보러 언제 오나요
날 보러 날 보러 빨리 오세요
우리 오빠 떠나신지
수백일이 넘었잖아요
어서 내게 와요
까치까치 우는 날이면
우리 오빠 내게 올세라
기다리는 마음이 커져
대문 밖을 서성이네요
날 보러 날 보러 언제 오나요
날 보러 날 보러 언제 오나요
날 보러 날 보러 빨리 오세요
우리 오빠 떠나신지
수백일이 넘었잖아요
날 보러 날 보러 언제 오나요
날 보러 날 보러 언제 오나요
날 보러 날 보러 못 오신다면
우리 오빠 계신 곳에
천리길도 따라갈테요
어서 내게 와요",트로트
220,타타타,"네가 나를 모르는데
난들 너를 알겠느냐
한치 앞도 모두 몰라
다 안다면 재미없지
바람이 부는 날엔 바람으로
비오면 비에 젖어
사는 거지 그런 거지
음음음 아 허허허
산다는 건 좋은 거지
수지맞는 장사잖소
알몸으로 태어나서
옷 한 벌은 건졌잖소
우리네 헛짚는 인생살이
한세상 걱정조차 없이 살면
무슨 재미 그런 게 덤이잖소
네가 나를 모르는데
난들 너를 알겠느냐
한치 앞도 모두 몰라
다 안다면 재미없지
바람이 부는 날엔 바람으로
비오면 비에 젖어
사는 거지 그런 거지
음음음 아 허허허
산다는 건 좋은 거지
수지맞는 장사잖소
알몸으로 태어나서
옷 한 벌은 건졌잖소
우리네 헛짚는 인생살이
한세상 걱정조차 없이 살면
무슨 재미 그런 게 덤이잖소",트로트
221,들녘길에서,"떠나가는 뒷 모습을
그냥 선채로
붙잡지도 못하고
그냥 선채로
당신은 노을 속에
멀어만 가니
사랑이란 무엇인지
알 수가 없네
가던 발길 돌려주세요
뒤 돌아서 나를 보세요
가지마세요 가지마세요
나를 두고 가지 마세요
아 노을지는 들녘길에서
어쩔 줄 몰라
어쩔 줄 몰라
그냥 웁니다
둘일 적엔 노을빛도
내 맘 같더니
이제 보니 노을빛은
눈물에 가려
나만 혼자 들녘길에
울고 섰으니
사랑이란 무엇인지
알 수가 없네
가던 발길 돌려주세요
뒤 돌아서 나를 보세요
가지마세요 가지마세요
나를 두고 가지마세요
아 노을지는 들녘길에서
어쩔 줄 몰라
어쩔 줄 몰라
그냥 웁니다",트로트
222,잠깐,"돌아서서 떠나갈 때 가더라도
잠깐 웃고 지금만 있어요
왜 가는지 왜 가는지
떠나가는 이유라도 들어 봅시다
사랑은 농담처럼
장난으로 생각하나요
웃는 내가 바보지
웃는 내가 바보야
웃는 내가 어리석지
도망치듯 달아나듯 가는 그대
잠깐 그럴 수가 있나요
가더라도 가더라도
마지막 술잔이나 비우고 가소
속 다르고 겉 달랐던
사랑한다 그 말을
믿은 내가 바보지
믿은 내가 바보야
믿은 내가 어리석지",트로트
223,콜이야,"콜콜콜 콜이야 콜콜콜 콜이야
언제나 완전 콜이야
콜콜콜 콜이야 콜콜콜 콜이야
어디서나 오케이 콜이야
외로울 때 언제라도 불러주세요
친구가 되어줄게요
말동무 필요할 때 불러주세요
준비된 여자랍니다
서울도 콜 경기도도 콜
강원도도 콜 콜이야
독도도 빼면 안 되지
콜콜콜 콜이야 콜콜콜 콜이야
언제나 완전 콜이야
콜콜콜 콜이야 콜콜콜 콜이야
어디서나 오케이 콜이야
외로울 때 언제라도 불러주세요
친구가 되어줄게요
말동무 필요할 때 불러주세요
준비된 여자랍니다
충청도도 콜 경상도도 콜
전라도도 콜 콜이야
제주도도 빼면 안 되지
콜콜콜 콜이야 콜콜콜 콜이야
언제나 완전 콜이야
콜콜콜 콜이야 콜콜콜 콜이야
어디서나 오케이 콜이야
갈 때까지 가보자 콜이야",트로트
224,제 여인의 이름은,"제 여인의 이름은
지니 지니였어요
작은 키에 얼굴이
무척 예쁜 애였죠
그 애만 보면 난 정말
가슴이 찡하게 타올랐죠
난 사랑 했었네
첫눈에 반했네
하지만 그애는 없어요
멀리가고 없어요
제 여인의 이름은
지니 지니였어요
작은 키에 얼굴이
무척 예쁜 애였죠
그 애만 보면 난 정말
가슴이 찡하게 타올랐죠
난 사랑 했었네
첫눈에 반했네
하지만 그애는 없어요
멀리가고 없어요
하지만 지니는 없어요
제 곁을 떠났어요",트로트
225,나에겐 당신밖에,"나에겐
당신밖에
누가 또
있나요
그런데
왜 당신은
떠나시려
합니까
바람에
떨어지는
낙엽을 보며
이별은
슬픈거라며
생각 말자던
당신이
떠난다면
나는 나는
어이 하나
가지 말아요
가지 말아요
나에겐
당신밖에
누가 또
있나요

바람에
떨어지는
낙엽을 보며
이별은
슬픈거라며
생각 말자던
당신이
떠난다면
나는 나는
어이 하나
가지 말아요
가지 말아요
나에겐
당신밖에
누가 또
있나요",트로트
226,누나가 딱이야,"남자답게 책임질게
내겐 딱 딱 연하가 딱이야
새빨간 사과 보다는
풋내 나는 사과가 더 좋아
지독한 사랑도 안 해본
연하라도 난 좋아
어디까지 헤메이다가
얼마만큼 울다 왔는지
과건 묻지 않을 테니까
내 품에 편히 쉬어
연하가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
연하가 딱이야
내 품에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱 연하가 딱이야
남자답게 책임질게
내겐 딱 딱 연하가 딱이야
까분다고 코웃음치곤
은근슬쩍 기대는 여우
내 눈에는 너무 귀여워
깨물어주고 싶은 걸
별을 따달라면 따줄게
달을 따오라면 따올게
아재라고 얕보지마라
놓치면 후회할 걸
연하가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
연하가 딱이야
내 품에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱 연하가 딱이야
연하가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
연하가 딱이야
내 품에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱
연하가 딱이야",트로트
227,제3한강교,"강물은 흘러갑니다
제3한강교 밑을
당신과 나의 꿈을
싣고서 마음을 싣고서
젊음은 피어나는
꽃처럼 이밤을 맴돌다가
새처럼 바람처럼
물처럼 흘러만 갑니다
어제 다시 만나서 다짐을 하고
우리들은 맹세를 하였습니다
이밤이 새이며는 첫차를 타고
행복어린 거리로 떠나갈거예요
강물은 흘러갑니다
제3한강교 밑을
바다로 쉬지않고
바다로 흘러만 갑니다
어제 다시 만나서 다짐을 하고
우리들은 맹세를 하였습니다
이밤이 새이며는 첫차를 타고
행복어린 거리로 떠나갈거예요
강물은 흘러갑니다
제3한강교 밑을
바다로 쉬지않고
바다로 흘러만 갑니다
흘러만 갑니다
흘러만 갑니다",트로트
228,등대지기,"얼어붙은 달 그림자
물결 위에 비치면
한 겨울에 거센 파도
모으는 작은 섬
생각하라 저 등대를
지키는 사람의
거룩하고 아름다운
사랑의 마음을

얼어붙은 달 그림자
물결 위에 비치면
한 겨울에 거센 파도
모으는 작은 섬
생각하라 저 등대를
지키는 사람의
거룩하고 아름다운
사랑의 마음을",트로트
229,날 찾지 말아요,"날 찾지 말아요
날 그냥 내버려 둬요
아무리 애써도
당신께 돌아 가긴 싫어요
처음부터 우리 둘은
만나지 말아야 했어요
철 없던 소녀가
사랑을 했던 거예요
난 사랑을 몰라요
사랑을 할 줄 몰라요
이제 다시는 다시는
사랑에 빠지지 않을래
혼자 있고 싶어요
밤 하늘 벗을 삼아서
날 잊어주세요
저를 그냥 그냥 내버려 둬요

난 사랑을 몰라요
사랑을 할 줄 몰라요
이제 다시는 다시는
사랑에 빠지지 않을래
혼자있고 싶어요
밤 하늘 벗을 삼아서
날 잊어주세요
저를 그냥 그냥 내버려 둬요
저를 그냥 그냥 내버려 둬요",트로트
230,이마음 다시 여기에,"못내 아쉬운 이별이
어느새 그리움 되어
설레이는 더운 가슴으로
헤매여도 바람일 뿐
끝내 못 잊을 그날이
지금도 다시 눈 앞에
글썽이는 흐린 두눈으로
둘러봐도 하늘일 뿐
아 나의 사랑은
때로는 아주 먼 곳에
영원히 찾을 수 없는 곳에
던져 버리고 싶을 뿐
하지만 저 쯤 멀어진
그리운 우리의 사랑
대답이 없는 너의 뒷모습
이 마음 다시 여기에

아 나의 사랑은
때로는 아주 먼 곳에
영원히 찾을 수 없는 곳에
던져 버리고 싶을 뿐
하지만 저 쯤 멀어진
그리운 우리의 사랑
대답이 없는 너의 뒷모습
이 마음 다시 여기에
이 마음 다시 여기에",트로트
231,장미빛 스카프,"내가 왜 이럴까 오지않을 사람을
어디선가 웃으면서 와줄것만 같은데
차라리 그 사람을 만나지 않았던들
이 고통 이 괴로움 나에겐 없을 걸
장미빛 장미빛 스카프만 보면은
내 눈은 빛나네 걸음이 멈춰지네
허전한 이 마음을 어떻게 달래보나
내게서 떠나버린 장미빛 스카프

장미빛 장미빛 스카프만 보면은
내 눈은 빛나네 걸음이 멈춰지네
허전한 이 마음을 어떻게 달래보나
내게서 떠나버린 장미빛 스카프
장미빛 스카프",트로트
232,여자야,"여자야 여자야 너는 아직 모르지
울고 있구나 여자야
약해지면 안돼
한동안 못본다고 잊혀지겠니
하룻밤의 정도 아닌데
간다는 말도없이
온다는 기약없이
그렇게 떠나갔지만
돌아올거야 여자야
약해지면 안돼
여자야 여자야 너는 아직 모르지
웃고 있구나 여자야
흔들리면 안돼
한동안 못본다고 어디 가겠니
하룻밤의 정도 아닌데
간다는 말도없이
온다는 기약없이
그렇게 떠나갔지만
기다려야지 여자야
흔들리면 안돼
여자야 여자야 약해지면 안돼",트로트
233,여인,"바람에 취해버린 꽃처럼
가로등 위에 있었죠
여인이여 내려치는 빗물을
어떻게 막으셨나요
어제는 밤거리에 홀로선
그림자를 바라보았죠
여인이여 비에 젖은 창문을
왜 닫으셨나요
그댄 왜 긴긴밤을
한번도 창가에서
기대 서있는 모습이
내게 보이질 않나
왜 잊으셨나요

어제는 밤거리에 홀로선
그림자를 바라보았죠
여인이여 비에 젖은 창문을
왜 닫으셨나요
그댄 왜 긴긴밤을
한번도 창가에서
기대 서있는 모습이
내게 보이질 않나
왜 잊으셨나요
왜 잊으셨나요",트로트
234,슬퍼하지마,"아무말도 하지 않는거야
나에게 말을해줘
너에게 무슨일이 생긴건지
속 시원히 말을해줘

이세상 모두가 변한다고 해도
나는 너를 사랑해
너에게 나를 준걸 후회는 안해
이대로 함께 있을께

사랑할수 있을때 사랑해야 해
서로 후회하지 않도록
너의 곁에는 내가 있잖아
너를 지킬테니까

용서할수 있을때 용서해야해
가슴이 아프지 않도록
차라리 그것이 속편한거야
이제 슬퍼하지마

사랑할수있을때 사랑해야해
서로 후회하지 않도록
너의 곁에는 내가 있잖아
너를 지킬테니까

용서할수 있을때 용서해야해
가슴이 아프지 않도록
차라리 그것이 속편한거야
이젠 슬퍼하지마 -

오- 이 세상에 여자는 너 하나뿐인데
슬퍼하는 나는 어떡해
네가 힘이들면 내게로와
내가 널 책임지겠어",트로트
235,바람만 알지,"보내는 마음 아쉬워
눈을 감으면
떠나는 마음 서러워
눈물이 나오
내 가는 곳 어덴지
묻지 말아요
이 내 몸은 구름되어
떠도닐다가
어느날 비가 되어서
그대 곁에 다시 오련만
아아아아 아아아아
그날이 언제일까
아아아아 음음음음
바람만 알지
음음 음음 음음 음음

방울방울 이슬이
내리는 밤이면
그대 생각에 잠겨 한숨진다오
이내뺨에 흐르는 나의 설움을
저 멀리 당신은 알고 있나요
어느날 비가 되어서
그대 곁에 다시 오련만
아아아아 아아아아
그날이 언제일까
아아아아 음음음음
바람만 알지
음음 음음 음음 음음
음음 음음",트로트
236,재회,"잊었단 말인가 나를
타오른던 눈동자를
잊었단 말인가 그때 일을
아름다운 기억을
사랑을 하면서도 우린
만나지도 못하고
서로 헤어진 채로 우린
이렇게 살아왔건만
싸늘히 식은 찻잔
무표정한 그대 얼굴
보고파 지샌 밤이
나 얼마나 많았는데
헤어져야 하는가 다시
아픔을 접어 둔 채로
떠나가야 하는가 다시
나만 홀로 남겨두고

싸늘히 식은 찻잔
무표정한 그대 얼굴
보고파 지샌 밤이
나 얼마나 많았는데
헤어져야 하는가 다시
아픔을 접어 둔 채로
떠나가야 하는가 다시
나만 홀로 남겨두고
나만 홀로 남겨두고",트로트
237,당신은 바보야,"바보야
사랑에 약한것이
여자라지만
그 마음 몰라주는
무정한 남자의 마음
한 사람 품안에서
잠들고 싶은
그 마음 모르는 사람
당신은 바보야 당신은 바보야
내 마음을 모르는 사람
당신은 바보야 당신은 바보야
사랑을 모르는 바보
당신은 바보야 당신은 바보야
내 마음 몰라주는
당신은 바보야

바보야
사랑에 약한 것이
남자라지만
그 마음 몰라주는
무정한 여자의 마음
한 사람 품에 안고
잠들고 싶은
그 마음 모르는 사람
당신은 바보야 당신은 바보야
내 마음을 모르는 사람
당신은 바보야 당신은 바보야
사랑을 모르는 바보
당신은 바보야 당신은 바보야
사랑을 모르는 바보",트로트
