,제목,가사,장르
540,한국을 빛낸 100명의 위인들,"아름다운 이 땅에 금수강산에 단군 할아버지가 터잡으시고

홍익인간 뜻으로 나라 세우니 대대손손 훌륭한 인물도 많아

고구려 세운 동명왕 백제 온조왕 알에서 나온 혁거세

만주 벌판 달려라 광개토대왕 신라 장군 이사부

백결 선생 떡방아 삼천 궁녀 의자왕

황산벌의 계백 맞서 싸운 관창 역사는 흐른다



말목 자른 김유신 통일 문무왕 원효대사 해골물 혜초 천축국

바다의 왕자 장보고 발해 대조영 귀주대첩 강감찬 서희 거란족

무단 정치 정중부 화포 최무선 죽림칠현 김부식

지눌국사 조계종 의천 천태종 대마도 정벌 이종무

일편단심 정몽주 목화씨는 문익점

해동공자 최충 삼국유사 일연 역사는 흐른다



황금을 보기를 돌같이 하라 최영 장군의 말씀 받들자

황희 정승 맹사성 과학 장영실 신숙주와 한명회 역사는 안다

십만 양병 이율곡 주리 이퇴계 신사임당 오죽헌

잘 싸운다 곽재우 조헌 김시민 나라 구한 이순신

태정태세문단세 사육신과 생육신

몸바쳐서 논개 행주치마 권율 역사는 흐른다



번쩍번쩍 홍길동 의적 임꺽정 대쪽같은 삼학사 어사 박문수

삼년 공부 한석봉 단원 풍속도 방랑 시인 김삿갓 지도 김정호

영조대왕 신문고 정조 규장각 목민심서 정약용

녹두 장군 전봉준 순교 김대건 서화가무 황진이

못살겠다 홍경래 삼일천하 김옥균

안중근은 애국 이완용은 매국 역사는 흐른다



별 헤는 밤 윤동주 종두 지석영 삼십삼인 손병희

만세 만세 유관순 도산 안창호 어린이날 방정환

이수일과 심순애 장군의 아들 김두한

날자꾸나 이상 황소 그림 중섭 역사는 흐른다",트로트
541,와락 부비부비,"내 앞에 다시 그대가
예전에 추억 그대로
불타는 사랑 이대로
불타는 젊음 이대로

너를 처음 만났을 때
어제 본 듯 편안했었지
내 몸에 꼭 맞는
옷처럼 마치 나처럼
현실이란 긴 잠에서 나
이제 눈을 뜬거야
다시 또 이 곳에서
그대 만날 줄이야
예전 그음악이 그 추억이
또 다시 마른 들판 위에
바람 만난 불처럼
와락 부비 부비 부비 부비
사랑이 불타오는 이 밤에
와락 부비 부비 부비 부비
더이상 우리 헤어지지마
와락 부비 부비 부비 부비
보이지 않을만큼 다가와
와락 부비 부비 부비 부비
젊음이 불타오는 이 밤에
내 앞에 다시 그대가
예전에 추억 그대로
불타는 사랑 이대로
불타는 젊음 이대로

너를 처음 만났을 때
어제 본 듯 편안했었지
내 몸에 꼭 맞는
옷처럼 마치 나처럼
현실이란 긴 잠에서 나
이제 눈을 뜬거야
다시 또 이 곳에서
그대 만날 줄이야
예전 그음악이 그 추억이
또 다시 마른 들판 위에
바람 만난 불처럼
와락 부비 부비 부비 부비
사랑이 불타오는 이 밤에
와락 부비 부비 부비 부비
더이상 우리 헤어지지마
와락 부비 부비 부비 부비
보이지 않을만큼 다가와
와락 부비 부비 부비 부비
젊음이 불타오는 이 밤에",트로트
542,가요 가세요,"누구보다 나를 사랑한다고
말하면 내개와서
달콤한 말로 내마음 모두 흔든사람

그사랑에 내가 빠져들엇죠
내마음 나도 모르게
모든사랑 허락햇더니 이젠 내가 싫데요

잡지않을 거애요
잡지않을 거애요
내가싫어 떠난 사람을
잡을 이유업내요 잡을 이유 업내요
얄미운사람

가요 가세요 어서가세요
내가 당신 잡지않아요
한번변한마음 내가 아니라도 또 변할테니

가요 가세요 어서 가세요
다른 사람?아가세요
잡지않아요 잡지않아요
가요 가세요
가요 가세요",트로트
543,숨어우는 바람소리 (2011 Ver.),"갈 대밭이 보이는언덕
통나 무집 창가에 길떠 난 소 녀같이
하얗게 밤을 새우네
김이나 는 차 한잔을 마주 하고 앉으면
그사 람 목 소린가
숨어 우 는 바 람소리
둘이서 걷던 갈대밭길에 달은 지고 있는데
잊는다 하고 무슨 이유로 눈물이 날까요
아 아아 길잃은 사슴 처럼
그리움 이돌아오면 쓸 쓸 한 갈 대숲에
숨어우 는 바 람 소리

둘이서걷 던 갈대받길에 달 은지고있는데
잊는다하 고 무슨이유 로눈물이날 까요
아 아아 길잃은 사슴 처럼
그리움 이돌아오면 쓸 쓸 한갈 대숲에
숨어우 는 바 람 소 리",트로트
544,아줌마,"아줌마 너무 좋아 볼수록 너무 좋아
꽃보다 아름다운 아줌마 정말 좋아
좋아 좋아 너무 좋아
아줌마가 너무 좋아
사는게 힘들어도 아줌마가 정말 좋아

아줌마 가는 길에 행복과 사랑주네
꽃보다 아름다운 아줌마 정말 좋아

아줌마 너무 좋아 볼수록 너무 좋아
꽃보다 아름다운 아줌마 정말 좋아
좋아 좋아 너무 좋아
아줌마가 너무 좋아
사는게 힘들어도 아줌마가 정말 좋아

아줌마 가는 길에 행복과 사랑주네
꽃보다 아름다운 아줌마 정말 좋아

아줌마 가는 길에 행복과 사랑주네
꽃보다 아름다운 아줌마 정말 좋아

( 아줌마가 너무 좋아... 좋아 )",트로트
545,내 눈물속의 그대,"내 눈물속의 그대

가슴 가득한
그대를 내눈물속에
차오르는 그대를
사랑할수록
깊어갈 수록
아픔으로만
내게 돌아오네요
소리 낼 수 없는
사랑이 가슴속에서
소리내서 울어요
돌이킬수 없는 사랑이
내안에 울고 있어
같은추억으로
살지만
다른세상에
살아가야만 해요
우린 서로 다른길에서
두손을 놓지못해
어떻하나요
이사랑을
돌아갈길을
난 몰라요
그대없이는
난 안돼요
어떻하나요
이사랑을
내사랑을
소리낼수없는
사랑이 가슴속에서
소리내어 울어요
돌이킬수없는
사랑이 내안에
울고 있어
같은 추억으로
살지만
다른 세상에
살아가야만 해요
우린 서로
다른 길에서
두손을 놓지못해
어떻하나요
이사랑을
돌아갈길을
난몰라요
그대없이는
난 안돼요
어떻하나요
이사랑을
내사랑을",트로트
546,소녀와 가로등 (원곡가수 진미령),"조용한 밤이었어요
너무나 조용했어요
창가에 소녀 혼자서
외로이 서있었지요
밤 하늘 바라보았죠
별 하나 없는 하늘을
그리곤 울어버렸죠
아무도 모르게요
창밖에 가로등불은
내맘을 알고 있을까
괜시리 슬퍼지는 이밤에
창백한 가로등만이
소녀를 달래주네요
조용한 이밤에
슬픔에 지친 소녀를
살며시 달래주네요
창밖에 가로등불은
내맘을 알고 있을까
괜시리 슬퍼지는 이밤에
창백한 가로등만이
소녀를 달래주네요
조용한 이밤에
슬픔에 지친 소녀를
살며시 달래주네요
살며시 달래주네요",트로트
547,삼천포오빠,"간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

잘생긴 얼굴의 오빠는 아니지만
비주얼 얼굴이 매력적인 오빠잖아
마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다

잘생긴 얼굴의 오빠는 아니지만
비주얼 얼굴이 매력적인 오빠잖아
마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다

마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다",트로트
548,안동역에서,"바람에 날려버린
허무한 맹세였나
첫 눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지
오지 않는 사람아
안타까운 내 마음만 녹고 녹는다
기적소리 끊어진 밤에
어차피 지워야 할
사랑은 꿈이였나
첫 눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지
대답 없는 사람아
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서",트로트
549,유랑청춘,"눈물 어린 툇마루에
손 흔들던 어머니
하늘마저 어두워진
나무리 벌판아
길 떠나는 우리 아들 조심하거라
그 소리 아득하니 벌써 70년
보고 싶고 보고 싶은 우리 엄마여
재 넘어 길 떠나는 유랑 청춘아
어디 가면 그리운 님 다시 만날까
정 주면 이별인데 그 어디 머물까
그 세월 아득하니 벌써 70년
보고 싶고 보고 싶은 우리 어머니
보고 싶고 보고 싶은 우리 어머니",트로트
550,팡팡 샤르르르륵,"팡팡 샤르르르륵
팡팡 샤르르르륵
팡팡 샤르르르륵
팡팡팡팡 샤르르르륵
바쁘게 출근하는 아저씨
아침부터 전쟁하는 아줌마
새벽 일찍 일어나신
할머니까지도
이리저리 뛰다니는 아이들
밥 달라고 졸라대는 아기들
공부하러 학교가는 학생들까지
스트레스 있다면
날 따라 해봐요
리듬에 몸을 맡겨
버리고 신나게
팡팡 샤르르르륵
신나게 춤을 춤을 춰요
두 팔을 좌우로 흔들흔들
다 같이 춤을 춰봐요
엉덩이는 느낌대로
놔두고 놔두고
정신까지 놔 버리고
우리 모두 비벼대고
흔들어 대고
신나게 춤을 춰봐요
팡팡 샤르르르륵
팡팡 샤르르르륵
팡팡 샤르르르륵
팡팡팡팡 샤르르르륵
배가 나와 뱃살 빼는 아저씨
살이 처져 걱정하는 아줌마
용돈 안 줘 화가나신
할머니까지도
다이어트 실패한 아가씨
고백하다 차여버린 아저씨
상사에게 혼이
나는 회사원까지
스트레스 있다면
날 따라 해봐요
리듬에 몸을 맡겨
버리고 신나게
팡팡 샤르르르륵
신나게 춤을 춤을 춰요
두 팔을 좌우로 흔들흔들
다 같이 춤을 춰봐요
엉덩이는 느낌대로
놔두고 놔두고
정신까지 놔 버리고
우리 모두 비벼대고
흔들어 대고
신나게 춤을 춰봐요
우리 모두 비벼대고
흔들어 대고
신나게 춤을 춰봐요
팡팡 샤르르르륵
팡팡팡팡 샤르르르륵",트로트
551,가슴에 묻은 사랑,"사랑한다고 믿어달라고
마음 주고 정을 주더니
싫어졌다고 미워졌다고
마음 변해 떠난 사람아
잊지 못해 가슴 깊이 새겨진 사랑
세월가면 잊혀질 날 있겠지요
사랑한단 말 믿어달란 말
그 말만은 가져가세요
나를 만나서 행복하다고
마음 주고 정을 주더니
싫어졌다고 미워졌다고
곱던 마음 변한 사람아
잊지 못해 가슴 깊이 새겨진 사랑
세월가면 잊혀질 날 있겠지요
나를 만나서 행복하단 말
그 말은 거짓이었나
잊지 못해 가슴 깊이 새겨진 사랑
세월가면 잊혀질 날 있겠지요
사랑한단 말 믿어달란 말
그 말만은 가져가세요",트로트
552,너도 역시 여자였구나,"하루라도 나없이는 못산다면서
뜨거웠던 당신이 더 니
야멸차게 돌아서며
내 민손은 어찌 그리 차가운 가요
여자마음 흔들리는 갈대라 고 하지만
당신만을 믿었 었는데
붙잡아도 소용없는 사랑인줄 알면서도
애원하며 소리쳤지만
눈길한번 주지않고 떠나가는
너도 역 시 여자였구 나
모숨보다 더 소중한 사랑이라며
행복했던 당신이 더 니
떠나가는 이유조차 모른채로
보내야만 해야하 나 요
여자마음 알다가도 모른다고
하지만 당신만을 믿었었는데
돌이킬 수 없는 마음
이별인줄 알면서도
가지말라 소리쳤지만
들은채도 하지않고 떠 나가는
너도 역시 여자였구 나
너도 역시 여자였구 나",트로트
553,커피 한 잔,"커피한잔을 시켜놓고
그대 올 때를 기다려 봐도
웬일인지 오지를 않네
내속을 태우는 구려
8분이 지나면 9분이 오네
1분만 지나면 나는 가요
정말 그대를 사랑해
내속을 태우는 구려
아 그대여
왜 안 오시나
아 내 사랑아
오 기다려요
오 기다려요
오 기다려요
오
불덩이 같은 이 가슴
엽차 한 잔을 시켜 봐도
보고 싶은 그대 얼굴
내 속을 태우는 구려
내 속을 태우는 구려",트로트
554,러브레터,"구름에 달빛 가린 캄캄한 밤에
나 홀로 잠 못 들어요
당신 앞에 자신이 없어
몰래 편지를 써요
사랑에 까막눈인데 내가 왜 이럴까
몰라요 나도 몰라요 울고만 싶어
아무리 써 봐도 자꾸만 보아도
뭔가 빠졌어
사랑해요 I love you 그 한마디가
아 얄미운 사람
사랑에 까막눈인데 내가 왜 이럴까
몰라요 나도 몰라요 울고만 싶어
아무리 써 봐도 자꾸만 보아도
뭔가 빠졌어
사랑해요 I love you 그 한마디가
아 얄미운 사람
얄미운 사람",트로트
555,존재의 이유,"언젠가는 너와 함께 하겠지
지금은 헤어져 있어도
네가 보고싶어도 참고 있을 뿐이지
언젠간 다시 만날 테니까
그리 오래 헤어지진 않아
너에게 나는 돌아갈거야
모든 걸 포기하고 네게 가고 싶지만
조금만 참고 기다려줘
알 수 없는 또 다른 나의 미래가
나를 더욱더 힘들게 하지만
네가 있다는 것이 나를 존재하게 해
네가 있어 나는 살 수 있는 거야
조금만 더 기다려 네게 달려갈테니
그때까지 기다릴 수 있겠니
그래 다시 시작하는 거야
조금 늦는다고 바뀌는 건 없겠지
남자란 때로 그 무엇을 위해서
모든 것을 버릴 때도 있는거야
슬퍼도 조금만 참아줘
내가 살아가는 이유는
네가 있기 때문이야
널 사랑해
알 수 없는 알 수 없는
또 다른 나의 미래가
나를 더욱더 힘들게 하지만
네가 있다는 것이 나를 존재하게 해
네가 있어 나는 살 수 있는거야
조금만 더 기다려 네게 달려갈테니
그때까지 기다릴 수 있겠니
그때까지 기다릴 수 있겠니",트로트
556,자옥아,"짜라라라 짠짠-
내 곁을 떠나간 그 사람 이름은
자옥 자옥 자옥이였어요
그사람 어께엔 날개가 있어
멀리 멀리 날아갔어요
자옥아 자옥아
내가 내가 못잊을 사람아
자옥아 자옥아
내가 정말 사랑한 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다
내 자옥아 자옥아
지금은 어디서 무엇을하는지
어디서 어떻게 살고있는지
바람만 불어도 구름만 떠가도
깜빡 깜빡 생각이난다
자옥아 자옥아
내가 내가 못잊을 사람아
자옥아 자옥아
내가 정말 사랑한 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다
내 자옥아 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다
내 자옥아 자옥아-",트로트
557,수리수리술술,"수리수리술술 잘 풀릴 거야
당신 사랑 내 사랑을
두 가슴에 담아서
흔들어 흔들어 비비고 비비고
맛있게 비비면
세상 모든 일이 거짓말처럼
수리수리술술 잘 풀릴 거야
사랑이 아파 눈물이 나는 날도
세상살이 힘이 들어도
당신과 내가 마음을 기대고
흔들어 흔들어 비비고 비비면
잘 풀릴 거야 세상 모든 일이
수리수리술술 잘 풀릴 거야
우리들의 사랑도 잘 풀릴 거야
수리수리술술 잘 풀릴 거야
수리수리수리수리
수리수리술술 잘 풀릴 거야
당신 사랑 내 사랑을
두 가슴에 담아서
흔들어 흔들어 비비고 비비고
밤새도록 비비면
세상 모든 일이 거짓말처럼
수리수리술술 잘 풀릴 거야
가슴이 아파 눈물이 나는 날도
세상이 아파 몸살이 나도
당신과 내가 마음을 기대고
흔들어 흔들어 비비고 비비면
잘 풀릴 거야 세상 모든 일이
수리수리술술 잘 풀릴 거야
우리들의 사랑도 잘 풀릴 거야
수리수리술술 잘 풀릴 거야
두 손을 잡고 밤새도록 비비고",트로트
558,마음이 울적해서,"마음이 울적해서 길을 나섰네
지나간 옛추억이
내 가슴을 울리는데
한 잔 술에 뜻대로
부르는 노래
임자 잃은 나그네 노래
샹데리아 불빛속에
서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이 밤도 내 마음은
이 밤도 이 마음은
아 빙글빙글 춤을 춥니다
날마다 생각나는 추억때문에
오늘도 잊으려고
발길 따라나섰네
한 잔 술에 뜻대로
부르는 노래
임자 잃은 나그네 노래
샹데리아 불빛속에 서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이 밤도 내마음은
이 밤도 이 마음은
아 빙글빙글 춤을 춥니다
아 빙글빙글 춤을 춥니다",트로트
559,화끈하게 신나게,"화끈하게 신나게
온몸으로 신나게
후끈 후끈 내 인생
망설이지 말아요
주저하지 말아요
타이 풀고 단추도 하나쯤은 열고
원 투 쓰리 포 신나게
온몸이 젖게 섹시하게
크게 한번 웨이브
아무도 신경 쓰지 말고
팍 팍 달리는 거야
화끈하게 신나게 온몸으로 신나게
나처럼 이렇게
화끈하게 신나게 온몸으로 신나게
후끈 후끈 내 인생
화끈하게 신나게
온몸으로 신나게
후끈 후끈 내 인생
망설이지 말아요
주저하지 말아요
타이 풀고 단추도 하나 쯤은 열고
원 투 쓰리 포 신나게
온몸이 젖게 섹시하게
크게 한번 웨이브
아무도 신경 쓰지 말고
팍 팍 달리는 거야
화끈하게 신나게 온몸으로 신나게
나처럼 이렇게
화끈하게 신나게 온몸으로 신나게
후끈 후끈 내 인생",트로트
560,돌아와요 부산항에,"꽃피는 동백섬에
봄이 왔건만
형제 떠난 부산항에
갈매기만 슬피 우네
오륙도 돌아가는 연락선마다
목메어 불러 봐도
대답 없는 내 형제여
돌아와요 부산항에
그리운 내 형제여
가고파 목이 메어
부르던 이 거리는
그리워서 헤매이던
긴긴날의 꿈이었지
언제나 말이 없는
저 물결들도
부딪혀 슬퍼하며
가는 길을 막았었지
돌아왔다 부산항에
그리운 내 형제여
오륙도 돌아가는 연락선마다
목메어 불러 봐도
대답 없는 내 형제여
돌아와요 부산항에
그리운 내 형제여
그리운 내 형제여",트로트
561,얄미운 사람,"사랑만 남겨놓고 떠나가느냐
얄미운 사람 슬픈 음악처럼
이 마음 울려놓고
저 멀리 떠나간 사람
미련만 남겨놓고 돌아가느냐
얄미운 사람 미련때문인가
멍들은 이 내 가슴
아픔만 주고 간 사람
정 주고 마음 주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑 가져가다오
아 얄미운 사람
사랑만 남겨놓고 떠나가느냐
얄미운 사람 슬픈 음악처럼
이 마음 울려놓고
저 멀리 떠나간 사람
정 주고 마음 주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑 가져가다오
아 얄미운 사람
미련만 남겨놓고 돌아가느냐
얄미운 사람 미련때문인가
멍들은 이 내 가슴
아픔만 주고 간 사람
미련 때문인가 멍들은 이 내 가슴
아픔만 주고 간 사람",트로트
562,엄마,"엄마 아빠 오늘도 싸운다
당신의 고고스톱 때문에
엄만 또 눈물만 흘린다
돈없단 소리에 밥상을 엎고
술드시면 소리치는 당신
그때 엄마는 안아주면서
우릴 걱정했던 엄마
아 아 엄마 그땐 몰랐어
엄마가 얼마나 아파하시는지
고생만 하시다 늙어버린
우리 어머니 사랑합니다
엄마 아빠 오늘은 웃는다
당신의 모진 행동 다 잊고
엄마와 손잡고 걷는다
돈없단 소리에 밥상을 엎고
매일매일 술드셨던 당신
그때 당당한 모습은 없고
자꾸 작아지는 아빠
아 아 아빠 눈물이난다
아빠가 얼마나 아파하시는지
이제는 아프고 늙어버린
우리 아버지 사랑합니다
엄마 아버지 사랑합니다",트로트
563,잊혀진 여인,"푸르던 가지 끝에
어느덧 계절은 깊어
오래 전에 떠난 사람
불현듯 생각이 나오
얼룩진 일기장에
맹세는 새로워도
우리들의 옛사랑은
덧없는 꿈이 되었소

마른 잎에 바람소리
우수수 계절은 깊어
빈 하늘에 노을 빛은
내 가슴 타는 그리움
아니올 줄 알면서도
맹세를 믿는 마음
어리석은 기다림에
내 청춘 흘러만가오.",트로트
564,우리는,"우리는
빛이 없는 어두움 속에서도
찾을 수 있는
우리는
아주 작은 몸짓 하나라도
느낄 수 있는
우리는 우리는
소리 없는 침묵으로도
말할 수 있는
우리는
마주치는 눈빛 하나로
모두 알 수 있는 우리는
우리는 연인
기나긴 하세월을 기다리여
우리는 만났다
천둥 치는 운명처럼
우리는 만났다
바로 이 순간 우리는 만났다
이렇게 이렇게 이렇게 우리는 연인
우리는
바람 부는 벌판에서도
외롭지 않은
우리는
마주잡은 손끝 하나로
너무 충분한
우리는 우리는
기나긴 겨울밤에도
춥지 않는
우리는
타오르는 가슴 하나로
너무 충분한 우리는 우리는 연인
수없이 많은 날들을 우리는
함께 지냈다
생명처럼 소중한 빛을
함께 지녔다
바로 이 순간 우리는 하나다
이렇게 이렇게 이렇게 우리는 연인
이렇게 이렇게 이렇게",트로트
565,미스고,"미스고 미스고
나는 너를 사랑했었다
짧은 순간 내 가슴에 머물다 간
그 흔적 너무 크더라
시인처럼 사랑하고
시인처럼 스쳐간 너
계곡처럼 깊이 패인
그리움만 남긴 너
미스고 미스고
나는 나는 사랑의 삐에로
미스고 미스고
나는 너를 잊지 못했다
짧은 순간 내 가슴에 머물다 간
그 흔적 너무 깊더라
시인처럼 사랑하고
시인처럼 가버린 너
계곡처럼 깊이 패인
그리움만 남긴 너
미스고 미스고
나는 나는 사랑의 삐에로",트로트
566,좋아 좋아,"그 사람 하나면 좋아 좋아.
이 마음 몰라도 좋아 좋아.
그 사람 이름을 불러봅니다.
설레어 뛰는 가슴에
잠시도 잠시도 잊지 못해
달콤한 그 이름을
낮이나 밤이나 기다립니다.
행여나 그대 올까봐
뭐 그리 바빠 사는 게 바빠
이리도 안 오시나
몇날 며칠이고 타는 가슴만 붙잡고
그대 없는 세상 살아도 사는 게 아냐
그 사람 하나면 좋아 좋아.
이 마음 몰라도 좋아 좋아.
사랑이 외롭다 세월이 서럽다
그래도 당신이 좋아 좋아!
스쳐만 지나도 좋아 좋아.
눈빛만 보여도 좋아좋아!
그 사람 아니면 그 이름 아니면
바보처럼 난 사랑할 수 없다
요지경 세상을 살다가 보면
별 사람 다 있겠지만
이러면 안 돼 그대는 안 돼
적어도 내게 만은
하루 천번 만번 미워했다 사랑했다
그대 없는 세상 살아도 사는 게 아냐
그 사람 하나면 좋아 좋아.
이 마음 몰라도 좋아 좋아.
사랑이 외롭다 세월이 서럽다
그래도 당신이 좋아 좋아!
스쳐만 지나도 좋아 좋아.
눈빛만 보여도 좋아좋아!
그 사람 아니면 그 이름 아니면
바보처럼 난 사랑 못한다.
그 사람 아니면 그 이름 아니면
바보처럼 난 사랑할 수 없다",트로트
567,비우자,"먹구름이 몰려온다고 한숨은 왜 쉬나
언제 그랬냔 듯이 햇살이 비출 텐데
한잎 두잎 꽃이 진다고 울상은 왜 짓나
때가되면 다시 꽃필텐데
비우자 마음을 버리자 미련을
아리아리 아라리 인생 고갯길
힘들어도 웃으면서 넘어가보세
아리아리 아라리 인생 고갯길
고달퍼도 신명나게 넘어가보세
먹구름이 몰려온다고 한숨은 왜 쉬나
언제 그랬냔 듯이 햇살이 비출 텐데
한잎 두잎 꽃이 진다고 울상은 왜 짓나
때가되면 다시 꽃필텐데
비우자 마음을 버리자 미련을
아리아리 아라리 인생 고갯길
힘들어도 웃으면서 넘어가보세
아리아리 아라리 인생 고갯길
고달퍼도 신명나게 넘어가보세
넘어가보세",트로트
568,가슴 아프게,"당신과 나 사이에
저 바다가 없었다면
쓰라린 이별만은 없었을 것을
해 저문 부두에서
떠나가는 연락선을
가슴 아프게 가슴 아프게
바라보지 않았으리
갈매기도 내 마음 같이
목메어 운다
당신과 나 사이에
연락선이 없었다면
날 두고 떠나지는 않았을 것을
아득히 바다 멀리
떠나가는 연락선을
가슴 아프게 가슴 아프게
바라보지 않았으리
갈매기도 내 마음같이
목메어 운다",트로트
569,곡예사의 첫사랑,"줄을 타며 행복했지
춤을 추면 신이 났지
손풍금을 울리면서
사랑 노래 불렀었지
영원히 사랑하자
맹세했었지
죽어도 변치말자
언약했었지
울어봐도 소용없고
후회해도 소용없는
어릿광대의 서글픈 사랑
공 굴리며 좋아했지
노래하면 즐거웠지
흰 분칠에 빨간 코로
사랑 얘기 들려줬지
영원히 사랑하자
맹세했었지
죽어도 변치말자
언약했었지
울어봐도 소용없고
후회해도 소용없는
어릿광대의 서글픈 사랑
공 굴리며 좋아했지
노래하면 즐거웠지
흰 분칠에 빨간 코로
사랑 얘기 들려줬지",트로트
570,오키도키야,"오케이 오케이 오키도키야
세상이 뭐라 해도
오케이 오케이 포기는 없다
내 인생아 아자
인생이란 무대 위에서
저마다의 배역은 있지만
내 인생의 무대 위에서
주인공은 바로 나
어디서나 2번 3번 서러움도 컸지만
지금부터 서로에게 우린 1번인 거야
오케이 오케이 오키도키야
가슴이 가는 대로
오케이 오케이 오키도키야
내 길을 달려간다
오케이 오케이 오키도키야
세상이 뭐라 해도
오케이 오케이 포기는 없다
내 인생아 아자
당당하게 사랑할 거야
미안한 사랑은 난 싫어
보란 듯이 성공할 거야
호강시켜 줄 거야
어디서나 2번 3번 서러움도 컸지만
나를 믿는 나의 1번 당신이 있으니
오케이 오케이 오키도키야
가슴이 가는 대로
오케이 오케이 오키도키야
내 길을 달려간다
오케이 오케이 오키도키야
세상이 뭐라 해도
오케이 오케이 포기는 없다
내 인생아 아자
내 인생아 아자",트로트
571,님이여,"당신 생각에 잠못 이룰때

그리운 이마음은 길을 떠난다
어디선가 들려오는 노래가 있어
이마음은 길을 떠난다
저하늘 아득한곳에
작은별 하나가
나를 나를 부르네
어디선가 들려오는 노래가 있어
이마음은 길을 떠난다

님이여 님이여
다시 만날 그날위해
기다린 그리운 이마음
어디선가 들려오는 노래가 있어
이마음은 길을 떠난다

이마음은 먼길을 떠난다",트로트
572,외로워 마세요,"외로워 마세요
그대 곁에 내가 있어요
물밀듯 다가오는 지난 추억이
지금도 아름다워요
이밤이 새고나면 가야하지만
그것을 이별이라 하지 말아요
언제 어느곳에 가더라도
우리 마음 함께 있으니
그대 그대 정말 외로워 마세요

외로워 마세요
그대 곁에 내가 있어요
물밀듯 다가오는 지난 추억이
지금도 아름다워요
이밤이 새고나면 가야하지만
그것을 이별이라 하지 말아요
언제 어느곳에 가더라도
우리 마음 함께 있으니
그대 그대 정말 외로워 마세요",트로트
573,하얀 나비,"음 생각을 말아요
지나간 일들
음 그리워 말아요
떠나갈 님인데
꽃잎은 시들어도
슬퍼하지 말아요
때가 되면 다시 필걸
서러워 말아요

음 어디로 갔을까
길 잃은 나그네는
음 어디로 갈까요
님찾는 하얀나비 꽃잎은 시들어요
슬퍼하지 말아요
때가 되면 다시 필걸
서러워 말아요",트로트
574,허무한 마음,"마른잎이 한잎두잎
떨어지던 지난 가을날
사무치는 그리움만 남겨놓고
가버린 사람
다시 또 쓸쓸히
낙엽은 지고
찬서리 기러기
울며 나는데
돌아온단 그사람은
소식없어
허무한 마음

다시 또 쓸쓸히
낙엽은 지고
찬서리 기러기
울며 나는데
돌아온단 그사람은
소식없어
허무한 마음
허무한 마음",트로트
575,유일한 사람,"그대는
나의 모자람을
미소로 채워주고
감싸주는 유일한 사람
그대는 나의 마음속에
해가 뜨고 지는지를
알고 있는
유일한 사람--
가는 길이 아무리
험하고 멀어-도
우리 서로를
지켜주리라--
내가 기뻐할때도
내가 슬퍼할때도--
언제나
내곁에 있어 줄 사람
내가 외로울때도
내가 아파할때도--
따뜻한 미소로
지켜줄 사람--

그대는
나의 모자람을
미소로 채워주고
감싸주는 오직 한 사람
그대는 나의 마음속에
비가 오고 개는지를
알고 있는
오직 한 사람--
누구 하나 힘들고
지치고 아프-면
우리 서로를
업어주리라--
내가 기뻐할때도
내가 슬퍼할때도--
언제나
내곁에 있어줄 사람
내가 외로울때도
내가 아파할때도--
따뜻한 미소로
지켜줄 사람--
따뜻한 미소로
지켜줄 사람--",트로트
