,제목,가사,장르
1408,사랑의 트위스트,"학창시절에 함께 추었던
잊지 못할 샹하이 트위스트
나팔바지에 빵집을 누비던
추억속의 사랑의 트위스트
샹하이 샹하이 샹하이
트위스트 추면서
난생처음 그녀를 알았고
샹하이 샹하이 샹하이
트위스트 추면서
온 동네를 주름 잡았던
사랑했던 모든 사람들
잊지 못할 추억의 트위스트
그녀와 함께 신나게 추던
잊지 못할 샹하이 트위스트
단발머리에 미소가 예뻤던
추억속의 사랑의 트위스트
샹하이 샹하이 샹하이
트위스트 추면서
난생처음 그녀를 알았고
샹하이 샹하이 샹하이
트위스트 추면서
그녀에게 빠져버렸던
터질것만 같은 이 가슴
잊지못할 사랑의트위스트
잊지못할 사랑의트위스트",트로트
1409,사랑의 꽃 (New recording version),"사랑의 꽃 사랑의 꽃
귀엽고 조그만 사랑의 꽃
남 몰래 숨어서 피어나는
아름다운 꽃
피어라 피어라 사랑의 꽃이여
피어라 나의 가슴에 피어라
그대 가슴에
행복의 꽃 행복의 꽃
영원한 꿈 같은 행복의 꽃
내 맘에 뿌려진 꽃씨들은
아름다운 꽃
피어라 피어라 행복의 꽃이여
사랑의 꽃 사랑의 꽃
귀엽고 조그만 사랑의 꽃
남 몰래 숨어서 피어나는
아름다운 꽃
피어라 피어라 사랑의 꽃이여
피어라 나의 가슴에 피어라
그대 가슴에
행복의 꽃 행복의 꽃
영원한 꿈 같은 행복의 꽃
내 맘에 뿌려진 꽃씨들은
아름다운 꽃
피어라 피어라 행복의 꽃이여
피어라 피어라 행복의 꽃이여",트로트
1410,꽃 피고 새가 울면 (New recording version),"꿈 같은 지난 세월
가슴은 에이지만
미련 없이 후회 없이
내 길을 나는 간다
한치 앞을 모르고
세상을 살면서도
가슴 치며 사는 것이
우리네 인생이지
정처 없이 떠돌다가
마음 둘 곳 없으면
그때는 돌아가리라
꽃 피고 새가 울면
일엽편주 몸을 싣고
밤하늘 이불 삼아
두리둥실 흘러가는
애달픈 이 내 청춘
정처 없이 떠돌다가
마음 둘 곳 없으면
그때는 돌아가리라
꽃 피고 새가 울면
그리운 내 고향",트로트
1411,살아가누나,"힘들 텐데 외로울 텐데
환하게 웃고 있구나
너와 나의 작은 기다림
위로하며 살아가누나
어항 속 작은 물고기야
너는 알까 나의 마음을
세상 끝 짝을 찾아
오늘도 몸부림 치네
너는 아는지
이 넓은 세상에 갇혀 있다는 것을
가고 또 가고 어디를 가도
나 또한 너를 찾누나
힘들 텐데 외로울 텐데
환하게 웃고 있구나
너와 나의 작은 기다림
위로하며 살아가누나
위로하며 살아가누나
종달새 훨훨 하늘높이
날아 올라 먹이를 찾고
제 아이 배고플까
날개짓 바쁘구나
너는 아는지
이 넓은 세상에 갇혀 있다는 것을
가고 또 가고 어디를 가도
나 또한 너를 찾누나
힘들 텐데 외로울 텐데
환하게 웃고 있구나
너와 나의 작은 기다림
위로하며 살아가누나
너와 나의 작은 기다림
위로하며 살아가누나",트로트
1412,솔개,"솔개







우리는 말 안하고 살 수가 없나



날으는 솔개처럼

소리없이 날아가는 하늘속에



마음은 가득 차고

푸른 하늘 높이 구름 속에 살아와



수많은 질문과 대답 속에



지쳐버린 나의 부리여







스치고 지나가던 사람들이

어느덧 내게 다가와



헤아릴수없는 얘기 속에

나도 우리가 됐소



바로 그때 나를 보면서

날아 가버린 나의 솔개여



수많은 관계와 관계 속에

잃어버린 나의 얼굴아







*애드벨룬 같은 미래를 위해

오늘도 의미 있는 하루



준비하고 계획하는 사람 속에서

나도 움직이려나



머리 들어 하늘을 보면

아련한 솔개의 노래



수많은 농담과 진실 속에

멀어져간 나의 솔개여



수많은 농담과 진실 속에

멀어져간 나의 솔개여



멀어져간 나의 솔개여",트로트
1413,인생연습,"그 누가 인생을
짧다고 했나
난 아직 반도 못 살았는데
그 누가 사랑을
아프다고 했나
난 아직 반도 못했는데
모든 일엔 끝이 있다지만
그 끝엔 다른 시작도 있어
지금껏 아파했던 날들
그건 모두 연습이었어
내 삶의 남은 반을 위해
하루하루 행복할거야
어차피 인생은
연습이란다
살다 보면 조금씩 느는 거야
가다가 가다가 막히면
돌아가면 되지
세상에 길은 많으니까
인생에 정해진 답이 있다면
얼마나 재미가 없을까
지금껏 아파했던 날들
그건 모두 연습이었어
내 삶의 남은 반을 위해
하루하루 행복할거야
기쁨도 눈물짓던 날도
그댈 위한 연습이었어
내 삶의 남은 반을 위해
하루하루 행복할거야
하루하루 행복할거야",트로트
1414,십분내로,"십분 십분내로 십분내로
그래요 믿어줄게요
나만 사랑한다면
딱한가지만 약속해줘요
내가 전화할땐
늦어도 십분내로
내게로 달려와요
꾸물대지 말고
핑계대지 말고
옆길로 세지도 말고
여자는 꽃이랍니다
혼자두지 말아요
당신 가슴에 영원히 지지 않는
꽃이 될래요
십분내로
그래요 믿어줄게요
나만 사랑한다면
딱 한가지만 약속해줘요
내가 전화할땐
늦어도 십분내로
내게로 달려와요
꾸물대지 말고
핑계대지 말고
옆길로 세지도 말고
당신은 나만에 여자
나는 당신에 남자
언제나 멋진 당신 가슴에 안겨
꽃이 될래요
십분내로
남자는 꽃이랍니다
혼자두지 말아요
당신 가슴에 영원히 지지 않는
꽃이 될래요
십분내로
꽃이 될래요
십분내로",트로트
1415,훨훨훨,"사랑도 부질없어 미움도 부질없어
청산은 나를 보고 말없이 살라 하네
버려라 훨훨 벗어 버려라 훨훨
사랑도 미움도 버려라 벗어라 훨훨훨
아 아 물같이 바람같이 살라 하네
탐욕도 벗어 놓고 성냄도 벗어 놓고
창공은 나를 보고 티없이 살라 하네
버려라 훨훨 벗어 버려라 훨훨
탐욕도 성냄도 버려라 벗어라 훨훨훨
아 아 물같이 바람같이 살라 하네
물같이 바람같이 살라 하네",트로트
1416,얄미운 사람,"사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼
이 마음 울려놓고
저 멀리 떠나간 사람
미련만 남겨놓고 돌아가느냐
얄미운 사람 미련 때문인가
멍들은 이 내가슴
아픔만 주고 간 사람
정주고 마음주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑
가져가다오
아 아 얄미운 사람
사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼
이 마음 울려놓고
저 멀리 떠나간 사람
정주고 마음주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑
가져가다오
아 아 아
아 아 얄미운 사람",트로트
1417,사랑하는 그대에게,"사랑한단 말 한마디 못하지만
그대를 사랑하오
그대 위해 기도하진 못하지만
그대를 사랑하오
다시는 돌아오지 않는다 해도
그대를 사랑하오
사랑이란 얼마나
참아야 하는지
나의 사랑 그대여
내 마음 아나요
가슴속을 파고드는 그리움이
눈물되어 흘러도
내 모습 그대에게 잊혀져도
그대를 사랑하오

사랑이란 얼마나
참아야 하는지
나의 사랑 그대여
내 마음 아나요
가슴속을 파고드는 그리움이
눈물되어 흘러도
내 모습 그대에게 잊혀져도
그대를 사랑하오
그대를 사랑하오",트로트
1418,좋은 당신,"사랑한다 말해주세요
보고픈 맘 안아주세요
이 순간 나를 숨쉬게 하는 건
그대 사랑 때문이니까
인생이란 고단한 먼 길을
나와 함께 걸어갈 사람아
좋은 당신 내 곁에 있음에
모든 날이 난 꽃길입니다
라라라라 라라라라라라
내 곁에만 있어주세요
나 하나만 바라봐 주세요
세상에 나를 빛나게 하는 건
그대 사랑 때문이니까
인생이란 고단한 먼 길을
나와 함께 걸어갈 사람아
좋은 당신 내 곁에 있음에
모든 날이 난 꽃길입니다
라라라라
다음생이 또 내게 있다면
그래도 당신 당신입니다
내 곁에만 있어주세요
언제 들어도 좋은 내 당신
언제 보아도 좋은 내 당신",트로트
1419,돌아오지 않는 강,"당신의 눈속에 내가 있고
내 눈속에 당신이 있을 때
우린 서로가 행복 했노라
아아 그 바닷가
파도소리 밀려오는데
겨울나무 사이로
당신은 가고
나는 한 마리 새가 되었네
우린 서로가 행복 했노라
아아 그 바닷가
파도소리 밀려오는데
겨울나무 사이로
당신은 가고
나는 한 마리 새가 되었네
새가 되었네
새가 되었네",트로트
1420,불티,"나의 뜨거운 마음을
불 같은 나의 마음을
다시 태울 수 없을까
헤어지기는 정말 싫어
이제라도 살며시
나를 두고 간다면
내 마음 너무나 아쉬워
날마다 만나서 하는 말
모두다 그렇고 그런 얘기
하루 또 하루 지나면
마음이 너무 답답해
돌아서 말없이 갈때면
마음이 너무 아쉬워
나의 뜨거운 마음을
불 같은 나의 마음을
다시 태울 수 없을까
헤어지기는 정말 싫어
이제라도 살며시
나를 두고 간다면
내 마음 너무나 아쉬워
날마다 만나서 하는 말
모두다 그렇고 그런 얘기
하루 또 하루 지나면
마음이 너무 답답해
돌아서 말없이 갈때면
마음이 너무 아쉬워",트로트
1421,둠바 둠바,"살다 보면 힘이 들겠지
인생이란 다 그런 거니까
처음부터 다 가졌었다면
사는 의미는 없을지 몰라
젊은 날에 당신을 만나
목숨 바쳐 사랑을 했지
세월 가고 텅 빈 가슴엔
왜 외로움들이 와 있는 걸까
알아 고생했지
나를 만나서 너 힘겨웠지
우리 흘린 눈물
그 무엇보다도 소중했는데
둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑
젊은 날에 당신을 만나
목숨 바쳐 사랑을 했지
세월 가고 텅 빈 가슴엔
왜 외로움들이 와 있는 걸까
알아 고생했지
나를 만나서 너 힘겨웠지
우리 흘린 눈물
그 무엇보다도 소중했는데
둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑
그래 우리 사랑은
세월이 흘러도
변할 순 없는 거야
둠바 둠바 둠바 외로워 마라
둠바 둠바 둠바 처음 그때처럼
둠바 둠바 둠바 이제부터야
당신은 영원한 나의 사랑
영원한 나의 사랑",트로트
1422,고향역,"코스모스 피어있는
정든 고향역
이쁜이 곱쁜이
모두 나와 반겨주겠지
달려라 고향 열차
설레는 가슴안고
눈감아도 떠오르는
그리운 나의 고향역
코스모스 반겨주는
정든 고향역
다정히 손잡고
고개 마루 넘어서 갈때
흰머리 날리면서
달려온 어머님을
얼싸 안고 바라보았네
멀어진 나의 고향역",트로트
1423,한 많은 대동강,"한 많은 대동강아
변함없이 잘 있느냐
모란봉아 을밀대야
네 모양이 그립구나
철조망이 가로막혀
다시 만날 그때까지
아아아 소식을 물어본다
한 많은 대동강아
대동강 부벽루야
뱃노래가 그립구나
귀에 익은 수심가를
다시 한 번 불러 본다
편지 한 장 전할 길이
이다지도 없을쏘냐
아아아 썼다가 찢어버린
한 많은 대동강아
철조망이 가로막혀
다시 만날 그때까지
아아아 소식을 물어본다
한 많은 대동강아
한 많은 대동강아",트로트
1424,안동역에서,"바람에 날려버린 허무한 맹세였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이 무릎까지 덮는데
안 오는건지 못 오는건지
오지 않는 사람아
안타가운 내 마음만 녹고 녹는다
기적소리 끊어진 밤에
어차피 지워야 할 사랑은 꿈이였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이 무릎까지 덮는데
안 오는건지 못 오는건지
대답 없는 사람아
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서",트로트
1425,모정의 세월,"동지섣달 긴긴밤이 짧기만 한 것은
근심으로 지새우는 어머님 마음
흰머리 잔주름은 늘어만 가시는데
한없이 이어지는 모정의 세월
아 가지 많은 나무에 바람이 일듯
어머님 가슴에는 물결만 높네
길고 긴 여름날이 짧기만 한 것은
언제나 분주한 어머님 마음
정성으로 기른 자식 모두들 가버려도
근심으로 얼룩지는 모정의 세월
아 가지 많은 나무에 바람이 일듯
어머니 가슴에는 물결만 높네",트로트
1426,비와 외로움,"낯설은 이 비가
내 몸을 적시며
살며시 찾아드는 외로움
조용한 선술집에서
생각하는 그대 모습
길가에 가로등
내 몸을 비추면
살며시 찾아드는 외로움
조용한 그 카페에서
생각하는 그대 모습
그대가 내 곁에서 멀어져
바람속에 묻힐 때
또 다시 길을 나서며 맞는
낯설은 비와 외로움
내 마음 쓰러져
길가에 쓸쓸함이 쌓이네

길가에 가로등
내 몸을 비추면
살며시 찾아드는 외로움
조용한 그 카페에서
생각하는 그대 모습
그대가 내 곁에서 멀어져
바람속에 묻힐 때
또 다시 길을 나서며 맞는
낯설은 비와 외로움
내 마음 쓰러져
길가에 쓸쓸함이 쌓이네
내 마음 쓰러져
길가에 쓸쓸함이 쌓이네",트로트
1427,무궁화,"이 몸이 죽어 한 줌의
흙이 되어도
하늘이여 보살펴 주소서
내 아이를 지켜 주소서
세월은 흐르고 아이가 자라서
조국을 물어오거든
강인한 꽃 밝고 맑은
무궁화를 보여주렴
무궁화 꽃이 피는 건
이 말을 전하려 핀 단다
참으면 이긴다
목숨을 버리면 얻는다
내일은 등불이 된다
무궁화가 핀단다
날지도 못하는 새야
무엇을 보았니
인간의 영화가 덧없다
머물지 말고 날아라
조국을 위해 목숨을 버리고
하늘에 산화한 저 넋이여
몸은 비록 묻혔으나
나랄 위해 눈을 못 감고
무궁화 꽃으로 피었네
이 말을 전하려 피었네
포기하면 안 된다
눈물 없인 피지 않는다
의지다 하면 된다
나의 뒤를 부탁한다",트로트
1428,비비고,"짜릿 짜릿 짜릿 짜릿한 이밤
나와함께 춤을 추어요
두근두근 두근두근 설레는
오늘 밤이 정말 좋아요
행복한 이밤에 슬픔은 던져버려
지친하루 힘겨운 일
모두다 날려버려
엉덩이 비비고 어깨를 비비고
멋진밤을
모두함께 부벼 부벼
비비고 비비고 비비고 돌려봐
신나게 비비고 날따라 비비고
언니 오빠 모두함께 부벼부벼
비비고 비비고 비비고 돌려봐
행복한 이밤에 슬픔은 던져버려
지친하루 힘겨운 일
모두 다 날려버려
엉덩이 비비고 어깨를 비비고
멋진밤을 모두함께 부벼 부벼
비비고 비비고 비비고 돌려봐
신나게 비비고 날따라 비비고
언니 오빠 모두함께 부벼부벼
비비고 비비고 비비고 돌려봐
라 라라라 라라라 라라라랄라
라 라라라 라라라 랄라랄라라
엉덩이 비비고 어깨를 비비고
멋진밤을
모두함께 부벼 부벼
비비고 비비고 비비고 돌려봐
신나게 비비고 날따라 비비고
언니 오빠 모두함께 부벼부벼
비비고 비비고 비비고 돌려봐",트로트
1429,"그 여자, 그 남자","사랑 흔한 그 한 마디가
왜 나를 두드리나
눈 감아 보아도 떠오르는 그 얼굴
안부 인사에 기뻐 한잔
쓸쓸한 표정에 슬퍼 한잔
이런 게 사랑일까 쉽지는 않을 거야
내 맘 나도 몰라요
조심스레 말을 건네볼까
살며시 손을 잡아볼까
아 떨리는 마음 가슴에 두고
아닌 척 모르는 척
눈뜬장님 여자
꿀 먹은 벙어리 남자
무정한 사랑아
사랑 알 수 없는 이야기
설레는 마음이야
가슴은 콩콩콩 감출 수가 없어요
아침 햇살에 윙크하고
달님이 오기 전에 보러 와요
님 따라 어디라도 천국이 따로 있나
어화둥둥 내 사랑
꽃이 피고 새가 노래하면
그리움 곱게 접어두고
아 떨리는 마음 바람에 실어
님 계신 곳 찾으렴
사랑에 빠진 여자
잠 못 이루는 남자
그 여자 그 남자
꽃이 피고 새가 노래하면
그리움 곱게 접어두고
아 설레는 마음 바람에 실어
님 계신 곳 찾으렴
사랑에 빠진 여자
잠 못 이루는 남자
그 여자 그 남자
그 여자 그 남자",트로트
1430,여여 (如如),"돌아보면 아쉬운 듯
살아가야지
살면은 그 얼마나
오래 산다고
일일 희비 아등바둥
그 세월 속에
오늘도 우리 인생
분주로구나
가진 사람
못 가진 사람
애당초 무엇하나 달랐더냐
있으면 있는 대로
없으면 없는 대로
살아가야지
좋으면 좋은 대로
싫으면 싫은 대로
우리 인생 여여지
오늘은 오늘이라
좋은 날이고
내일은 내일이라
좋은 날일세
마음속에 무거운 짐
던져 버리고
오늘도 웃음으로 살아나 보세
가진 사람
못 가진 사람
애당초 무엇하나 달랐더냐
있으면 있는 대로
없으면 없는 대로
살아가야지
좋으면 좋은 대로
싫으면 싫은 대로
우리 인생 여여지
좋으면 좋은 대로
싫으면 싫은 대로
우리 인생 여여지",트로트
1431,내게 남은 사랑을 드릴께요,"스치는 바람결에 사랑 노래 들려요
내 곁에서 떠나 버렸던
그립던 사랑의 노래 들려와
내 맘은 떨려요
어둠이 지나가고 내일이 찾아오면
애태웠던 지난 날들이
내게로 살며시 다시 다가와
줄 것만 같아요
이제는 울지 않을래
이별은 너무 아파요
다시 떠난다해도
내게 남은 사랑을 드릴게요
기억하지는 않아도
지워지지가 않아요
슬픔 뒤 밀려드는 그리움
세월이 변한다해도
언제까지나 그대로
내 곁에 머물러줘요
어둠이 지나가고 내일이 찾아오면
애태웠던 지난 날들이
내게로 살며시 다시 다가와
줄 것만 같아요
이제는 울지 않을래
이별은 너무 아파요
다시 떠난다해도
내게 남은 사랑을 드릴게요
기억하지는 않아도
지워지지가 않아요
슬픔 뒤 밀려드는 그리움
세월이 변한다해도
언제까지나 그대로
내 곁에 머물러줘요",트로트
1432,희나리 (MR),"사랑함에 세심했던 나의 마음이
그렇게도 그대에겐 구속이었소
믿지 못해 그런 것이 아니었는데
어쩌다가 헤어지는 이유가 됐소
내게 무슨 마음의 병 있는 것처럼
느낄 만큼 알 수 없는 사람이 되어
그대 외려 나를 점점 믿지 못하고
왠지 나를 그런 쪽에 가깝게 했소
나의 잘못이라면 그대를 위한
내 마음의 전부를 준 것뿐인데
죄인처럼 그대 곁에 가지 못하고
남이 아닌 남이 되어 버린 지금에
기다릴 수밖에 없는 나의 마음은
퇴색하기 싫어하는 희나리 같소
내게 무슨 마음의 병 있는 것처럼
느낄 만큼 알 수 없는 사람이 되어
그대 외려 나를 점점 믿지 못하고
왠지 나를 그런 쪽에 가깝게 했소
나의 잘못이라면 그대를 위한
내 마음의 전부를 준 것뿐인데
죄인처럼 그대 곁에 가지 못하고
남이 아닌 남이 되어 버린 지금에
기다릴 수밖에 없는 나의 마음은
퇴색하기 싫어하는 희나리 같소
퇴색하기 싫어하는 희나리 같소",트로트
1433,사는게 뭔지,"사랑이 무엇인지 아픔이 무엇인지 아직 알 순 없지만
인연이 끝난 후에 후회하지는 않겠지 알 수 없는 거잖아

사랑한 사람들은 이렇게 얘길 하지 후회하는 거라고
하지만 사랑 않고 혼자서 살아간다면 더욱 후회한다고

사랑을 하면서도 후회해도 한평생을 살 사람아
정들어 사는 인생 힘들어도 당신만을 사랑하리라

결혼이 무엇인지 사는게 무엇인지 아직 알 순 없지만
몇 년이 지난 후에 후회하지는 않겠지 알 수 없는 거잖아

살아 본 사람들은 이렇게 얘길 하지 후회하는 거라고
하지만 둘이 아닌 혼자서 살아간다면 더욱 후회한다고

사랑을 하면서도 후회해도 한평생을 살 사람아
정들어 사는 인생 힘들어도 당신만을 사랑하리라

사랑을 하면서도 후회해도 한평생을 살 사람아
정들어 사는 인생 힘들어도 당신만을 사랑하리라

사랑을 하면서 후회는 왜 하나
정들어 사는 인생 힘들어도 당신만을 사랑하리라

사랑을 하면서도 후회해도 한평생을 살 사람아
정들어 사는 인생 힘들어도 당신만을 사랑하리라",트로트
1434,공짜,"당신을 사랑하고 좋아하는 거 공짜
하늘땅 바람소리 새소리 공짜
얼마나 좋으냐 내가 사는 이 세상
아낌없이 조건 없이 주는 게 많아
해와 달 별을 보며 꿈을 꾸는 거 공짜
산과 들에 피어나는 꽃도 공짜
무엇을 더 바래 욕심 없이 살면 되지
당신의 웃음도 공짜
당신을 사랑하고 좋아하는 거 공짜
하늘땅 바람소리 새소리 공짜
얼마나 좋으냐 내가 사는 이 세상
아낌없이 조건 없이 주는 게 많아
해와 달 별을 보며 꿈을 꾸는 거 공짜
산과 들에 피어나는 꽃도 공짜
무엇을 더 바래 욕심 없이 살면 되지
당신의 웃음도 공짜
해와 달 별을 보며 꿈을 꾸는 거 공짜
산과 들에 피어나는 꽃도 공짜
무엇을 더 바래 욕심 없이 살면 되지
당신의 웃음도 공짜",트로트
1435,그대는 나의 인생,"나 오직 그대를 사랑해
그 사랑 변하지 마오
우린 비밀이 없어요
꿈과 사랑을 나누어요
그대는 나의 인생 인생 인생
아직은 아쉬움도 있지만
그대는 나의 인생 인생 인생
우리는 선택했어요
나 오직 그대를 사랑해
그 사랑 변하지 마오
우린 모든 것 다 주어요
그대 나의 인생이기에
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤
그대는 나의 인생 인생 인생
아직은 아쉬움도 있지만
그대는 나의 인생 인생 인생
우리는 선택했어요
나 오직 그대를 사랑해
그 사랑 변하지 마오
우린 모든것 다주어요
그대 나의 인생이기에
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤바바밤밤
밤밤 밤밤 밤밤 밤바바밤밤",트로트
1436,기다리는 여심,"내 마음 외로울땐 눈을 감아요
자꾸만 떠오르는 그대 생각에
가슴에 느껴지는 사랑에 숨결
멀리서 아득하게 전해 오네요
사랑이 끝났을 때
남겨진 이야기는
시들은 꽃잎처럼
흐르는 세월이 아쉬워 하겠지
내 마음 외로울땐 하늘을 봐요
흐르는 구름 위에 마음 띄우며
내 곁에 와 달라고 기원하면서
오늘도 기다리는 여인입니다
사랑이 끝났을 때
남겨진 이야기는
시들은 꽃잎처럼
흐르는 세월이 아쉬워 하겠지
내 마음 서러울땐 하늘을 봐요
흐르는 구름위에 마음 띄우며
내곁에 와 달라고 기원하면서
오늘도 기다리는 여인입니다
오늘도 기다리는 여인입니다
오늘도 기다리는 여인입니다",트로트
1437,남자다잉,"사랑을 보신 일이 있으십니까
어디를 찾아 봐도 보이지 않아
희망을 보신 일이 있으십니까
있다고 하는 말은 들었는데
안 된다 안 된다 하고
홍이야 홍이야 하고
그러거나 말거나 견디고 버티고
위하여 우리는 살아있어
위하여 오늘도 살아있어
위하여 크게 한번 웃는 거야
바람이 불면 떠나는 우리
세상을 향해 다시 또 한번
끝까지 살아내야 남자다 잉
사랑을 보신 일이 있으십니까
어디를 찾아 봐도 보이지 않아
희망을 보신 일이 있으십니까
있다고 하는 말은 들었는데
안 된다 안 된다 하고
홍이야 홍이야 하고
그러거나 말거나 견디고 버티고
위하여 우리는 살아있어
위하여 오늘도 살아있어
위하여 크게 한번 웃는 거야
바람이 불면 떠나는 우리
세상을 향해 다시 또 한번
끝까지 살아내야 남자다 잉
끝까지 살아내야 남자다 잉",트로트
1438,돌고 돌아가는길,"산 넘어 넘어 돌고 돌아
그 뫼에 오르려니
그 뫼는 어드메뇨
내 발만 돌고 도네
강 건너 건너 흘러 흘러
그 물에 적시려
그 물은 어드메뇨
내 몸만 흘러 흘러
발만 돌아 발 밑에는
동그라미 수북하고
몸 흘러도 이내
몸은 그 안에서 흘렀네
동그라미 돌더라도
아니가면 어이해
그 물 좋고 그 뫼 좋아
어이해도 가야겠네
산 넘어 넘어넘어
돌고 돌아 가는 길에
뱅글 뱅글 돌더라도
어이 아니 돌을소냐
흘러 흘러 세월가듯
내 푸름도 한 때 인걸
돌더라도 가야겠네
내 꿈 찾아 가야겠네
산 넘어 넘어 돌고 돌아
그 뫼에 오르려니
그 뫼는 어드메뇨
내 발만 돌고 도네
강 건너 건너 흘러 흘러
그 물에 적시려니
그 물은 어드메뇨
내 몸만 흘러 흘러",트로트
1439,사랑합니다,"나빠요 참 그대란 사람
허락도 없이 왜 내 맘 가져요
그대 때문에
난 힘겹게 살고만 있는데
그댄 모르잖아요
알아요 나는 아니란 걸
눈길 줄 만큼 보잘 것 없단걸
다만 가끔씩
그저 그 미소 여기 내게도
나눠줄 순 없나요
비록 사랑은 아니라도
언젠간 한번쯤은 돌아봐 주겠죠
한없이 뒤에서 기다리면
오늘도 차마 못한 가슴속 한마디
그댈 사랑합니다
어제도 책상에 엎드려
그댈 그리다 잠들었나봐요
눈을 떠보니
눈물에 녹아 흩어져 있던
시린 그대 이름과
헛된 바램뿐인 낙서만
언젠간 한번쯤은 돌아봐 주겠죠
한없이 뒤에서 기다리면
오늘도 차마 못한 가슴속 한마디
그댈 사랑합니다
이젠 너무 나도 내겐 익숙한
그대 뒷모습을 바라보며
흐르는 눈물처럼 소리없는 그말
그댈 사랑합니다",트로트
1440,동전인생,"바람 바람 끝자락
매달려 흘러간 청춘
돈이건만 값어치 약한
동전 같았던
내 과거 그 누가 알까
자존심을 내 목숨보다 더 사랑한
지난날 아픔 속에는
눈물 방울 삼키며 오늘을 위하여
추억 밟고 나 여기 왔다
다시는 울지 않으리
바람 바람 끝자락
매달려 흘러간 청춘
돈이건만 값어치 약한
동전 같았던
내 과거 그 누가 알까
자존심을 내 목숨보다 더 사랑한
지난 날 아픔 속에는
눈물 방울 삼키며 오늘을 위하여
모진 세월 나 여기 왔다
인생은 지금부터야
눈물방울 삼키며 오늘을 위하여
모진 세월 나 여기 왔다
인생은 지금부터야",트로트
1441,넣어둬,"저기 줬던 맘 여기 줬던 맘
나에게도 주려 하지 마세요
추억 많아서 흔적 많아서
내가 들어갈 곳이 없네요
지금 그 멘트 지금 그 눈빛
뻔한 그 수법은 안되요
내 맘 가지려면 더 센게 필요해
그래너 한번 또 한번 보여줘
힘내서 두번 또 세번 보여줘
약해 약해 더 강한걸 원해
나 원해 더 원해
니맘 넣어둬 거기 넣어둬
다른여자 줬던 맘 넣어둬
됐어 넣어둬 계속 넣어도
내앞에 꺼내지 말아요
지금 그멘트 지금 그눈빛
뻔한 그 수법은 안돼요
내 맘 가지려면 더 센게 필요해
그래너 한번 또 한번 보여줘
힘내서 두번 또 세번 보여줘
약해 약해 더 강한걸 원해
나 원해 더 원해
니맘 넣어둬 거기 넣어둬
다른여자 줬던 맘 넣어둬
됐어 넣어둬 계속 넣어둬
내앞에 꺼내지 말아요
진심을 보여줘 느끼고싶어
어서와서 내마음 모두 가져가
니맘 넣어둬 거기 넣어둬
다른여자 줬던 맘 넣어둬
됐어 넣어둬 계속 넣어도
내앞에 꺼내지 말아요",트로트
1442,오동도 동백꽃처럼,"연분홍빛 동백꽃은
세 번 핀다 하지요
한번은 나무에 피고
땅에 져서 두 번
세 번은 그대 가슴에
꽃송이 채 떨구고 마는
사랑 품은 동백꽃
가지마세요 돌아오세요
그날밤의 그 언약 잊었나요
그 품에 잠들고 싶어
붉게 피었어요
오동도 동백꽃처럼
사랑일랑 변치말자
맹세했던 그 사람
정 주고 마음도 주고
원망해서 보낸
그대를 사랑합니다
물결드는 초승달 아래
애달파라 동백꽃
가지마세요 돌아오세요
그날밤의 그 언약 잊었나요
그 품에 잠들고 싶어
붉게 피었어요
오동도 동백꽃처럼
그 품에 잠들고 싶어
붉게 피었어요
오동도 동백꽃처럼
오동도 동백꽃처럼",트로트
1443,못잊어,"못잊어 못잊어 못잊을 사랑이라면

언제까지 당신 곁에 나를 버리고 살 것을



못잊어 못잊어 못잊을 슬픔이라면

사랑하는 당신 품에 돌아가서 안길 것을

낙엽진 가을의 눈물 눈에 덮인 긴 겨울밤

못잊어 못잊어 당신을 못잊어



못잊어 못잊어 못잊을 슬픔이라면

사랑하는 당신 품에 돌아가서 안길 것을

낙엽진 가을의 눈물 눈에 덮인 긴 겨울밤

못잊어 못잊어 당신을 못잊어",트로트
