,제목,가사,장르
1332,오랜만에 그대를 마주하게 되면서,"오랜만에 그대를 마주하게 되면서
가슴이 어지러운 건
내 잘못은 아니잖아요
그때 그댈 내 눈앞에 두고서 더 많이
저 때 그댈 내 품 안에
두고서 더 많이
예정 없던 약속을 나가게 될 때면
조금은 어수선 한건
어쩔 수가 없는 거잖아요
그때 그댈 내 눈앞에 두고서 더 많이
저 때 그댈 내 품 안에
두고서 더 많이
난 눈을 감고도 두 귀를 막고도
널 찾을 수 있어
난 팔을 묶고도 두 손이 없어도
널 만질 수 있어
오랜만에 그대를 마주하게 되면서
가슴이 어지러운 건
내 잘못은 아니잖아요",록메탈
1333,뱃속의 항해,"웅크리며
자고 있는 나의 모습이
때론 그때와 같은 것 같아서
TV를 보며
상상하던 어린 기억이
상상이 아닌
진짜인 것 같아
그땐 얼마나 모든 게
다 포근했을까
또 다른 세상을 몰랐을 때
나의 세상을
자유로이 떠다니면서
신나게 춤을 춘 지도 몰라
사실 나는
그때로 돌아가고 싶을
때가 더욱더욱 늘어나
사실 나는
잔다고 해놓고
오늘도 품속을 찾아 헤맨다
한밤중에 품을 찾는
나의 모습이 때론 너무나
어려 보여서
나이가 들고 한참을 커도
나의 속살은
겉으로만 변해만 갔구나
사실 나는
그때로 돌아가고 싶을
때가 더욱더욱 늘어나
사실 나는
잔다고 해놓고
오늘도 품속을 찾아 헤맨다
아
아
아
사실 나는
그때로 돌아가고 싶을
때가 너무도 늘어나
사실 나는
잔다고 해놓고
오늘도 품속을 찾아
헤맸다
사실 나는
헤맨다 해놓고
나와버린
눈물을
재우고 왔다",록메탈
1334,그 밤에 너와 나,"나 그대 어깨에 기대어
우리의 마음처럼 붉어지는
저 하늘 노을 바라보며
밤새 이야기를 나눠요
포근한 그대 향이
코끝에 스며들 때
따뜻한 그대 손이
내 어깰 감싸줄 때
저물어가는 시간을 붙잡아
조금 더 늦게 흐르길
너와 함께하는 순간이 소중해서
아름답게 빛나는 작은 별 속의 우리
찬란하게 빛나던 그 밤에 너와 나
포근한 그대 향이
코끝에 스며들 때
따뜻한 그대 손이
내 어깰 감싸줄 때
저물어가는 시간을 붙잡아
조금 더 늦게 흐르길
너와 함께하는 순간이 소중해서
아름답게 빛나는 작은 별 속의 우리
찬란하게 빛나던 그 밤에 너와 나
별빛 가득한 눈에 깊어져가는 마음
흘러가는 하늘에 머무르는 시간들",록메탈
1335,소나무 숲의 전설 (CW Ver.),"그건 널 몰랐던
조금 지난날의
추운 겨울이었어
혼자 남은 숲에서
길을 잃어버린
작은 고양이를 봤어
우 우우 우
조용하게
들키지 않게
꿈은 아니었지
부드럽고 하얀 털이
기억에 남아서
우 우우 우
조심스레
더 가까이
도망가 버렸네
다시 혼자 남아
내리는 눈을 맞았지",록메탈
1336,아이들아 이것이 우리 학교다,"비 오는 날엔 비가
눈 내리는 날엔 눈이
때아닌 모진 바람도 창을 들이쳐
너희들의 책을 적시고
뺨을 때리고 할퀴고
공부까지 못하게 만들어도
아이들아 이것이 우리 학교란다
초라하지만 단 하나뿐인 우리의 학교
아이들아 이것이 우리 학교란다
언제나 우리 마음의 요람이요
큼직한 미끄럼 타기
작은 그네 하나 없어
너희들 놀 곳도 없는 학교지만
조국을 떠나 수만 리
이역에서 나고 자란
너희에게 조국을 배우게 하는
아이들아 이것이 우리 학교란다
서투른 조선말로 웃으며 희망을 품는
아이들아 이것이 우리 학교란다
언제나 우리 마음의 요람이요
아이들아 이것이 우리 학교란다
초라하지만 단 하나뿐인 우리의 학교
아이들아 이것이 우리 학교란다
언제나 우리 마음의 요람이요
아이들아 이것이 우리 학교란다
서투른 조선말로 웃으며 희망을 품는
아이들아 이것이 우리 학교란다
언제나 우리 마음의 요람이요
언제나 우리 마음의 요람이요",록메탈
1337,잠든 마음,"모래가 쌓인 방
발 디딜 틈 없는 마음에
언제부터 와있는지
모를 니가 서있네
좀 곤란했어
어둠이 찾아 오면 난 깜빡 졸아
아무도 모르는 소식이고 싶어져
잠들어 있던 맘
내가 아닌 춤을 출 때
언제부터 봤을지 모를 니가 서있네
또 곤란했지
어둠이 찾아 오면 난 깜빡 졸아
아무도 모르는 소식이고 싶어져
어둠이 찾아 오면 난 깜빡 졸아
아무도 모르는 소식이고 싶어져",록메탈
1338,웅크리고 있는게 편했다,"웅크리고 있는게 편했다
오랫동안
거기엔 창문이 없지
마음만 울 뿐이야
웅크리고 들었던 목소리
오랫동안 머무른 목소리
거기엔 창문이 없어
마음만 울 뿐이야
사람들 그림자
사람들 발자국도 싫었어
사랑을 하는 내 마음도 못미더워
불을 끄고 죽어 있었다
불을 끄고 죽어 있었다
사람들 그림자
사람들 발자국도 싫었어
사랑을 하는 내 마음도 못미더워
불을 끄고 죽어 있었다
불을 끄고 죽어 있었다",록메탈
1339,화양연화,"또 다른 많은 시간이 필요했네
하고 싶은 말을 닮은 말이 너무 많아서
나보다 말을 더 잘하는 빗방울을 본다
나보다 말을 더 잘하는 빗방울을 본다
멀리서 달려오는 두 팔과
혼미해지는 내 마음과
춤을 추고 싶어
당신과
춤을 추고 싶어
당신과",록메탈
1340,자유,"가만 보면 참 바보 같지
말해줘도 넌 절대 모르지
엉뚱한데 가서 또 헤매지
그걸 보면 매일 목이 메이지
찾아오는 밤이 너무 밉지 yeah
어두워도 왜 너는 보이지
끄고 싶어 머리 스위치 yeah
움직여줘 엄지 위치 yeah
ah ah ah ah ah ah ah
ah ah ah ah
ah ah ah ah ah yeah
ah ah ah ah ah ah ah
ah ah ah ah
ah ah ah ah ah
내게 줘 너란 자유를
보드 타고 놀자 해질 때까지
말로 표현 못 해 기분은
높이 떠 있어 구름 위
들려줘 너의 하루를
몰래 하던 걱정까지 다
같이 떠나보자 어디든
웃어줘 지금처럼만
yeah yeah
자유로워
자유로워 너와 있을 때 난
자유로워
자유로워 너와 있을 때 난
oh yeah
now I’m free
now I’m free
above the clouds
with no doubt
자유로워",록메탈
1341,Falling Down,"자꾸만 나 널 보게 돼 나도 모르게
이런 내 마음이 낯설어
아마 널 좋아하나 봐
딱 한 걸음만 다가가도 될까
너 괜찮다면
이미 내 마음은
너에게로 달려가고 있어
네 손을 잡고
Falling down oh falling down
너만 있다면 난 Stay shine
꿈이라도 좋아
You and I oh You and I
Let me fly to you
이런 내 마음 알까 넌
말해주고 싶어
무채색이던 내 일상이
하나둘씩 너로 가득 물들어갔어
누군가를 좋아한다는 게
이렇게나 반짝이는 것인 줄 몰랐어
나도 모르게 자꾸만
웃게 돼 좋아 난
이미 내 마음은
너에게로 피어나고 있어
네 손을 잡고
Falling down oh falling down
너만 있다면 난 Stay shine
꿈이라도 좋아
You and I oh You and I
Let me fly to you
너의 손을 잡고
Falling down oh falling down
너와 함께면 난 Stay shine
어디라도 좋아
You and I oh You and I
난 매일 fly to you
이런 내 마음 알까 넌
말해주고 싶어
수많은 변수 사이로
우리가 만나 이건 우연 아닐 거야
평소와 같던 하루
모두 다 달라졌어
Because of you
and I dream of you
I'll always be there for you
내 손을 잡고
Falling down oh falling down
너만 있다면 난 Stay shine
꿈이라도 좋아
You and I oh You and I
난 매일 fly to you
이제는 내 마음 전할게
좋아해 너를
좋아해 너를
좋아해 너를",록메탈
1342,뒷모습 (Feat. 정연우),"점점 멀어지고 손 끝에 닿지 않아
더 옅어질까 나의 맘에
가득 새겨두네
너와 내가 걷던
그 골목길에 무너진 널 봤어
점이 되어 가는 너의 뒷모습
난 못본척 했었네
해 뜰 때 찾아갈게 너의 마음이
가벼워질때 쯤 찾아갈게
내 손 잡아줘
너와 내가 걷던
그 골목길에 무너진 널 봤어
점이 되어 가는 너의 뒷모습
난 못본척 했었네
해 뜰 때 찾아갈게 너의 마음이
가벼워질때 쯤 찾아갈게
내 손 잡아줘
우 우우 우 우우 우우우 우우 우
우 우우 우 우우 우우우 우우 우",록메탈
1343,Video,"알 수가 없어 이 텅 빈 세상 속에
무얼 채우며 살고 있나
변해가버린 세상을 바라볼 땐
나만 시간 속 멈춰있네
어릴 적 내가 자주 봤던
테잎 하나를 꺼내들고
그날의 나를 만들었던
장면을 다시 돌려보네
video video
이 순간의 감정들 속에
video video
스며든 채 난 잠이 들어
나를 비추던 따뜻했던 세상이
어느새 밤이 돼버렸나
차가워지는 현실을 마주한 채
난 조그맣게 작아졌네
지직거리는 일상 속에
지쳐 하나둘 잃어갈 때에
나를 달래는 기억 속에
이젠 날 찾지 못했을 때
video video
이 순간의 감정들 속에
video video
스며든 채 난 잠이 들어
video video
다시 돌아갈 수 있다면
video video
너를 보면서 잠이 들어",록메탈
1344,사랑 끝에 놓인 젊은이의 편지,"그대 나를 잊었나
편질 써보렵니다
저문 저녁 성당 앞
육거리 어느 카페에서
물빛처럼 눈부신 그댈 그려봅니다
틈만 나면 싸워도
좋은 게 연애라 하던가
섣불리 안녕이라 말하지 마
선인장처럼 가시 돋친 그대여
다정한 맘이 낯설어 그랬던 거니
오 정녕 함께 할 수 없는가
그대 그대 그대 함께합시다
모두 농담이란 걸
나는 알고 있어요
다투다가도 금방 드는게
정이라 했던가
못난 사람이여 듣지를 마오
내 얘길 듣지를 마오
이 따위 철 지난 사랑의 노래
이 노랠 듣지를 마오
이 노랠 듣지를 마오
함께 뛰던 학교에서
돌아오는 집 앞
열정속에 그 뜨거움 우우우
하지만 나는 목격했어
그 둘의 마지막을
사랑은 한순간이더라 이구나
사랑받지 못하면서 사랑하는
젊은이들아 고생 많았다
사랑받지 못하면서 사랑하는
젊은이들아 고생 많았다",록메탈
1345,광안대교,"여름의 도시 불빛은
많고 많은 사람 중에
내게 너를 데려왔어
눈이 마주칠 때마다
타오르는 밤의 열기
우린 어디든 갈 수 있어
손을 잡고 달려나와
바다를 보러 가자고
다신 돌아오지 말자고
세상이 말해준 것과
그렇지 않은 것들
어디에도 안된단 말은 없어
머나먼 곳으로 떠나자
모두 잊어버릴 만큼
너와 내가 누구인지 잊어버릴 만큼
아무도 없는 곳으로
무슨 일이 일어나도 신경쓰지 말고
우리만의 성을 짓자
거친 바람에 쓰러져도 행복할 거야",록메탈
1346,I Remember,"난 조금씩 물들었지
가을에 단풍잎 물드는 것처럼
난 너에게 스며들었지
짙어가는 봄날의 꽃향기처럼 내게
내 안에서 이렇게
네가 오길 기다렸어
너와 나만의 영화로
서로를 깊이 새길 수 있도록
네가 했던 말들 난 다 기억해
I remember that all your love
너와 했던 약속은 다 내 안에
I remember that all your love
네 원피스에 꽃피면
내 안의 마음은 다 녹아내렸지
설레임 가득한 캠퍼스
수많은 사람들 그 속에 너와 나 우리
내 안에서 이렇게
네가 오길 기다렸어
너와 나만의 영화로
서로를 깊이 새길 수 있도록
네가 했던 말들 난 다 기억해
I remember that all your love
너와 했던 약속은 다 내 안에
I remember that all your love
수줍어하던 너의 손을 잡고
내 두근거리던 마음을 본다면
조금이라도 빨리 말을 해줘
그 사람이 나라고
난 너밖에 없다고 말야
네가 했던 말들 난 다 기억해
I remember that all your love
너와 했던 약속은 다 내 안에
I remember that all your love
네가 했던 말들 난 다 기억해
I remember that all your love
너와 했던 약속은 다 내 안에
I remember that all your love",록메탈
1347,유성(流星) (feat. 알레프(ALEPH)),"오늘 나의 하늘을 채워줘
캄캄한 밤 환하게 밝혀줘
누가 봐도 내가 나란걸 알 수 있도록
오늘 나의 하늘을 채워줘
결과에 대한 집착과
의무감으로 별을 세고 있어
아무 고민 없어 보여도
우주를 헤매고 있어
별이 쏟아지길 기다려
내 밤이 어두워서
하나라도 떨어진다면
영원히 밝을 것 같아
달은 저만치 높게 떠올랐는데
내 작은 공백 공간에
유성 하나 내리질 않아
오늘 나의 하늘을 채워줘
캄캄한 밤 환하게 밝혀줘
누가 봐도 내가 나란걸 알 수 있도록
오늘 나의 하늘을 채워줘
단순히 바라면
가질 수 있다 생각했던
무작정 원하면
내 것이 될 수도 있을 거라
별 해는 밤을
저 선명한 어둠 속에서부터
그래 그땐 아니 아직까지
별이 내리길 기다려
그렇게 언제까지라도 이렇게
달은 저만치 높게 떠올랐는데
내 작은 공백 공간에
유성 하나 내리질 않아
오늘 나의 하늘을 채워줘
캄캄한 밤 환하게 밝혀줘
누가 봐도 내가 나란걸 알 수 있도록
오늘 나의 하늘을 채워줘",록메탈
1348,J와 순례자들,"먼 길을 받았으니
무엇을 건네드릴까요
먼 길을 받았으니
무엇을 건네드릴까요
먼 길을 받았으니
무엇을 건네드릴까요
먼 길을 받았으니
무엇을 건네드릴까요
불타는 성전과 부딪히는 칼날들
끝없이 걸어도 펼쳐진 사막뿐
불 뿜는 용 아래에는 가엾은 용사들
해가 지면 걸어야지 마른 달 따라서
기어코 벌어진 피 튀는 살육과
어깨를 짓누르는 수많은 영혼들
난 상처를 움켜쥐고 여기서 쓰러져
세상의 끝에서 손 흔드는 널 보며",록메탈
1349,마이 앨리스,"상처뿐이던 내 가슴 속에 네가 들어와
혼자뿐이던 거울 속 내 모습 달라졌어
하늘 저기 떠오르는
꿈을 품은 무지개야
힘껏 달려 잡아볼까 너랑 둘이서
저녁노을 아래서
손가락 마주 걸고 안으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스
조용히 나비처럼 날아와
사뿐히 내 마음 위에 앉으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스
Be my love
눈물뿐이던 지난
내 일상은 변해가는데
여태 나는 몰랐나봐
둘이라면 괜찮은 걸
그렇지만 자꾸 떨려
이 꿈 이 깰까봐
저녁노을 아래서
손가락 마주 걸고 안으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스
조용히 나비처럼 날아와
사뿐히 내 마음 위에 앉으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스
Be my love
처음 본 그땐 겁이 났어
넘 가까와서 바보처럼
제 멋대로 흔들리는 날 잡아줄래
저녁노을 아래서
손가락 마주 걸고 안으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스
조용히 나비처럼 날아와
사뿐히 내 마음 위에 앉으면
너는 마이 앨리스 앨리스
그 언제나 앨리스 앨리스 Forever",록메탈
1350,NEVER STOP (Feat. M1NU),"Grandpa I`m always fine
I know It's gon be alright now
It's time to laugh now
We`re better than the past now
I can`t never stop
I don`t give up
I don`t give up
I don`t give up
I don`t give up
I was abused 난
집에서 쫓겨나왔어
이미 no doubt
난 나를 책임져야 해
해는 떴고 나는 아직 sleep
그 악몽 속에서 아직 깨지 못했지
I still feel alone
나를 바꾼 시간 동안
I didn't have ma home
기댈 곳도 하나 없어
I always miss my mom
다시 날이 추워지고 있어
I gotta go 절대 포기 못해
나는 지지 않아
Grandpa I`m always fine
I know It's gon be alright now
It's time to laugh now
We`re better than the past now
I can`t never stop
I don`t give up
I don`t give up
I don`t give up
I don`t give up
Boy never give up
절대로 놓지 마
이제 I’m proud of you
It’s enough 고통은 이제 됐어
What you gonna do
Move for love
for family 돈을 좇지 마
후회할 테니까
I was stuck in it
이제야 알았어 현실을
We spent a lot of time
필요해 시간이
인생은 marathon
and we are just getting started
천천히 걸어가 네게 시간은 많으니
Fly high
live your life for your dream
Grandpa I`m always fine
I know It's gon be alright now
It's time to laugh now
We`re better than the past now
I can`t never stop
I don`t give up
I don`t give up
I don`t give up
I don`t give up",록메탈
1351,#2 칼,"내딛는다 가벼운 한 걸음의 발
걸어간다 오래된 한숨을 매고
이 내 앞에
어떤 큰 산이 막아선 데도
이 내 앞에
어떤 비바람이 몰아친대도
걸어간다
수 없이 또 죽이고 죽였던 나
왜 나는 날 향해 칼을 갈았나
이 내 앞에
어떤 큰 산이 막아선 데도
이 내 앞에
어떤 비바람이 몰아친대도
걸어간다
부서진 얼굴의 조각을 들어라
잡은 손아귀 피로 물들어가
나는 살아가
네 앞에 나타나
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
제 자리를 찾았네
어허 어허야
어허 어허야
어허 어허야
어허 어허야
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이
이제야 이 칼날이",록메탈
1352,Once Again,"언제부터 들리지도 않았나
이젠 기억조차 나질 않아
거리 가득 채우던 너와 나의 목소리
이미 지나가버린 시간
이젠 되돌리기엔 늦었다
생각 말고 다시 한번 더
처음 그때를 기억하며
Stop doubting yourself
이젠 너의 목소리를 들려줘
우리 함께라면 뭐가 걱정이야
그냥 해봐
오늘도 내일도 하루하루
후회없이 살아가보면
One day 우리 다시 빛나는거야
once again
언제까지 지쳐 있을순 없지
그저 그리워만 하긴 싫어
다시 채우고 싶어 너와 나의 목소리
이미 지나간건 let it go
아직 오지 않은 내일 위해
생각만 말고 오늘 당장 go
해보자 우리 후회하지말고
Stop doubting yourself
이젠 너의 목소리를 들려줘
우리 함께라면 뭐가 걱정이야
그냥 해봐
오늘도 내일도 하루하루
후회없이 살아가 보면
One day 우리 다시 빛나는거야
once again
이미 지나가버린 시간
이젠 되돌리기엔 늦었다
생각 말고 다시 한번 더
처음 그때를 기억하며
Stop doubting yourself
이젠 너의 목소리를 들려줘
우리 함께라면 뭐가 걱정이야
그냥 해봐
오늘도 내일도 하루하루
후회없이 살아가 보면
One day 우리 다시 빛나는거야
once again",록메탈
1353,해무,"같은 공간 속
다른 온도가
모든 걸 암시해
끝을 향하나 봐
꼭 잡은 두 손
마주한 두 눈
익숙하기만 한
그 따뜻함
차가운 표정
어두운 뒷모습
익숙하지 않아
그 싸늘함
한때는 나의 전부였고
그땐 여전히 아름다워
나와 같은 기억으로 남아있길
너는 나의 세상이었고
모든 순간은 눈부셨어
아직 나는 준비가 안됐지만 안녕",록메탈
1354,Crush,"Lying on the couch whole day
And blaming whatever it is
Hold the remote control
Don’t know what looking for
Keep changing
channels every second
I got sick of
everything and I need
Something fresh
and new not boring
No one can’t fill up to my heart
Ain’t nobody got this
Crushing me everybody
I got sick of everything
and I need
Something fresh
and new not boring
No one can’t fill up to my heart
So I got to be myself brand new
Gimme crush
Something new
Fed of everything
like being someone else
Gimme crush
Something new
Please no typical
stuff hit me with my crush
And surprise me
Looking in the mirror
with the weight upon heart
And I found out that beauty
I didn’t know before
Asking question all night
Mirror mirror on the wall
Who’s the fairest in the land
I got sick of
everything and I need
Something fresh
and new not boring
No one can’t fill up to my heart
Ain’t nobody got this
Crushing me everybody
I got sick of
everything and I need
Something fresh
and new not boring
No one can’t fill up to my heart
So I got to be myself brand new
Gimme crush
Something new
Fed of everything
like being someone else
Gimme crush
Something new
Please no typical
stuff hit me with my crush
And surprise me
Already stained
with mixed all colors all around here
Put out the paint
and make it empty
And I found that
it was full of me and glory
Now it is the time
to meet my crush
Gimme crush
Something new
Fed of everything
like being someone else
Gimme crush
Something new
Please no typical
stuff hit me with my crush
And surprise me
Gimme crush
Something new
Fed of everything
like being someone else
Gimme crush
Something new
Please no typical
stuff hit me with my crush
And surprise me",록메탈
1355,쾌락만세,"웃고 마시고 신나게 떠들고
쾌락 쾌락만세
우울할 시간이 없어
쾌락 쾌락만세
우리 모두 지나치게
열심히 살았잖아 쾌락 쾌락만세
이렇게 사는 게 사는 건가
쾌락 쾌락만세
빙글빙글 돌아가는 세상
숨이 막혀 톱니바퀴 같아
잠시라도 쉬어 가지 않는다면
우리들은 미쳐간다 쾌락만세
웃고 마시고 신나게 떠들고
쾌락 쾌락만세
우울할 시간이 없어
쾌락 쾌락만세
우리 모두 지나치게 열심히 살았잖아
쾌락 쾌락만세
이렇게 사는 게 사는 건가
쾌락 쾌락만세
웃고 마시고 신나게 떠들고
쾌락 쾌락만세
우울할 시간이 없어
쾌락 쾌락만세
우리 모두 지나치게 열심히 살았잖아
쾌락 쾌락만세
이렇게 사는 게 사는 건가
쾌락 쾌락만세
빙글빙글 돌아가는 세상
숨이 막혀 톱니바퀴 같아
잠시라도 쉬어 가지 않는다면
우리들은 미쳐간다
쾌락만세 쾌락만세
신나게 놀다 보면
가슴이 뻥 뚫릴 거야
이것 참 신기하도다
모두 함께 쾌락만세 외쳐보자
쾌락만세 쾌락만세
쾌락만세 쾌락만세
쾌락만세 쾌락만세
쾌락만세 쾌락만세
쾌락만세 쾌락만세
쾌락만세 쾌락만만세",록메탈
1356,핑퐁팡 렛츠고 (Feat. Pretzelle),"핑!퐁!팡!

니 자신을 믿어봐
무엇이든 할 수 있어
자신있게 뛰어봐
바람이 도와줄 거야
어떤 날은 힘이 들고
어떤 누가 비웃을 때도
꿈을 꾸고 지키면 이길 수 있어
뜨거워진 꿈을 가득 품고
반짝이는 별을 넘어
온 세상에 너를 보여줘
날개를 펴고 날아 올라봐
우린 모두 널 응원할거야
언제나
(핑 퐁 핑퐁팡 렛츠고)
넌 할 수 있어
희망을 가져 렛츠고

헤이 누군가 자꾸 속닥거릴 때
또 이러쿵 저러쿵 말이 많을 때
니 자신에게 충실해 자신감을 가져봐
내가 할 수 있다는 걸 보여줘
아무도 너에게 뭐라고 할 수 없게
내가 진짜라고 말을 할 수 있게
음악틀고 신나게 달려라 지금이야
뜨거워진 꿈을 가득 품고
반짝이는 별을 넘어
온 세상에 너를 보여줘
날개를 펴고 날아 올라봐
우린 모두 널 응원할거야
언제나 (핑 퐁 핑퐁팡 렛츠고)
넌 할 수 있어 희망을 가져 렛츠고
헤이 요! 세이 세이!
가끔 무서운 꿈을 꾸고서
모든 것을 잃은 것 같은 기분의 불안함이
그럴 땐 너에게 말해봐 두렵지 않다고 말해봐
당당한 니 모습을 보여줘봐
오오오 나는 춤을 추고
오오오 함께 노래하면
오오오 괜찮을 거야
오오오오
뜨거워진 꿈을 가득 품고
반짝이는 별을 넘어
온 세상에 너를 보여줘
날개를 펴고 날아 올라봐
우린 모두 널 응원할거야
언제나 (핑 퐁 핑퐁팡 렛츠고)
넌 할 수 있어 희망을 가져 렛츠고
두려움이 널 흔들어 놔도
포기하지마 너의 시간이 올거야
넌 할 수 있어 희망을 가져 렛츠고",록메탈
1357,ddo TAT,"미운 현실의 나는
탓만 잔뜩 하곤 해
훨씬 부자인 네가
좋아 아니 싫어
쏟아진 졸음만
하루 종일 꿈속에 있는 나
부끄럽지만 할 말이 없어요
원망뿐인 마음 갖고 있지만
부끄럽지만 할 말이 없어요
내가 할 수 있는 것 다 두고서
미련 남는 실수와
텅 비어버린 손에
뭔가 시도해 볼까
하자 아니 안 해
망가진 마음만
어떻게 고칠까요 난
무얼 해야 하나
무얼 봐야 하나
무얼 해야 하나
무얼 봐야 하나
부끄럽지만 할 말이 없어요
원망뿐인 마음 갖고 있지만
부끄럽지만 할 말이 없어요
내가 할 수 있는 것 다 두고서
부끄럽지만 할 말이 없어요
원망뿐인 마음 갖고 있지만
부끄럽지만 할 말이 없어요
내가 할 수 있는 것 다 두고서",록메탈
1358,향항 (香港),"우린 같은 곳만 보고 있었어
그들처럼 살고 싶지 않았어
좁은 골목 안에서
불안한 눈빛들이 마주칠 때
나는 알고 싶다고
내가 왜 이러는지
너에게 마음이 가는 건지
모르겠어
지금 이 감정들은
가슴에 묻어두오
희미한 불빛 속에
기억을 보내주오
지금 이 비밀들은
깊숙이 묻어두오
흘러간 구름 속에
그대를 보내주오
우린 같은 시간 속에 살았어
새 나가는 마음을 가둬야 했어
오 그대여 날 이 비에 씻어내 주오
오 그대여 난 그댈 지워낼 수 없나
이젠 닿아도 될 것만 같은데
지금 이 감정들은
가슴에 묻어두오
희미한 불빛 속에
기억을 보내주오
지금 이 비밀들은
깊숙이 묻어두오
흘러간 구름 속에
그대를 보내주오",록메탈
1359,Love me or Leave me (Inst.),"모든 건 너에게 달렸어
난 지켜볼 수밖에 없어
끝이 날 건지 아닌지는
너의 말 한마디로 결정돼
여태 받던 싸늘한 느낌
그저 착각일지도
여기서 알아야 갈 수 있어
Do you even love me now
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해줘
Baby love me or leave me tonight
So 대답해줘
숨김없이 솔직하게
So 대답해줘
Baby love me or leave me tonight
So tell me now
So tell me now
uh 남아있어 이 거리엔 향기
찔리고 밟혀도 살아남지
감정 숨기면 해버려 낭비
그러니 지금의 기분을 tell me uh
다 지나가면 끝이 나게 돼 있어
난 맘에 준빌 했어 몇 번을 거듭해
미련 갖지 않아 떠나버린 사람
어차피 내가 받은 것은 상처뿐이잖아
Too much problem 내 머리 위
내 모든 결정은 너를 위해서
더 하게 된 우리 현실
웃은 날 올까 우리 다시
빠르게 가는 길 따윈 없어
너만이 완전히 날 꺾어
야속한 시간아 제발 멈춰
이 흘러가는 시계 위
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해줘
Baby love me or leave me tonight
So 대답해줘
숨김없이 솔직하게
So 대답해줘
Baby love me or leave me tonight
So tell me now
알아 이미 너의 대답은 No
나도 알아 이미 안다고 알아도
아직까진 I cannot give up on you
너의 목소리로 듣기 전까지는
Can’t give up on you
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해줘
Baby love me or leave me tonight
Love me or baby
Love me or baby
Love me or baby
Baby love me or leave me tonight
너의 대답을 매일
기다리는 나는 고립돼
너의 대답을 매일
기다리는 게 이제는 버릇돼
너의 대답을 매일
기다리는 나는 고립돼
Baby love me or leave me tonight
너의 대답을 매일
기다리는 게 이제는 버릇돼
Love me tonight",록메탈
1360,아니라도 괜찮아 [(Even if not)I'm OK],"나 있잖아 너를 보면 좀 짠해져
생각보다 더 한 가봐
너와 나는 Far away
더 far away 지금
아니라도 난 괜찮아 너만 좋으면
이대로 난 상관없어
네 입술이 내게로 나를 향한 다면
오래오래 더 기나긴 날
멀리 돌아간 대도
언젠가는 만나지겠지
다시 돌아갈 수 있겠지
Everyday & Every night
너를 향한 기도가
네가 오는 길을 밝혀줄텐데
I won't let you I'm sorry
I never change my mind
그 자리에 있어
내가 달려갈 테니 네 곁으로
아니라도 난 괜찮아 어차피 우린
낯설어진 거리에도 알아볼 테니
이대로 너만 괜찮다면
I won't let you I'm sorry
I never change my mind
그 자리에 있어
내가 달려갈 테니 네 곁으로
I won't let you I'm sorry
I never change my mind
그 자리에 있어
내가 달려갈 테니 네 곁으로
Ah Never let me go away from
You never say good bye
그 자리에 있어
약속해줘",록메탈
1361,White Swan,"입을 가려도 보이는 네 말
숨기려 해도 나오는 진심
믿을 수 없는 사람을 나는 믿을래
외면하려는 사람을 나는 기다려
You pull the trigger and let me down
You keep on trying to push me
Again and again
You pull the trigger and cut me down
You keep on trying to hurt me
Again and again
어제와 다른 사람에 나는 기대어
또 한 번 다시 너에게 기대를 걸며
You pull the trigger and let me down
You keep on trying to push me
Again and again
You pull the trigger and cut me down
You keep on trying to hurt me
Again and again
Splattered paint forms all life
Can you see the drops staring at you
Splattered paint forms all life
Can you see the drops staring at you
Splattered paint forms all life
Can you see the drops staring at you
Splattered paint forms all life
Can you see the drops staring at you
Your bullet penetrates me
and pulls me down
It drills into my heart
My heart It hurts
Your bullet penetrates me
and gave me scars
I live with a perforated heart
it's hard to recover",록메탈
1362,T I M E,"시간을 나를 쫓아
밤은 나를 잡아
사랑은 매일 고파
하루를 그렇게 살아도
하늘은 계속 밝아
벌써 하루가 또 지나
지금 고민하지 말자
그냥 흘러가는 대로 둬 like
TIME TIME TIME TIME
TIME TIME TIME TIME
오늘따라 밤은 너무 짧지
흘러가는 구름 따라 스케치
밤이 가도 정신은 맑았으니
하루 종일 꿈을 꾸며 살래 난
내버려 둬 다 내려놔
지금 고민하지 마 그냥 흘러가는 대로
TIME TIME TIME TIME
TIME TIME TIME TIME",록메탈
