,제목,가사,장르
140,찬란한 계절,"비가 내리는 반대편으로
여름을 향해 달리네
내게로 내미는 어떤 것도
끝내 붙잡지 못하고 말았네
피는 것보다 지는 게 더 많아서
찬란한 계절의 너는
어설픈 나의 맘에
차게 기울었지
나는 혼자 멈춰있는 채
날 많이 미워하고 있을 네가
너무 보고 싶어
난 왜 난 왜 난 왜
네게서 도망치지 못할까
반가운 얼굴을 보고도 모른 체
두 눈을 감았네
머릿속 그려낸 하늘은
두 눈으로 보는 것과 달라서
피는 것보다 적당히 또 지는 게
더 나을 것도 같아서
초라한 나의 맘의 창문을 닫은 채
먼지 속에서 숨 쉬는데
날 많이 미워하고 있을 네가
너무 보고 싶어
난 왜 난 왜 난 왜
네게서 도망치지 못할까
날 많이 미워하고 있을 네게
물어보고 싶어
넌 왜 넌 왜 넌 왜
내게서 떠나가지 않는지",RNB
141,바다 가자,"저 푸른 하늘 아래
너와 내가 서 있고
부드런 백사장을 너와 함께 단둘이
단둘이 걷고 싶어
오직 너만 바라보면서
꽃잎이 휘날리던 그 순간
마치 영화 속 주인공처럼 넌
그렇게 꿀 떨어지는 미소 짓고
살며시 안아 주네요
푸른 바다 뜨거운 태양
낭만의 그곳으로 떠나요
모두 다 버리고 더 자유롭게
둘만의 여행을 떠나가요
바다에 뛰어들고 싶어
우리의 추억이 아름답게
내 눈앞에 파도가
더 달콤하게 느껴져요
둘만의 시간 둘만의 공간
너와 함께라면
모두 다 아낌없이
나의 사랑을 너에게만 줄게
밤 하늘 유난히도 빛났던
저 별들에게 이름을 새기고 우리만
좋아했었던 달콤했던
그 행복을 기억할게
푸른 바다 뜨거운 태양
낭만의 그곳으로 떠나요
모두 다 버리고 더 자유롭게
둘만의 여행을 떠나가요
바다에 뛰어들고 싶어
우리의 추억이 아름답게
내 눈앞에 파도가
더 달콤하게 느껴져요
꽃바람 불어오는 곳
우리의 달콤했던 그 시간도
언젠간 사라져
슬퍼 눈물이 나도
너와 함께 할 수 있다면
더 아름다워
내 눈앞에 파도가
더 달콤하게 느껴져요
둘만의 시간 둘만의 공간
너와 함께라면
모두 다 아낌없이
나의 사랑을 너에게만 줄게",RNB
142,줄 (Feat. 권진아),"줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지
Oh 줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지
I feel like lighthouse
혼자 남겨져서 계속 널 찾잖아
Why did you leave me
아 아니다 이윤 대충 알 것 같아
넘겨보자 이 분위기
뭐니 (뭐니)
Money?
단지
그거?
도저히 (What?)
어딜
봐도
No
그렇게 된 널
이해 못 하는 건 아니야
그렇지만 우리 시간만큼
아프더라고 머리가
바뀐 거는 닫힌 거
내가 누구에게 맘을
다신 줄 수 없단 거
그게 너에겐 좋을진 몰라도
내겐 벌이야
그게 나에게 일이라면 너에겐 놀이야
길지 이틈에 곡이나 쓸게
빌진 나 줘 우리 다시 만날 땐
친밀 같은 거 바라지도 않을 게
살짝만 다르게 나를 바라봐 주면 돼
Oh 줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지
Oh 줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지
이럴 줄이야
난 널 잊었어 빨리
이젠 남이야
하고 돌아서 멀리
너 없이도 괜찮을 거란
생각에 확신만
No love just let me go
No reason let me go
아름다운 추억 속에 너와 나
내 마음속에 빛이
조금씩 어두워져 가
너와의 이 시간이
예전 같지가 않아
Don't care if you blame me now
I told you you just gotta move on
손을 흔들며 Good bye to
Oh 줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지
Oh 줄이야
놓을 수 없게 된 그
무리야
나 어떻게 다 풀지
이건 불이야
태워 버릴 게 감히
얼른 타 버려 빨리
내가 그래야 살지",RNB
143,여름 밤에 쓴 노래 (with MVP) (Prod. BIG Naughty (서동현)),"Ay baby 이건 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
불이 붙어 우리 둘이

널 위해 만든 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
불이 붙어 우리 둘이

음 어디서 봤더라?
음 어쩐지 낯이 익더라
음 새로 한 머리 예쁘더라
그렇게 눈치보다 건넸던 말 한마디
Yeah I want you more than ice cream
Yeah 너의 달콤한 눈웃음이
Yeah 괜시리 해보는 헛기침
속에 슥 비친
내 마음은 itchy!
예뻐서 달빛이
그냥 불러봤어
넌 뒤돌아봤고
난 확신에 찼어
분명 어디서
본적이 있어
느낌이 딱 왔어
도레미파솔 널 위해 만든 멜로디
운명인 듯 운명 아닌 듯 운명 같은

밤에 쓴 이 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
불이 붙어 우리 둘이

널 위해 만든 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
내게 붙어 girl u, ready?

사계절이 여름이길 난 빌어
겨울에도 우리 둘은 Hot summer
네 두 손 놓기가 너무 싫어
사실 난 지동설을 안 믿어

미뤄 미뤄 미뤄
하기 싫은 거 다
뒤로 뒤로 뒤로
네가 없는 밤은 다
Bitter Bitter Bitter
So baby girl be my
Sweatheart Sweatheart Sweatheart

Baby you are my summer
가을 겨울 봄을 넘어
너를 볼 때마다 어머
자꾸 덤벙대지 여전히
You know me I’m a dumb one
우리의 뜨거웠던 여름
잠시 멀어졌던 서울
다신 돌아오지 않을
시간들을 넘어서
페달을 세게 밟았어
들려오는 파도소리
새로운 호텔을 잡았어
Baby you know what’s up
넌 환하게 웃어줘
My sweetheart sweetheart sweetheart baby
바다 한 바퀴 후에
산 속으로 숨어
뭐든 상관 없어 내 옆에 네가 있으면
I can do this all day
All the designers 네 몸에
I can do this all day
All the designers 네 몸에
우린 뜨거워 Like Pompeii
지금 이라도 터질듯해
아쉽다는 말 대신
내 목소리의 떨림 끝에
달아뒀지
네가 원해왔던 걸
여기 카메라 보고 치즈

Ay baby 이건 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
불이 붙어 우리 둘이

널 위해 만든 Summer Song
너랑 나랑 우리 둘이
만들어가는 Summer Song
불이 붙어 우리 둘이

오늘 밤 밤 밤 밤 밤 밤에
넌 말해 담 담 담 담 다음번에
Girl, oh why why why why 넌 말해
넌 너무 뻔 뻔 뻔 뻔 뻔뻔해
오늘 밤 밤 밤 밤 밤 밤에
넌 말해 담 담 담 담 다음번에
Alright 난 말해
난 절대로 절대로 안 변해

사계절이 여름이길 난 빌어
겨울에도 우리 둘은 Hot summer
네 두 손 놓기가 너무 싫어
사실 난 지동설을 안 믿어

미뤄 미뤄 미뤄
하기 싫은 거 다
뒤로 뒤로 뒤로
네가 없는 밤은 다
Bitter Bitter Bitter
So baby girl be my
Sweatheart Sweatheart Sweatheart",RNB
144,사랑..그 놈,"늘 혼자 사랑하고 혼자 이별하고
늘 혼자 추억하고 혼자 무너지고
사랑이란 놈 그 놈 앞에서
언제나 난 늘 빈털털일뿐
늘 혼자 외면하고 혼자 후회하고
늘 휘청거리면서 아닌 척을 하고
사랑이란 놈 그 놈 앞에서
언제나 난 늘 웃음거릴뿐
사랑해 널 사랑해
불러도 대답 없는 멜로디
가슴이 멍들고 맘에 눈은 멀어도
다시 또 발길은 그 자리로
사랑해 또 사랑해
제 멋대로 왔다가
자기 맘대로 떠나간다
왔을때 처럼
아무말도 없이 떠나간다
늘 기억땜에 살고 추억에 울어도
늘 너를 잊었다고 거짓말을 해도
숨을 삼키듯 맘을 삼키고
그저 웃으며 손을 흔든다
사랑해 널 사랑해
목이 메여 불러도
너는 듣지 못할 그 한마디
고개 떨구며 사랑
앞에 난 또 서있다
사랑해 널 사랑해
제 멋대로 왔다가
자기 마음대로 떠나가고
왔을때 처럼
아무말도 없이 떠나가도
모른척 해도 날 잊는대도
사랑은 다시 또 온다
그래 아직 내 가슴은 믿는다
사랑 사랑은 다시 또 온다",RNB
145,너나 나나 (Feat. 샘김 (Sam Kim)),"I still remember the Han River Park people dancing to the tunes
And all the people they sang along to the favorite music too

우리 오랜만에 여길 오네
참 많은 게 달라진 것 같아
그러게 우린 어쩜 신기하게
참 변하지도 않는 것 같아

너나 나나 너나 나나
참 변하지도 않는 것 같아
너나 나나 너나 나나 너나 나나
어쩜 똑같아

수많은 사람
수많은 사랑
수많은 행복
수많은 얘기
그 속에 우리

내 작은 바람
너 안 아픈 거랑
늙어도 우린
철들지 말아

너 하고 싶은 대로 하면 돼
가끔 내 생각만 좀 하면 돼
그러면 돼

우리 오랜만에 여길 오네
참 많은 게 달라진 것 같아
그러게 우린 어쩜 신기하게
참 변하지도 않는 것 같아

우리 오랜만에 여길 오네
참 많은 게 달라진 것 같아
있잖아 나는 괜히 너를 보면
참 이상해 뭔가 마음이 짠해

너나 나나 너나 나나
참 변하지도 않는 것 같아
너나 나나 형이나 나나 너나 나나
어쩜 똑같아BR>나나나나
나나나나
나나나나",RNB
146,양화대교,"우리 집에는
매일 나 홀로 있었지
아버지는 택시드라이버
어디냐고 여쭤보면 항상
양화대교
아침이면 머리맡에 놓인
별사탕에 라면땅에
새벽마다 퇴근하신 아버지
주머니를 기다리던
어린 날의 나를 기억하네
엄마 아빠 두 누나
나는 막둥이 귀염둥이
그 날의 나를 기억하네
기억하네
행복하자
우리 행복하자
아프지 말고 아프지 말고
행복하자 행복하자
아프지 말고 그래 그래
내가 돈을 버네 돈을 다 버네
엄마 백원만 했었는데
우리 엄마 아빠 또 강아지도
이젠 나를 바라보네
전화가 오네 내 어머니네
뚜루루루 아들 잘 지내니
어디냐고 물어보는 말에
나 양화대교 양화대교
엄마 행복하자
아프지 말고 좀 아프지 말고
행복하자 행복하자
아프지 말고 그래 그래
그 때는 나 어릴 때는
아무것도 몰랐네
그 다리 위를 건너가는 기분을
어디시냐고 어디냐고
여쭤보면 아버지는 항상
양화대교 양화대교
이제 나는 서있네 그 다리 위에
행복하자
우리 행복하자
아프지 말고 아프지 말고
행복하자 행복하자
아프지 말고 그래
행복하자 행복하자
아프지 말고 아프지 말고
행복하자 행복하자
아프지 말고 그래 그래",RNB
147,한여름날의 꿈 (Duet With 옥주현),"나의 꿈이 하나 있다면
한 여름날 하얀 눈을 보는 일
겨울이 오기 전에
가을이 가기 전에
난 널 떠나야 하니까
매일 내 곁을 지켜주는
니가 있어서 정말 다행이야
저 멀리 떠나도 저 하늘에 있어도
나를 잊지 말아줘
널 사랑하니까 행복해야 하니까
좋은 사랑 만나 날 잊고 살아가
니 곁에 내가 있어주지 못해서
그게 제일 미안해
하늘에서도 눈이 내려와
우리의 사랑이 너무나 예뻐서
하늘이 주는 선물인가봐
너와 나를 위해
너의 꿈이 하나 있다면
한 여름날 하얀 눈을 보는 일
겨울이 오기 전에
가을이 가기 전에
널 보내야만 하니까
너의 네번째 손가락에
작은 반지를 하나 끼워주고
저 멀리 떠나도 저 하늘에 있어도
나의 신부가 돼줘
널 사랑하니까 너는 내 여자니까
영원히 너만을 지켜주고 싶어
너 대신 내가 아파주지 못해서
그게 제일 미안해
하늘에서도 눈이 내려와
우리의 사랑이 너무나 예뻐서
하늘이 주는 선물인가봐
너와 나를 위해
나 울지 않을게 너를 위해 웃을게
니가 하는 말이면 다 들어줄게
다시 태어나 누굴 사랑한대도
나는 너였으면 해
하늘에서도 날 잊지는 마
너 없인 나 어떻게 살아가라고
내가 없어도 행복해야 해
나 만날때까지",RNB
148,미워요,"날 다시 보고도 그댄 아무렇지 않네요
참 편하겠어요 그리 어른스런
사람이어서 웃으라 하지 말아요
잊으라 하지 말아요
내 가슴 아픈 것까지 맘대로 말아요
난 그댈 미워할래요
그것만은 하게 해줘요
못난 난 그대가 멀쩡한 그대가
미치도록 미워요
그 태연한 얼굴 여태 예전
그대로군요 좋은 사람 만나
그런 말을 자연스레 건네며
웃으라 하지 말아요
잊으라 하지 말아요
내 가슴 아픈 것까지 맘대로 말아요
난 그댈 미워할래요 그것만은
하게 해줘요 못난 난 그대가
멀쩡한 그대가 미치도록 미워요
서로 품을 찾던 숱한 밤들도
두근대던 새벽도 다 흩어졌나요
내겐 살아있는데 살갗 깊숙이
가슴 깊숙이 달라붙어 있는데
지워지지 않는데 잊으라 하지 말아요
내 가슴 아픈 것까지 맘대로 말아요
난 그댈 미워할래요 그것만은
하게 해줘요 못난 난 그대가
멀쩡한 그대가 미치도록 미워요",RNB
149,사르르 (Softly),"몰랐었어
오늘따라 왜 이러는지
하루 종일 너만 궁금해
겨울은 좋아하는지
어디서 뭘 하고 있는지
너도 내가 궁금한 건지
몰랐었어
친구들 다 내가 변했다고 해
종일 니 생각에 웃고만 있어
뭐 해 라는 두 글자
썼다가 지웠다 또 쓰고
내가 지금 이상한 걸까
어쩜 내가 너를 좋아하나 봐
아니 완벽하게 너를 사랑해
꼭 오늘은 고백해 볼까
눈이 내려와 사르르르르르
니가 사르르르르르
손을 한 번 쭉 뻗으면
니가 닿을 것만 같아
하얀 눈이 내리는 오늘 밤
니가 스르르 내게 들어와
우리 오늘부터 시작해 볼까
샤라라랄라라 샤라라랄라라
샤라라랄라라 샤라라랄라라
은근슬쩍 내일은
니 옆에서 걸어 볼래
니 손이 날 스칠 수도 있잖아
괜히 옆에 앉을래
내 어깨에 기대 잠들게
니 손을 꼭 잡을 수 있게
너를 두고두고 고민해 봐도
다시 두근두근 또 설레는데
왜 이제껏 몰라봤을까
눈이 내려와 사르르르르르
니가 사르르르르르
손을 한 번 쭉 뻗으면
니가 닿을 것만 같아
하얀 눈이 내리는 오늘 밤
니가 스르르 내게 들어와
우리 오늘부터 시작해 볼까
늘 춥기만 하던 12월
기다려본 적도 없었고
대단치도 않았어
내 눈 앞에 니가 서 있는 것만으로
내게도 특별한 겨울이 온 거야
눈이 내려와 사르르르르르
니가 사르르르르르
왜 이제 나타난 거야
어디 있었던 거야
하얀 눈이 내리는 오늘 밤
니가 스르르 내게 들어와
우리 오늘부터 시작해 볼까
샤라라랄라라 샤라라랄라라
샤라라랄라라 샤라라랄라라",RNB
150,밤하늘의 저 별처럼,"처음 너를 만난 그 모든 순간이
쉬지 않고 생각나
나에게로 와서 쏟아지네
밤하늘의 저 별처럼
고요해져버린 이 시간엔
널 그리워하는 일로 밤을 새
비 오는 소리도 괜히 쓸쓸해
너와 같이 있던 여기에
네가 없으니까
처음 너를 만난 그 모든 순간이
쉬지 않고 생각나
나에게로 와서 쏟아지네
밤하늘의 저 별처럼
나의 이 마음을 담아 시를 써도
표현할 수 없어 깊은 마음인걸
나를 사랑하지 않아서
난 아무 말도 못 했어
안녕이란 그 말이 결국 다였나봐
처음 너를 만난 그 모든 순간이
쉬지 않고 생각나
나에게로 와서 쏟아지네
밤하늘의 저 별처럼
눈감아 생각해보면 참 좋았었는데
신호등의 빨간불이 너의 마음 같아
널 잊어야 하는데
파도처럼 내게 밀려드는
너를 잊을 수가 없어
너의 목소리가 들려오네
깨어나면 꿈이겠지만
보라빛의 하늘색은 외로워
너도 지금 보고 있을까
고여있는 빗물 속에 내 눈물이
이렇게 떨어지는데
너 없이는 안되나봐",RNB
151,josee!,"너는 달을 볼 때 눈이 커졌고
나는 너의 눈에 비친 것을 보네
네가 사랑하는 것이
나와 같아
나는 너를 보네
꽃이 피어가는 줄도 모른 채
고운 너의 그림자를 안고서
마지막처럼 입맞춤을 추곤
우리 늙지 말자
다 가져가 줘요
아쉬움 없도록
나의 사랑은
그리 길지 않으니
이 순간
나의 모든걸 줄게
남은 나의 시간도
아 아
다시 너를 안게 된다면
그땐 나의 빛을 밝혀서
너의 모든 것들을 덮어줄게
잘자 나의 우는 사랑",RNB
152,Together Forever!,"한눈에 알아봤지 그대 뒷모습
그대 발자국까지도
나 곧장 달려가서
그대 품 속에 파고들고파
조금 더 솔직해져 볼래
그댈 향한 내 맘
아직 다 보여주진 못했으니까
그댈 많이 좋아해요 많이 사랑해
지금 내리는 하얀 눈들처럼
빈틈없이
하얀 눈이 내려와 온 세상 가득히
우리가 처음 만났던 그날처럼
기억해 줘 오늘은
모두 우리를 위한 거야
창밖을 봐 눈이 와 온 세상 가득히
우리 둘만의 따뜻했던 마음처럼
기억해 줘 오늘을
하얗게 물든 이 거리를
Together Forever
가끔은 나 걱정돼
불안한 맘이 하루 종일 덮일 때
나 당장 달려가서
그대 품 속에 파고들고파
빈틈없이
하얀 눈이 내려와 온 세상 가득히
우리가 처음 만났던 그날처럼
기억해 줘 오늘은
모두 우리를 위한 거야
창밖을 봐 눈이 와 온 세상 가득히
우리 둘만의 따뜻했던 마음처럼
기억해 줘 오늘을
하얗게 물든 이 거리를
Together Forever
하얀 눈이 내려와 온 세상 가득히
우리가 처음 만났던 그날처럼
기억해 줘 오늘은
모두 우리를 위한 거야
창밖을 봐 눈이 와 온 세상 가득히
우리 둘만의 따뜻했던 마음처럼
기억해 줘 오늘을
하얗게 물든 이 거리를
Together Forever",RNB
153,불편해 (Feat. Gist),"어제 넌 내가 좋다고 말했어
오늘은 내가 너무 밉다고 했고
내일은 사랑한다 말할 거래
그다음은 어떡할 건데
이제는 모르겠어
무너지기 싫어하는
난 무너졌어 이미
복잡해진 머리
진통제는 또 너야
좋아한단 말은 쉽지
그 말을 들은 난 어떻겠니
어제 넌 내가 좋다고 말했어
오늘은 내가 너무 밉다고 했고
내일은 사랑한다 말할 거래
그다음은 어떡할 건데
이제는 모르겠어
왜 내 마음이 불편해
흔들고 간 너는 속 편해 보여
만나면 날 달래
넌 말하지 착하네 Boy
하지마 그런 얘기
널 믿을까 Again
우리 진짜 어떡해
별생각 없다 번쩍해
눈 뜨기엔
내 눈 속에는 별이 가득해
Phone 속에 도대체
그 남자애는 누군데
나도 싫어 서로 질척거리는 거
정말 질색이야
슬슬 이젠 이것도 지겨워
너가 미워 Woah
넌 무슨 생각 하니
나쁜 생각이면 멈춰주겠니
아무것도 하지 않았잖니 우린 아직
아쉬운 게 너나 내가 아니잖아
다 컸다며 서로 불편하게는 하지마
Oh baby 어제 넌 내가 좋다고 말했어
오늘은 내가 너무 밉다고 했고
내일은 사랑한다 말할 거래
그다음은 어떡할 건데
이제는 모르겠어
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me
Oh baby don’t play with me",RNB
154,고백,"사실은 고민했었어
니가 떠날까봐
내맘은 불안했었어
내 나름대로
나 많이 생각했어
니가 날 외면할까봐
내게 부담가질까봐
난 두려웠었나봐
Don't Say Goodbye
난 네게 부족하지만
참 많이 부족하지만
세상을 다 뒤져도
나같은 남잔 없다는걸 아니
조금은 어색하지만
많이 부족하겠지만
시간이 흐른뒤엔
날 바라보면서 웃을거야
이런 말 하기까지가
참 오래걸렸어
참기 힘들었어
이런 내 맘을 보여주면
너의 표정이 어떻게 변할지
난 궁금해
이렇게 두려워하는
이런 내 바보같은 모습을
난 네게 부족하지만
참 많이 부족하지만
세상을 다 뒤져도
나같은 남잔 없다는걸 아니
조금은 어색하지만
많이 부족하겠지만
시간이 흐른뒤엔
날 바라보면서 웃을거야
세월이 흘러가도
난 변하지 않겠다고
너의 작은 실수라도
따뜻하게 안아주겠다고
이런 말하는 남자들도
많이 봤겠지만
눈을 뜨면 볼 수 있는
눈감아도 느낄 수 있는
내 사랑을
난 네게 부족하지만
참 많이 부족하지만
세상을 다 뒤져도
나같은 남잔 없다는걸 아니
조금은 어색하지만
많이 부족하겠지만
시간이 흐른뒤엔
날 바라보면서 웃을거야
You're my angel my soul
나와 결혼해줘요",RNB
155,올해 제일 잘한 일,"The best thing I ever did
December 1년의 끝을
너와 I remember
우리 추억은 눈처럼 쌓이고
너를 위해 남겨둔
수많은 말이 맴돌아
떨리는 걸
늘 외롭기만 했었던 쓸쓸했었던
12월이 이젠 외롭지 않아
내가 올해 제일 잘한 일
너를 만난 것
너를 만난 것
너를 만난 것
내가 올해 안한 일 중에 제일 잘한 일
너와 헤어지지 않은 것 함께 있는 것
All I wanna do All I wanna do
이대로 이대로 이대로 이대로
너와 영원히 둘이
All I wanna do All I wanna do
이대로 이대로 이대로 이대로
변하지 않고 우리
나는 모르겠는데 자꾸 티가 나는지
친구들이 놀려
하루 종일 입이 귀에 걸쳤다고
혼자 있어도 내 뒤에 네가
있는 것처럼 느껴 자꾸 귀가
빨개지는 걸 어떡해 계속 널 생각해
늘 외롭기만 했었던 쓸쓸했었던
12월이 이젠 외롭지 않아
내가 올해 제일 잘한 일
너를 만난 것
너를 만난 것
너를 만난 것
내가 올해 안한 일 중에 제일 잘한 일
너와 헤어지지 않은 것 함께 있는 것
올해를 Little by little
보내면서 수많은 일을
의미를 떠올려봐도 왜 모두
너와 함께한 순간들뿐인지
나 왠지 사랑에 빠졌나 봐
내가 올해 제일 잘한 일
너를 만난 것
너를 만난 것
너를 만난 것
내가 올해 안한 일 중에 제일 잘한 일
너와 헤어지지 않은 것 함께 있는 것
All I wanna do All I wanna do
이대로 이대로 이대로 이대로
너와 영원히 둘이
All I wanna do All I wanna do
이대로 이대로 이대로 이대로
변하지 않고 우리
The best thing I ever did
The best thing I ever did",RNB
156,For Youth,"If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It’s so true)

눈을 떠보니 10년 전
논현동을 서성이던
너무 쉽게 울었고
너무 쉽게 웃던 때
많은 계절 뒤에
겨우 뒤돌아봤을 때
You always here with us together
And every second was forever oh

측정할 수 없는 마음
미끄러지던 내 삶
베개에 머리가 닿으면
깨지 않길 바랬던 밤 (wake up)
이젠 네가 있는 여기
This a new home to me
언제든 돌아올 테니까
Baby don’t you worry
우리가 걷는 이 길이
모두 다 길이 될 테니

If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It’s so true)
You're my best friend
For the rest of my life

하나 둘 셋
우리의 합
잊지 못해
모든 순간
Oh 나의 봄날을
책임져준 flower, 덕분에 나다웠어
날 위로해 준 너의 그 무수한 말
그게 날 만든 거야
그래 넌 나의 젊음
또 나의 청춘
고마운 벗
내 자랑, 내 천국, 또 love

사방이 깜깜했지
그 사이 한줄기 빛
정말 그대여서 다행이야 참
함께임에 우린 빛나잖아

달리고
또 넘어지고
일으켜주고
쓰러지기도 oh
그 손 내밀어 주겠니
몇 번이든 일어날 테니
힘들면 잠시 쉬어도 돼
널 기다리며 언제나 이곳에
Daydreamin’ bout us facin’
Really don’t wanna say it but

If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It’s so true)
You're my best friend
For the rest of my life
I wish I could turn back time

모든 게 쉽던 그때
더 많이 해줄 걸 그 말
I’ll be with you
For the rest of my life
Rest of my life",RNB
157,Slow,"I don't wanna go back
난 오늘 하루도
밑 빠진 독에 물을 부어야 해
사람들은 말해 서둘러야만 해
매번 같은 말에 많이 지쳤어 난 이제
그래 그땐 그랬지 참 좋았지
힘들어도 난 마냥 좋았어 난
어디서부터 어떻게
저 멀리 보이는 수평선까지
가지 않아도 돼 잠깐 멈춰도 돼
그래도 돼
Take it slow
Slow
Go Slow
Slow
괜찮아 아직까지는 나
모든게 완벽하진 않아도
매일 밤 반복되는 꿈에
무서워 잠을 잘 못 자도
어디쯤을 지나는 걸까
매번 똑같이 궁금해도
그냥 너무 빠른 것 같아
나 혼자만 느린 것 같아
그래 그땐 그랬었지 내가
참 좋아했지 힘들어도 다
Yeah right yeah right
내가 나도 모르게
전부 다 놓쳐버리고서
이러는 건지 몰라 몰라
Take it slow
Slow
Go Slow
Slow
아직도 나
그때와 같다면 나는 달라졌을까
어디쯤에 서있을까
잊진 않았을까
내겐 좋았던 기억이 많은데
너도 그랬으면 해
부디 같은 맘이였으면 해
Take it slow
Slow
Go Slow
Slow",RNB
158,긴 밤 (feat. 기리보이),"긴 밤이 오니까
널 데려가니까
난 또 잠이 오질 않아
긴 밤이 오니까
널 데려가잖아
애써 돌아서기에도 아쉬워
텅 빈 이 방안 속
텅 빈 이 공기를
견디지 못 하고
혼자 서 있어
즐거이 웃다가도
밤이 되고 또 혼자가 돼
Maybe I'm so lonely
Everyday 공허한 이 밤이 내게서 널 가져가
긴 밤이 오니까
널 데려가니까
난 또 잠이 오질 않아
긴 밤이 오니까
널 데려가잖아
애써 돌아서기에도 아쉬워
긴 밤아 오지 마
날 데려가지 마
Love me
I don't want to go home
긴 밤이 싫어
이 밤이 미워
널 닳고 닳게 보는 저 달이 부러워
나를 애태우는 머릿속에 사진들
너는 긴 밤에 생각났던 야식 같아
아침이 오니까 너는 자러가니까
내게 밤은 시간이 아닌 그냥 장식 같아
좋은 아침
우리는 밤을 피해 왔어 good night
우리의 맘이 마주쳤던 순간
들을 기억 해 양을 세
이 긴 밤을 이겨내지
긴 밤이 오니까
널 데려가니까
난 또 잠이 오질 않아
긴 밤이 오니까
널 데려가잖아
애써 돌아서기에도 아쉬워
긴 밤아 오지 마
날 데려가지 마
Love me
I don't want to go home
긴 밤이 싫어
이 밤이 미워
널 닳고 닳게 보는 저 달이 부러워
긴 밤을 세워 달을 재 워 버리자고
천장을 도화지 삼아 널 그린다
해가 지듯이
너도 저 멀리
점이 되어 사라지듯이
해가 뜨면 너를 보러 달려갈게
어두운 날을 밝혀줘 굿모닝
Please don't make me alone
허공에 흩날려 보내
긴 밤이 오니까
널 데려가니까
난 또 잠이 오질 않아
긴 밤이 오니까
널 데려가잖아
애써 돌아서기에도 아쉬워
긴 밤아 오지 마
날 데려가지 마
Love me
I don't want to go home
긴 밤이 싫어
이 밤이 미워
널 닳고 닳게 보는 저 달이 부러워",RNB
159,SoulMate (Feat. 아이유),"젊음의 한복판에서
두 남녀가 사는 작은 섬
네 기분이 여기 날씨고
새빨간 열매가 열렸어
조금 낯설었던 맞은편
이제 내가 제일 아끼는 곳
나오기 싫은 이부자리 같아
대체
왜 너여야만 했는지
매일 다른 이유를 말해줄게
형체를 알아보지 못해도
테두리를 함께 그릴 사람
오래 기다렸지
안녕 나의 소울메이트
모든 게 너다워졌어
투명한 매듭에 묶여
한시도 이곳을 못 떠나
Stuck with each other
큰 소파에 누워 스푼 하나로
장난치며 먹는 아이스크림
손을 포개고
춤을 춰 낮부터 아무런 반주 없이
말풍선이 가득한 둘만의 파티
숨 쉴 때마다 향이 날 수 있어
잠에서 깨는 일도 신날 수 있어
일어나지 않은 일로 질투 날 수 있어
티격태격할 때 많지만
It’s fine
These day
각자의 시계를 꺼낸 채
아낌없이 모래알 쏟네 yeah
평생 근사한 날만 준대도
우리한테 돌아갈 마음뿐이야
오래 기다렸지
안녕 나의 소울메이트
모든 게 너다워졌어
투명한 매듭에 묶여
한시도 이곳을 못 떠나
Love is the true art
표현력이 갈수록 늘어나
넌 날 글 짓고 그림 그리게 해
만나는 순간
어딘가로 계속 여행 다니는 느낌
Oh I’ll stay by your side
오래 기다렸지
안녕 나의 소울메이트
모든 게 너다워졌어
투명한 매듭에 묶여
한시도 이곳을 못 떠나",RNB
